"source_genesymbol","target_genesymbol","interact","weight"
"BOC","CDON",0,0.68461
"KY","FLNC",0,0.88189
"LRRK2","EEF1A2",0,-0.17682
"PLEKHH2","TGFB1I1",0,0.35791
"NPR1","MSI1",0,-0.11003
"GNAZ","RGS20",0,-0.17581
"AKAP6","PDE4D",0,0.69953
"CNTNAP2","KCNA2",0,-0.01981
"KCNAB1","KCNA2",0,0.32659
"NRCAM","ANK2",0,0.00158
"PDZK1","PDZK1IP1",0,0.0727
"FBXO32","MYOCD",0,0.71611
"TRIP13","ORC1",0,0.46499
"PRPH","LMNB1",0,-0.08142
"KCNG1","KCNB1",0,-0.06921
"DTNA","SYNC",0,0.81878
"PRSS2","SERPINA1",0,0.02529
"ST8SIA2","NCAM1",0,-0.01184
"MFAP2","FBN2",0,0.06819
"SKA1","SKA3",0,0.67229
"KIF15","MKI67",0,0.61476
"TPSAB1","TPSB2",0,0.8313
"MUC16","MSLN",0,0.34077
"SPC25","SPC24",0,0.53296
"RNF180","ZIC2",0,-0.08096
"SCUBE3","SCUBE1",0,0.02042
"CNGB1","ABCA4",0,-0.02486
"ITPR1","RYR2",0,0.76627
"RYR2","CACNA1C",0,0.83114
"CAMK2A","RYR2",1,0.81067
"AKAP6","RYR2",0,0.88173
"PKD1","TLN1",0,0.76801
"PKD1","PRKAA2",0,0.5925
"ITGA5","PKD1",0,0.75436
"SLC2A4","TRPC3",0,0.57575
"TRPC3","TRPC4",0,0.47842
"ITPR1","TRPC3",1,0.61519
"SLC8A1","TRPC3",0,0.61625
"AQP2","TRPC3",0,0.28258
"HTR1B","GNAZ",1,0.47504
"HTR1B","GNAO1",1,0.55901
"AGTR1","PTGFR",0,0.64251
"PRKG1","ITPR1",0,0.84113
"CDK1","ITPR1",0,-0.28453
"PRKG1","RGS2",1,0.73873
"PRKG1","PPP1R12A",1,0.88396
"PRKG1","PPP1R14A",0,0.83099
"PRKG1","NPR1",0,0.43912
"PRKG1","PDE5A",1,0.70884
"PRKG1","SPP1",0,0.02767
"PRKG1","PLN",0,0.83594
"PRKG1","CCDC80",0,0.59733
"PRKG1","MRVI1",1,0.92616
"PRKG1","SEPT3",0,-0.11407
"PRKG1","TNNT1",0,-0.08826
"DMD","ACTC1",0,0.87606
"DMD","ACTA1",0,0.51953
"DMD","PGM5",0,0.91565
"PRKCB","STMN1",-1,-0.13306
"CDK1","STMN1",1,0.42473
"AURKB","STMN1",1,0.47708
"CAMK2A","STMN1",0,-0.17017
"PRKCB","RGS2",0,0.53315
"ADCY5","RGS2",0,0.66004
"CHRM2","RGS2",0,0.79656
"RGS2","LRRK2",0,0.7249
"CDK1","WWTR1",0,-0.22645
"TEAD1","WWTR1",1,0.83023
"WWTR1","TEAD1",1,0.83023
"BIN1","CACNA1C",0,0.74562
"CACNB2","CACNA1C",0,0.91223
"CACNA1C","CACNB2",0,0.91223
"TPM1","TNNT2",0,0.71454
"TPM2","TPM1",0,0.93545
"TPM1","TNNT1",0,-0.0563
"NTF3","FGFR1",1,0.10337
"FGF2","FGFR1",1,0.36407
"FGFR1","FGF2",1,0.36407
"FGF10","FGFR1",1,0.39348
"FGFR1","FGF9",0,0.32114
"FGF9","FGFR1",1,0.32114
"FGFR1","TNS2",0,0.44626
"FGFR1","FGF7",0,0.41214
"FGF7","FGFR1",1,0.41214
"FGFR1","NCAM1",0,0.31828
"NCAM1","FGFR1",1,0.31828
"SLC8A1","ANK2",0,0.50441
"MAP1A","KCNMA1",0,0.90186
"CACNA1H","KCNMA1",0,0.93577
"KCNMA1","KCNMB1",0,0.94165
"CDK1","FLNA",0,-0.24245
"CAMK2A","FLNA",0,0.91449
"ISG15","FLNA",0,-0.07656
"FLNA","BRCA2",0,-0.15584
"DCN","FLNA",0,0.57868
"FLNA","FLNC",0,0.94954
"FLNA","ITGB3",0,0.71012
"FLNA","ASB2",0,0.89052
"PRKCB","GRIN1",0,-0.12348
"CAMK2A","GRIN1",0,-0.09657
"NEFL","GRIN1",0,-0.04187
"NLGN1","GRIN1",0,-0.01375
"NCS1","IL1RAPL1",0,0.44728
"AURKA","NDC80",0,0.57003
"AURKB","NDC80",0,0.61687
"NEK2","NDC80",1,0.5941
"NDC80","NUF2",0,0.48643
"TP73","ATF3",0,-0.0688
"CFL2","ACTC1",0,0.91188
"CDK1","FOXM1",1,0.58997
"FOXM1","CDK1",1,0.58997
"CCNB1","FOXM1",1,0.59391
"FOXM1","CCNB1",1,0.59391
"FOXM1","CDC25C",1,0.56311
"FOXM1","AURKB",0,0.5598
"PLK1","FOXM1",1,0.61302
"FOXM1","PLK1",0,0.61302
"FOXM1","CDC25A",1,0.50514
"CCNE1","FOXM1",1,0.25237
"FOXM1","CENPF",1,0.64661
"PTCH1","SHH",0,0.27535
"SHH","PTCH1",0,0.27535
"SHH","HHIP",1,0.43655
"HHIP","SHH",0,0.43655
"ADCYAP1","SHH",0,0.11503
"AKT3","ESR1",1,0.05676
"HSPB2","AKT3",1,0.48069
"HSPB6","AKT3",1,0.7289
"AKT3","GATA1",1,0.39346
"LRRK2","AKT3",1,0.67643
"FAM107A","AKT3",1,0.4165
"ELANE","CDC25C",0,-0.27143
"ELANE","THBS1",1,0.31331
"SERPINA1","ELANE",0,-0.03634
"MYCN","MCM2",1,0.14924
"CDK1","MYCN",0,0.04604
"CCNB1","MYCN",0,0.12817
"PKMYT1","MYCN",0,0.01417
"PRKCB","LMNB1",0,-0.05588
"PRKCB","GRIN2D",0,-0.16332
"PRKCB","MKI67",0,-0.13198
"AURKA","TP73",0,0.2815
"CDK1","TP73",0,0.37191
"PLK1","TP73",0,0.26652
"E2F1","TP73",1,0.42553
"TP73","BUB1B",0,0.29293
"PER1","GPRASP1",0,0.6832
"AURKA","CDC20",0,0.66811
"CDK1","CDC20",0,0.57726
"CCNB1","CDC20",0,0.72844
"BUB1","CDC20",0,0.53555
"CDC20","BUB1",0,0.53555
"CDC20","MAD2L1",0,0.55349
"PLK1","CDC20",0,0.6506
"E2F1","CDC20",0,0.4021
"BUB1B","CDC20",0,0.53682
"CDC20","BUB1B",0,0.53682
"CCNA1","CDC20",0,0.23738
"CDC20","CCNA1",0,0.23738
"UBE2C","CDC20",0,0.60709
"CDC20","UBE2C",1,0.60709
"MCM2","MCM10",0,0.58162
"CDC45","MCM10",0,0.61207
"CDK1","TOP2A",0,0.62177
"UHRF1","TOP2A",1,0.54532
"PLK1","TOP2A",1,0.57965
"ISG15","TOP2A",0,-0.08454
"AURKA","CENPA",1,0.67957
"AURKA","ESR1",0,-0.11996
"AURKA","TPX2",1,0.72447
"TPX2","AURKA",1,0.72447
"AURKA","FANCA",0,0.42562
"AURKA","KIF2C",0,0.69452
"AURKA","KIF11",1,0.6783
"AURKA","AURKB",0,0.60544
"AURKA","PLK1",1,0.71454
"AURKA","SPAG5",0,0.6342
"AURKA","AOC1",0,0.03457
"AURKA","NUSAP1",0,0.63403
"PLK4","AURKA",0,0.64574
"AURKA","TACC3",1,0.23327
"AURKA","DLGAP5",1,0.72114
"AURKA","KIF15",0,0.54724
"AURKA","HCG22",0,-0.06093
"CDK1","PTCH1",0,-0.2745
"PTCH1","CDK1",0,-0.2745
"CDK1","BIRC5",1,0.56871
"BIRC5","CCNB1",0,0.60916
"CCNB1","BIRC5",0,0.60916
"BIRC5","AURKB",1,0.70924
"PLK1","BIRC5",1,0.58406
"BIRC5","CDCA8",0,0.56313
"CDCA8","BIRC5",0,0.56313
"ACTA1","MAP1A",0,0.53
"MAP1B","MAP1A",0,0.92645
"BLM","EXO1",0,0.4247
"WNT2","FZD2",1,0.12295
"KCNQ4","SLC26A5",1,0.00553
"ACKR2","CCL2",0,-0.03574
"CCL2","ACKR2",0,-0.03574
"CCR3","CCL2",0,-0.01712
"MMP1","CCL2",0,-0.0217
"CCL2","ACKR1",0,0.44869
"MYBL2","CDK1",1,0.46683
"MYBL2","CCNB1",1,0.51138
"E2F1","MYBL2",0,0.46644
"CCNA2","MYBL2",0,0.53301
"CCNE1","MYBL2",1,0.29616
"CDK1","CENPA",0,0.6079
"CENPA","AURKB",1,0.70239
"AURKB","CENPA",1,0.70239
"DIAPH3","CENPA",1,0.49328
"CENPA","HJURP",0,0.66094
"CDC45","MCM2",0,0.56047
"MCM2","CDC45",0,0.56047
"PLK1","MCM2",0,0.60997
"MCM2","CDC6",0,0.6178
"CCNA1","MCM2",0,0.18241
"MCM2","ORC1",0,0.70943
"ORC1","MCM2",0,0.70943
"ORC6","MCM2",0,0.36361
"CDT1","DTL",0,0.59979
"CDK1","DTL",0,0.62617
"E2F1","DTL",1,0.478
"CDK1","CDT1",0,0.52418
"E2F1","CDT1",1,0.55117
"CCNA2","CDT1",1,0.48895
"CDT1","CDC6",0,0.53589
"CCNA1","CDT1",0,0.1697
"ORC1","CDT1",0,0.66636
"ESR1","HDAC4",0,0.02858
"IGF2","ESR1",0,-0.07874
"CCNA2","ESR1",0,-0.05092
"ESR1","PGR",1,0.1195
"PGR","ESR1",0,0.1195
"IL6","ESR1",0,0.06984
"FGF7","ESR1",1,0.06647
"ESR1","FHL1",0,0.04669
"ESR1","NR2F1",0,0.06339
"GAL","GALR2",1,0.01543
"CDK1","CCNB1",1,0.6581
"CCNB1","CDK1",0,0.6581
"CDK1","ZBTB16",0,-0.3042
"CDK1","PPP1R12A",0,-0.22281
"CDK1","CDC25C",0,0.6357
"CDC25C","CDK1",1,0.6357
"CDK1","UHRF1",0,0.62622
"CDK1","TPX2",0,0.65708
"CDK1","BUB1",1,0.62199
"CDK1","PKMYT1",0,0.46488
"CDK1","MAPT",0,-0.14485
"CDK1","KIF11",1,0.77583
"CDK1","RECQL4",0,0.39264
"CDK1","CKS2",0,0.47808
"CDK1","PLK1",1,0.57783
"CDK1","RRM2",0,0.47884
"CDK1","E2F1",1,0.4078
"E2F1","CDK1",1,0.4078
"CDK1","BRCA2",0,0.35693
"CDK1","CCNA2",0,0.67872
"CCNA2","CDK1",0,0.67872
"CDK1","KIF4A",0,0.69636
"CDK1","TTK",0,0.69373
"CDK1","CDC25A",1,0.58854
"CDC25A","CDK1",1,0.58854
"CDK1","SPAG5",0,0.58282
"CDK1","CDC6",0,0.63141
"CDK1","CCNE1",0,0.27146
"CDK1","BLM",0,0.52089
"CDK1","BUB1B",1,0.70552
"CDK1","CCNA1",0,0.17017
"CCNA1","CDK1",0,0.17017
"CDK1","DES",0,-0.27027
"GADD45B","CDK1",-1,-0.20021
"CDK1","GADD45B",0,-0.20021
"CDK1","CDCA8",0,0.65601
"CDK1","PBK",0,0.61998
"CDK1","CALD1",0,-0.2725
"CDK1","MYT1",0,0.06244
"CDK1","ORC1",1,0.65584
"CDK1","LMNB1",0,0.68303
"CDK1","ERCC6L",1,0.55692
"CDK1","HSPA2",0,-0.09001
"CDK1","DEPDC1",0,0.68843
"CDK1","NCAPG",0,0.70014
"CDK1","AKAP12",0,-0.22072
"CDK1","SKA3",0,0.64648
"CDK1","HIST1H1C",0,0.18109
"CDK1","KIFC1",0,0.65904
"CDK1","CDCA5",0,0.58151
"CDK1","MKI67",0,0.6585
"CDK1","DLGAP5",0,0.69294
"CDK1","KIF18A",0,0.58155
"CDK1","ORC6",0,0.52963
"CCNB2","CDK1",0,0.59944
"CDK1","CCNB2",0,0.59944
"E2F2","CCNB1",1,0.28698
"E2F2","CDKN2A",1,0.27735
"E2F1","E2F2",1,0.42595
"E2F2","E2F1",1,0.42595
"E2F2","CDKN2A",1,0.27735
"CCNB1","CDC25C",0,0.69679
"CDC25C","CCNB1",1,0.69679
"CCNB1","ESPL1",0,0.53541
"PKMYT1","CCNB1",0,0.52036
"CCNB1","PLK1",1,0.71967
"PLK1","CCNB1",1,0.71967
"E2F1","CCNB1",1,0.35984
"CCNB1","CDC25A",0,0.59904
"CDC25A","CCNB1",1,0.59904
"GADD45B","CCNB1",-1,-0.16444
"CCNB1","PBK",0,0.62014
"PBK","CCNB1",1,0.62014
"CCNB1","TSPYL2",0,-0.31837
"CCNB1","AKAP12",0,-0.13503
"ZBTB16","RUNX1T1",0,0.59503
"ZBTB16","CCNA2",-1,-0.26536
"GATA1","ZBTB16",0,0.40282
"ZBTB16","HBEGF",0,0.06848
"GNAO1","ZBTB16",0,0.56681
"ZBTB16","RNF112",0,0.55135
"PTGS2","PPP1R12A",0,0.38527
"PPP1R12A","MYLK",0,0.93688
"DMPK","PPP1R12A",1,0.85666
"THBS1","MMP9",0,5e-04
"MMP9","CXCL5",1,0.01383
"MMP9","KISS1",0,-0.00418
"MMP9","COL4A6",0,-0.03282
"MMP9","COL4A4",0,-0.01944
"PRSS2","MMP9",0,-0.00237
"PLK1","CDC25C",1,0.63797
"CCNE2","CDC25C",0,0.51628
"MYLK","ACTC1",0,0.94232
"GSN","ACTA1",1,0.42173
"APBB1","BLM",0,-0.26905
"APBB1","TSHZ3",0,0.67299
"HIST2H3A","UHRF1",0,0.04768
"EME1","UHRF1",0,0.34592
"CCNA2","UHRF1",0,0.58823
"KCNMB1","TRIM63",0,0.65744
"HSPB8","HSPB2",0,0.48046
"DMPK","HSPB2",0,0.50515
"TPX2","HMMR",0,0.65522
"PLK1","HMMR",0,0.62145
"EGR1","DUSP1",1,0.74928
"E2F1","CDKN2A",0,0.37509
"CDKN2A","CDKN2A",0,1
"CDKN2A","CDKN2A",0,1
"PLK1","ESPL1",0,0.48777
"POLQ","RAD51",0,0.56315
"PRKAA2","DUSP1",0,0.34131
"AOC3","DUSP1",0,0.37658
"AURKB","KIF23",1,0.5419
"PLK1","KIF23",0,0.63006
"ACTA1","KIF23",0,-0.0746
"BUB1","MAD2L1",1,0.64328
"MAD2L1","BUB1",0,0.64328
"BUB1","PLK1",1,0.63154
"PLK1","BUB1",0,0.63154
"TTK","BUB1",0,0.74502
"BUB1","BUB1B",0,0.74348
"FANCA","CENPE",0,0.35974
"BLM","FANCA",0,0.37951
"NEK2","FANCA",0,0.45919
"PKMYT1","PLK1",0,0.51644
"ACTN2","ACTN3",0,0.36953
"CAMK2A","ACTN3",0,0.45851
"NCAPH","ACTN3",0,-0.18284
"CAMK2A","ACTN2",0,0.75064
"KCNA5","ACTN2",0,0.48947
"ACTN2","PALLD",0,0.81454
"CAMK2A","MAPT",0,0.60922
"PTGS2","MAPT",0,0.15629
"FGF2","MAPT",0,0.37005
"BIN1","MAPT",0,0.60807
"SST","MAPT",0,-0.01119
"PHKG1","MAPT",0,0.31089
"TCN1","MAPT",0,-0.06684
"PALLD","SORBS2",0,0.90615
"AURKB","HDAC4",-1,-0.18206
"HDAC4","FOS",0,0.37288
"RELN","HDAC4",0,0.121
"UBD","MAD2L1",0,0.10751
"MAD2L1","BUB1B",0,0.64509
"MYLK","MYL9",1,0.97284
"AURKB","KIF2C",0,0.76188
"PLK1","KIF2C",0,0.69726
"CLSPN","CDC45",0,0.45609
"PLK1","CLSPN",0,0.55168
"SFRP1","FZD2",-1,-0.04163
"CKS2","CENPE",1,0.33079
"BUB1B","CENPE",0,0.73031
"ACTA1","TLN1",0,0.52372
"TLN1","ACTA1",0,0.52372
"ITGA5","TLN1",0,0.81803
"TLN1","ITGA5",1,0.81803
"ITGB3","TLN1",0,0.74713
"ITGA1","TLN1",0,0.86995
"TLN1","ITGA1",0,0.86995
"AURKB","PLK1",0,0.60269
"AURKB","HIST2H3A",0,0.06815
"AURKB","KIF4A",0,0.64302
"CDCA8","AURKB",0,0.5978
"AURKB","CDCA8",0,0.5978
"AURKB","NCAPH",1,0.6079
"AURKB","SKA3",0,0.62902
"KIF20A","AURKB",1,0.56145
"AURKB","KIF20A",0,0.56145
"AURKB","CDCA5",0,0.74909
"AURKB","MKI67",0,0.53831
"AURKB","CDCA2",0,0.56736
"AURKB","ZWINT",0,0.50699
"CAMK2A","PPP1R14A",0,0.8673
"CAMK2A","MPDZ",0,0.80074
"MYRIP","CAMK2A",1,0.42384
"NCAPH","CAMK2A",0,-0.2391
"CAMK2A","GRIA1",1,0.03165
"CAMK2A","PLN",0,0.7466
"CAMK2A","FBXO43",-1,-0.05891
"CAMK2A","LRRC7",0,0.43624
"CAMK2A","CAMK2N2",0,-0.05492
"PLK1","RRM2",0,0.45826
"PLK1","RAD51",0,0.5867
"PLK1","CDC6",1,0.55662
"PLK1","BUB1B",1,0.63248
"PLK1","GTSE1",1,0.59501
"PLK1","MYT1",-1,-0.0626
"PLK1","STIL",0,0.59357
"PLK1","CEP55",1,0.59988
"PLK1","ERCC6L",1,0.51966
"PLK1","SVIL",0,-0.20381
"PLK1","KIF20A",0,0.62639
"PLK1","ASPM",0,0.50373
"ISG15","ACTA1",0,-0.04737
"ISG15","NFIX",0,-0.09109
"ISG15","TAGLN",0,-0.0659
"ISG15","CALD1",0,-0.08456
"ISG15","EEF1A2",0,0.09134
"INHBA","TGFBR3",0,-0.24582
"MYLK","ACTA1",0,0.53102
"VIL1","ACTA1",0,-0.01432
"ACTA1","DTNA",0,0.51598
"ACTA1","NEXN",0,0.56068
"GAS7","ACTA1",0,0.37701
"CNN1","ACTA1",0,0.57332
"SPRR1A","ACTA1",0,-0.03428
"SMTN","ACTA1",0,0.51526
"MAP1B","LRRK2",0,0.71539
"E2F1","CDKN2A",0,0.37509
"CCNA2","E2F1",1,0.35359
"E2F1","CCNA2",1,0.35359
"E2F1","RAD51",1,0.40453
"E2F1","CDC6",1,0.45836
"CCNE1","E2F1",1,0.27012
"E2F1","CCNE1",1,0.27012
"CCNA1","E2F1",1,0.21304
"E2F1","CCNA1",1,0.21304
"SOD3","FBLN5",0,0.62276
"GH1","GHR",1,0.18341
"BRCA2","RAD51",0,0.33766
"RAD51","BRCA2",0,0.33766
"BUB1B","BRCA2",0,0.4319
"CCNA2","TSPYL2",0,-0.31738
"HSPB8","HSPB6",0,0.81921
"FGF7","PGR",0,0.31753
"PGR","KLF9",0,0.43354
"BLM","RAD51",0,0.61675
"RAD51","RAD51AP1",0,0.50953
"TTK","BLM",0,0.5799
"TTK","BUB1B",0,0.70749
"TTK","CDCA8",1,0.67299
"NR4A1","RXRG",0,0.35691
"RXRG","NR4A1",0,0.35691
"CCNE1","CDC25A",1,0.54412
"CDC25A","CCNE1",1,0.54412
"CDC25A","CCNA1",1,0.12051
"FHL1","CDC25A",0,-0.2493
"NTF3","ROR1",1,0.09691
"NTF3","EPHB1",1,0.02466
"NTF3","PDGFRA",1,0.15928
"NTF3","NTRK3",1,0.23591
"NTRK3","NTF3",0,0.23591
"NTF3","MUSK",1,0.14962
"NTF3","EPHA7",1,0.09177
"NTF3","EPHA5",1,0.10101
"NTF3","EPHA6",1,0.05608
"NTF3","DDR2",1,0.13579
"NTF3","EPHA3",1,0.1543
"FGF2","ROR1",1,0.60349
"DCN","FGF2",0,0.49867
"FGF2","EPHB1",1,0.36812
"PTX3","FGF2",0,0.44103
"FGF2","PDGFRA",1,0.34361
"A2M","FGF2",0,0.47063
"FGF2","NTRK3",1,0.2451
"FGF2","MUSK",1,0.18547
"FGF2","EPHA7",1,0.50786
"FGF2","EPHA5",1,0.14641
"FGF2","EPHA6",1,0.39676
"FGF2","DDR2",1,0.60654
"FGF2","EPHA3",1,0.43929
"ORC1","CDC6",0,0.63614
"PLK4","CDC6",0,0.59196
"ORC6","CDC6",0,0.53696
"MPDZ","MYO3A",0,-0.00106
"CLDN5","MPDZ",0,0.20468
"MPDZ","CLDN5",0,0.20468
"BRIP1","BLM",1,0.45032
"WNT7A","FZD2",1,0.01719
"WNT3","FZD2",1,0.14621
"SIX1","FGF10",1,0.01594
"FGF10","ROR1",1,0.69046
"FGF9","FGF10",1,0.10579
"FGF10","EPHB1",1,0.67071
"FGF10","PDGFRA",1,0.46748
"FGF10","NTRK3",1,0.27878
"FGF10","MUSK",1,0.19327
"FGF10","EPHA7",1,0.64207
"FGF10","EPHA5",1,0.22586
"FGF10","EPHA6",1,0.46569
"FGF10","DDR2",1,0.74984
"FGF10","EPHA3",1,0.55451
"DCN","THBS1",0,0.46357
"THBS1","ITGB3",1,0.46087
"THBS1","TNFRSF11B",0,0.04951
"CCNA1","ORC1",0,0.20456
"DES","SYNC",0,0.86868
"HSPB8","CRYAB",0,0.68864
"A2M","IL6",0,0.3721
"IL6","A2M",1,0.3721
"SIX1","OTX1",1,0.1062
"FGF9","ROR1",1,0.14978
"FGF7","ROR1",1,0.56588
"PBK","GPRASP1",0,-0.26502
"CXCR2","GPRASP1",0,0.0348
"FGF9","EPHB1",1,0.07658
"FGF9","PDGFRA",1,0.15088
"FGF9","NTRK3",1,0.22253
"FGF9","MUSK",1,0.10756
"FGF9","EPHA7",1,0.20455
"FGF9","EPHA5",1,0.12467
"FGF9","EPHA6",1,0.09253
"FGF9","DDR2",1,0.13481
"FGF9","EPHA3",1,0.17187
"DCN","COL14A1",0,0.66772
"FGF7","EPHB1",1,0.30223
"FGF7","PDGFRA",1,0.46969
"FGF7","NTRK3",1,0.26068
"FGF7","MUSK",1,0.17856
"FGF7","EPHA7",1,0.49128
"FGF7","EPHA5",1,0.09241
"FGF7","EPHA6",1,0.42316
"FGF7","DDR2",1,0.74699
"FGF7","EPHA3",1,0.50188
"TSLP","CRLF2",1,0.18105
"PRKAA2","HNF4A",1,0.08033
"PRKAA2","EPM2A",0,0.78262
"KCNA5","FHL1",0,0.59422
"MMP13","ADAMTS5",0,0.06336
"KCNA2","KCNA5",0,0.25641
"CMA1","MMP1",0,-0.05456
"PDGFRA","ITGB3",0,0.26842
"A2M","ANXA6",0,0.6318
"A2M","AMBP",0,-0.02235
"A2M","CTSE",0,-0.07728
"NTRK3","DOK6",0,0.19943
"CXCL5","CXCR2",1,0.13795
"CXCR2","GRIA1",0,-0.00936
"VIP","VIPR2",1,0.006
"ADCYAP1","VIPR2",0,0.3802
"CNTN1","CNTNAP2",0,-0.00602
"CCL14","ACKR2",0,-0.06096
"WIF1","WNT7A",-1,-0.04662
"CDON","BOC",0,0.68461
"SPP1","ITGA5",1,0.03289
"ITGB3","ITGA5",0,0.68507
"ITGA5","ITGB3",0,0.68507
"CTGF","ITGA5",0,0.6406
"DLG2","ATP2B4",0,0.4171
"DKK2","KREMEN2",0,0.0345
"CCL18","CCR3",1,0.00491
"PKDCC","MMP1",0,-0.0887
"FLNC","KY",0,0.88189
"EEF1A2","LRRK2",0,-0.17682
"CXCL5","ACKR1",0,-0.03325
"MAPK15","TGFB1I1",0,-0.09769
"TGFB1I1","PLEKHH2",0,0.35791
"TAC3","TACR1",1,0.04493
"PTHLH","PTH2R",0,-0.01955
"RSPO1","LGR5",0,-0.00115
"UCN2","PLN",0,-0.10258
"EREG","MUSK",1,0.00033
"EREG","EPHA5",1,0.14275
"EREG","EPHA6",1,0.02737
"EREG","EPHA3",1,0.11944
"VIP","ADCYAP1R1",1,0.01097
"PRLHR","GNAO1",1,0.25773
"SST","SSTR1",1,0.00947
"SSTR1","GNAO1",1,0.27276
"RSPO4","LGR5",0,-0.01705
"GALR1","GNAO1",1,0.43129
"ADCYAP1","ADCYAP1R1",1,0.22568
"ADCYAP1R1","ADCYAP1",1,0.22568
"MSI1","NPR1",0,-0.11003
"BDKRB1","GNAO1",1,0.25754
"BDKRB1","GNAL",1,0.29128
"TACR1","GNAZ",1,0.23631
"TACR1","GNAO1",1,0.28776
"TACR1","GNAL",1,0.35763
"ADRA2A","GNAZ",1,0.24552
"P2RY14","GNAZ",1,0.51562
"PTGER3","GNAZ",1,0.50471
"RGS20","GNAZ",0,-0.17581
"ADRA2A","GNAO1",1,0.25774
"GRM7","GNAO1",1,0.43462
"PDE4D","AKAP6",0,0.69953
"CHRM2","GNAO1",1,0.80657
"P2RY14","GNAO1",1,0.58462
"GPR17","GNAO1",1,0.39586
"PTGER3","GNAO1",1,0.62784
"NCAPH","NCAPG",0,0.64525
"NRXN1","NLGN1",1,0.52806
"NLGN1","NRXN1",1,0.52806
"NLGN1","NRXN1",1,0.52806
"NRXN1","NLGN1",1,0.52806
"NLGN1","NRXN2",0,0.49327
"NLGN1","NRXN2",0,0.49327
"KCNA2","CNTNAP2",0,-0.01981
"KCNA2","KCNAB1",0,0.32659
"ANK2","NRCAM",0,0.00158
"MUSK","RAPSN",0,-0.03697
"MUSK","SYNE1",0,0.31451
"PDZK1IP1","PDZK1",0,0.0727
