"source_genesymbol","target_genesymbol","interact","weight"
"HBEGF","ZBTB16",0,0.11087
"RNF112","ZBTB16",0,0.26826
"RASSF1","SAV1",0,-0.5238
"RASSF1","IGFBP5",0,-0.26828
"CPEB1","CPEB4",0,-0.19619
"SOX2","TLX1",0,0.00272
"BTC","MMP9",0,-0.20294
"LCN2","MMP9",0,0.446
"MMP9","PRSS2",0,0.18726
"IL10","A2M",0,-0.24085
"USH1C","ANKS4B",0,-0.04766
"COL17A1","KRT18",0,0.44394
"STX1A","SLC6A3",0,-0.18974
"STX1A","SLC6A2",0,-0.07115
"STX1A","SCNN1G",0,-0.15174
"STX1A","SCNN1B",0,-0.13255
"STX1A","SLC6A1",0,-0.13082
"STXBP5","STX1A",0,-0.0618
"STX1A","ABCC9",0,-0.14331
"FSCN1","ACTC1",0,-0.13944
"ACTC1","SLC4A1",0,0.16736
"DMTN","ACTC1",0,0.23062
"ACTC1","KLHL2",0,0.0381
"ACTC1","GC",0,0.00662
"SCIN","ACTC1",0,-0.05135
"UBE2D1","TRIM21",0,0.60875
"UBE2D1","MID1",0,-0.37458
"UHRF1","EZH2",0,0.90752
"UHRF1","EME1",0,0.81428
"TRIM63","MYBPC3",0,0.0101
"MYOZ1","TRIM63",0,0.37271
"TRIM63","TNNC1",0,0.40047
"MAF","MAFG",0,-0.50903
"NFE2","MAFG",0,0.55105
"ELMO1","ADGRB1",0,-0.23
"BAIAP2","ADGRB1",0,0.27791
"LTBP1","IGFBP3",0,0.38643
"IGFBP3","ADAM12",0,0.52827
"MMP14","ITGAV",0,0.81391
"LUM","MMP14",0,0.42302
"CD22","CD19",0,0.87138
"HMMR","BACH1",0,-0.41202
"CD44","HMMR",0,-0.48163
"CLEC7A","CD37",0,0.31656
"TPD52L1","SFN",0,0.35878
"SFN","ANPEP",0,-0.23787
"ZHX1","DNMT3B",0,0.59417
"TPX2","SIAH2",0,-0.10252
"TAT","CXCL8",0,0.12367
"TBX2","SOX2",0,0.12875
"RAD51","POLQ",0,0.81661
"KIF23","ACTA1",0,-0.07683
"CXCL12","MMP2",0,0.21696
"MMP2","IL1B",0,-0.11653
"COL7A1","MMP2",0,0.19992
"MMP2","ITGAV",0,0.46163
"COL6A3","MMP2",0,0.56689
"LCN2","MMP2",0,-0.08732
"PCSK9","MMP2",0,-0.09521
"VEGFA","THBS1",0,0.41786
"VEGFA","CRYAB",0,-0.03995
"SEMA3F","VEGFA",0,-0.1502
"CTGF","VEGFA",0,-0.11468
"IGFBP7","VEGFA",0,-0.15474
"DNM2","AMPH",0,0.35262
"AHI1","DNM2",0,-0.72871
"RUNX1T1","BCL6",0,-0.29713
"TCF12","RUNX1T1",0,0.36211
"ACTN3","ACTN2",0,0.71618
"PALLD","ACTN2",0,-0.05306
"ACTN2","ADAM12",0,-0.05152
"SNCA","MAPT",0,-0.12658
"SPTB","MAPT",0,-0.10892
"HTRA1","MAPT",0,0.33679
"PRTN3","ITGB2",0,-0.00535
"CYTH1","ITGB2",0,0.60521
"ITGB2","VNN2",0,0.66185
"ESM1","ITGB2",0,-0.35669
"ZFHX3","MYB",0,0.10171
"NKX2-1","RARA",0,-0.16272
"KLF5","RARA",0,-0.32671
"PRAME","RARA",0,-0.28271
"IRX4","RARA",0,-0.29775
"TWIST1","GLI3",0,0.4601
"MYD88","TUB",0,-0.41162
"CDC25A","AR",0,0.28551
"PAX6","AR",0,0.17348
"ELF3","AR",0,0.04265
"AR","FOXH1",0,0.18153
"MAK","AR",0,-0.17809
"USP26","AR",0,0.35401
"RANBP10","PRKCG",0,-0.19797
"SHROOM3","SH3RF1",0,0.50749
"EZH2","VAV1",0,-0.48888
"FKBP8","FKBP6",0,-0.16199
"TAL1","MYB",0,-0.2146
"CEBPE","MYB",0,-0.20803
"NGFR","BNIP3L",0,-0.08402
"RILP","RAB7A",0,0.20077
"PLCE1","SIAH2",0,-0.22215
"MYO6","ACTA1",0,-0.01855
"LMNA","FOS",0,-0.20471
"ZNF239","LMNA",0,0.38904
"NARF","LMNA",0,-0.34663
"MAD2L1","UBD",0,0.18349
"MAD2L1","CSF2RB",0,-0.47132
"MAP2","APOE",0,0.26637
"CENPH","KIF2C",0,0.93013
"SOX9","MAF",0,0.17901
"FOS","MAF",0,-0.18702
"BDNF","NCAM1",0,-0.16834
"BDNF","CPE",0,0.18401
"CADPS2","BDNF",0,0.57339
"FLI1","GATA1",0,0.00932
"ADAM19","NRG1",0,0.19051
"HAP1","NFYB",0,0.56766
"NFYB","YBX3",0,-0.29378
"ITGAM","FGG",0,-0.03286
"CEACAM8","ITGAM",0,0.03132
"MST1R","CBL",0,-0.3825
"CBL","NGFR",0,-0.18565
"STAP2","CBL",0,-0.34591
"INPP5D","CBL",0,0.60575
"F2RL1","CBL",0,0.67385
"SPRED2","CBL",0,-0.47565
"SLA","CBL",0,0.84557
"MAP1LC3B","MAP1B",0,-0.20786
"MAP1LC3B","FUNDC1",0,-0.50219
"ZFP36","TNF",0,0.50518
"PLK3","BUB1B",0,-0.37697
"BCL3","PIR",0,-0.168
"CAMP","LBP",0,-0.01194
"MMP3","TIMP1",0,-0.05729
"ACTA1","CTNND1",0,-0.04641
"ACTA1","TPM3",0,0.10017
"ACTA1","VAV1",0,-0.0024
"COTL1","ACTA1",0,0.0119
"FHOD1","ACTA1",0,0.0714
"PARVA","ACTA1",0,-0.04398
"ACTA1","ITGA2",0,-0.04067
"ACTA1","GAS7",0,-0.06475
"MYO10","ACTA1",0,-0.05678
"ACTA1","SPTA1",0,-0.00848
"ACTA1","GC",0,-0.00411
"ACTA1","S100A1",0,0.45022
"FGD4","ACTA1",0,0.02791
"CCIN","ACTA1",0,0.02818
"MAP1B","SNCA",0,-0.05196
"LRRK2","MAP1B",0,-0.21818
"MAP1B","GABRR1",0,0.23849
"CEBPB","IRF1",0,0.43232
"TAT","IRF1",0,-0.02444
"FSTL1","CD14",0,-0.27359
"FBLN5","SOD3",0,0.11647
"PBX1","MYH10",0,0.55369
"GPHN","TUBA4A",0,-0.47351
"GPHN","GLRB",0,0.54507
"TRIM72","PTK2",0,0.04085
"CAMP","PGC",0,0.10594
"ITGB3BP","CCNA2",0,0.77745
"MTCL1","MARK2",0,-0.43869
"PBX1","MEIS2",0,0.78967
"GADD45A","NPM1",0,-0.4689
"ELF4","NPM1",0,-0.82167
"TAT","NPM1",0,-0.07595
"HEMGN","NPM1",0,-0.15868
"HIF1A","ARRB1",0,0.16534
"CBX5","SMC2",0,0.88989
"LRRK2","LRP6",0,-0.28314
"SOSTDC1","LRP6",0,0.41225
"SCARF1","TLR3",0,-0.14815
"TRIL","TLR3",0,0.54591
"MMP15","PROC",0,0.40679
"NR5A1","SOX9",0,0.0248
"KLK2","IGFBP2",0,-0.02291
"SERPINA4","KLK2",0,-0.00834
"KIF4A","PHF14",0,0.71172
"GJB2","GJB3",0,0.09821
"LCN2","HGF",0,0.21016
"GNAI1","RGS14",0,-0.47018
"GNAI1","RGS4",0,0.16179
"GPSM3","GNAI1",0,-0.46674
"RASD1","GNAI1",0,0.30319
"RAD51AP1","RAD51",0,0.79598
"RAD54B","RAD51",0,0.68764
"RAD51AP2","RAD51",0,0.08064
"PPARGC1A","NR5A1",0,0.14741
"PPARGC1A","NR1H4",0,-0.06228
"PPARGC1A","ESRRG",0,0.09639
"PPARGC1A","THRB",0,0.30765
"PPARGC1A","HNF4A",0,-0.04834
"BCL2L10","APAF1",0,-0.2262
"ASIC2","ASIC1",0,0.06902
"BCL2L14","MELK",0,0.1408
"HIF1A","SNAI1",0,0.44628
"NDN","HIF1A",0,-0.42527
"CREB3L1","HIF1A",0,-0.15845
"VHLL","HIF1A",0,0.03182
"COL1A2","DCN",0,0.6032
"LUM","COL1A2",0,0.73922
"REL","CEBPB",0,0.37562
"ZC3H12A","CEBPB",0,0.6832
"TRIB1","CEBPB",0,0.57481
"CEBPB","BHLHE40",0,0.42607
"CDKN3","CDC25A",0,0.92286
"JUNB","FOS",0,0.74156
"JUNB","FOSL2",0,0.79653
"GZMB","SSB",0,-0.3943
"PRF1","GZMB",0,0.91276
"MNS1","GZMB",0,-0.35964
"RAB27A","GZMB",0,-0.17839
"GZMB","SRGN",0,-0.05996
"PTPRS","PTPRD",0,0.48276
"RIPK4","TNFAIP3",0,-0.26912
"HOXA7","MEIS1",0,0.36233
"TWIST1","HOXA5",0,0.00083
"FGF2","DCN",0,0.60492
"GPC3","FGF2",0,0.43152
"FANCL","GGN",0,-0.45125
"WIPF1","WASL",0,-0.64295
"CORO7","WASL",0,-0.61868
"APBA1","CACNA1B",0,0.12167
"BCAR1","INPPL1",0,-0.55277
"CTSS","KNG1",0,0.01005
"SH3RF1","SIAH2",0,-0.18585
"SH3RF1","FAT1",0,0.58803
"MYO3A","MPDZ",0,0.26888
"HTR2C","MPDZ",0,0.62062
"PLEKHG5","MPDZ",0,0.56622
"ZYX","SIAH2",0,0.2609
"PRKCD","NCF2",0,0.94512
"FBXL2","NLRP3",0,-0.23515
"PTPN21","ERBB4",0,0.79706
"ERBB4","GABRG2",0,0.42902
"PTPN3","VDR",0,-0.34572
"VDR","HR",0,-0.23286
"HDAC11","BUB1B",0,0.22811
"SNCA","VIM",0,0.1556
"PLA2G4A","VIM",0,0.40655
"PAWR","VIM",0,-0.50197
"PLA2G2A","VIM",0,0.06535
"OSBP2","VIM",0,0.19425
"VIM","NCR1",0,0.26013
"CSNK1A1L","TNFRSF1B",0,0.13966
"FBXO2","SIRPA",0,-0.36285
"JAG1","THBS1",0,-0.13515
"THBS1","DCN",0,-0.05517
"THBS1","KNG1",0,0.16043
"COL5A1","THBS1",0,-0.12035
"CFH","THBS1",0,-0.11615
"THBS1","F2",0,0.11432
"TNFAIP6","THBS1",0,7e-04
"BCL6","SPI1",0,0.49086
"ZNF300","SPI1",0,-0.47073
"NANOS1","CTNND1",0,0.31325
"CSF3R","FTH1",0,0.31151
"CAPN3","DYSF",0,0.39909
"MECOM","FOS",0,-0.12854
"GATA4","FOS",0,0.16711
"NEB","DES",0,0.66395
"S100A1","DES",0,0.42273
"SYNC","DES",0,-0.0106
"COL17A1","CTNND1",0,0.51099
"PTPN22","PSTPIP1",0,0.27869
"RHBDF1","TGFA",0,-0.25697
"MBNL2","ABCC3",0,-0.27381
"IRS2","MPL",0,0.19861
"IRS2","USP15",0,0.61701
"ALOX12","ITGB4",0,-0.15688
"IL4R","NCF1",0,0.60408
"TREM1","TYROBP",0,0.58684
"TREM2","TYROBP",0,-0.25145
"CLEC5A","TYROBP",0,0.26333
"CD300E","TYROBP",0,0.16275
"KRT8","PLAT",0,0.14825
"SNCA","CRYAB",0,-0.11142
"FCGR2A","CRYAB",0,-0.26009
"CRYAB","AVP",0,-0.07397
"SCN5A","CRYAB",0,-0.11232
"ELF4","ELF3",0,-0.15907
"PROX1","HNF1A",0,0.05479
"HNF1A","ALB",0,0.53591
"HNF4A","HNF1A",0,0.80114
"GATA5","HNF1A",0,0.1057
"HBEGF","BCL6",0,-0.03771
"PELI1","BCL6",0,0.47067
"BCL11A","BCL6",0,-0.55597
"MTA3","BCL6",0,-0.47405
"BCL6B","BCL6",0,-0.42451
"PAX6","MID1",0,0.35251
"TBX2","NKX2-5",0,-0.0078
"ADM","MME",0,0.20005
"MME","GAST",0,-0.12076
"SNCA","TRIM21",0,0.06274
"SNCA","SLC6A2",0,-0.07291
"SNCA","GBA",0,0.13097
"IL1B","A2M",0,-0.23357
"PDLIM7","SH2B2",0,0.8581
"TGFB1","FCN1",0,0.65222
"CCND1","USP2",0,0.57675
"INSM1","CCND1",0,0.28264
"MSX1","PAX3",0,0.23702
"RASD1","GNAI2",0,-0.32902
"SIX1","EYA2",0,0.56354
"SERPINA4","CTSD",0,0.17468
"PROX1","NR5A2",0,0.17995
"NR5A1","GATA4",0,-0.06292
"ITGA7","CHRNA1",0,-0.05036
"SELE","CD44",0,-0.06922
"CCR2","CCR1",0,0.62343
"CCR1","GNA14",0,-0.2569
"CNTN1","PTPRB",0,0.41507
"TREM1","PGLYRP1",0,0.32365
"DCN","AHSG",0,-0.02495
"NR2E1","HDAC5",0,0.22046
"GYG1","GYG2",0,-0.08816
"COL5A1","DCN",0,0.4679
"FBN1","DCN",0,0.50624
"PLA2G2A","DCN",0,0.07589
"COL14A1","DCN",0,0.70149
"FHL2","FHL3",0,-0.3297
"TNFRSF13C","TRAF1",0,0.65907
"HSPG2","FGF7",0,0.33872
"AKAP12","ADRB2",0,-0.28293
"ALB","APOE",0,-0.04629
"ALB","RBP4",0,0.62182
"SRGN","ALB",0,0.05335
"FCGRT","ALB",0,-0.06689
"PON1","ALB",0,0.22238
"MSN","NCF1",0,0.56436
"MSN","CD44",0,0.69349
"SELPLG","MSN",0,0.61707
"ICAM3","MSN",0,0.52048
"CD93","MSN",0,0.50723
"CEACAM1","ITGB3",0,0.30029
"CEACAM8","CEACAM1",0,0.22285
"HAVCR2","CEACAM1",0,0.19705
"IQGAP1","MYL6B",0,-0.49747
"RNASEL","IQGAP1",0,0.76482
"TSHR","FLNB",0,0.61527
"S100A9","S100A8",0,0.89385
"NGB","FLOT1",0,-0.09873
"HEY1","CDC34",0,-0.18782
"PTK2B","SIRPA",0,0.78471
"TPK1","PTK2B",0,0.65661
"FCGR2A","CRP",0,-0.02974
"SLA","VAV1",0,0.70314
"NDRG2","ATP1B1",0,0.50079
"ATP1B1","SLC4A1",0,-0.19713
"MLC1","ATP1B1",0,-0.26653
"FCGR2B","INPPL1",0,0.41691
"LEP","A2M",0,-0.02129
"WAS","C5AR1",0,0.60539
"BGN","COL2A1",0,0.2303
"BGN","APOB",0,-0.05797
"BGN","COL4A2",0,0.53632
"IL16","FCGR1A",0,0.57214
"FANK1","RYBP",0,-0.20199
"PTX3","SELP",0,-0.03561
"PTX3","PLG",0,0.15162
"ITIH4","PTX3",0,-0.00691
"GRIN2A","ACTN1",0,-0.19496
"MYOT","ACTN1",0,0.0298
"SELPLG","CTSG",0,-0.09919
"F5","CTSG",0,-0.07903
"GCM1","DLX3",0,-0.21782
"IL1RAP","IL18R1",0,0.70257
"FGG","F13A1",0,0.00498
"ITGB3","FGG",0,-0.03009
"F13B","FGG",0,0.42364
"FBXL5","SNAI1",0,-0.1173
"WWOX","SAMD5",0,0.18941
"FCGR3A","PTPRC",0,0.55998
"ITGAL","PTPRC",0,0.29285
"SEMA4D","PTPRC",0,0.68755
"FBLIM1","FLNB",0,0.5504
"NDN","NGFR",0,0.31456
"NDN","CYS1",0,0.62874
"FAP","PLAUR",0,-0.11416
"PAWR","TRIM21",0,-0.40117
"APOE","A2M",0,0.57716
"ADAM19","A2M",0,-0.45608
"AMBP","A2M",0,-0.03977
"CTSE","A2M",0,-0.1208
"CAV2","DRD1",0,0.11712
"MALL","CAV2",0,0.30335
"EFNB1","RGS3",0,-0.37854
"COTL1","ALOX5",0,0.81909
"EMCN","SELL",0,-0.48121
"MYO10","FSCN1",0,0.42188
"FCN2","CRP",0,0.0303
"TUBA4A","MGRN1",0,0.63685
"PF4","APOH",0,-0.01013
"LRP2","TTR",0,-0.01286
"LRP2","RBP1",0,0.37047
"LRP2","SLC9A3",0,0.03858
"LRP2","APOH",0,0.01937
"FZD4","TSPAN12",0,0.45764
"KCNA4","KCNA2",0,0.06736
"TGFB2","BMP2",0,0.28376
"ASCL1","BMP2",0,0.01021
"MST1R","FURIN",0,-0.3654
"NHLH1","LMO1",0,-0.16723
"COL6A1","LAMB1",0,0.69601
"CNTNAP2","CNTN1",0,0.39506
"CNTN1","PTPRZ1",0,0.37579
"CNTN1","SCNN1B",0,0.29326
"TNR","CNTN1",0,0.42366
"BOC","CDON",0,0.74697
"ITGA5","NRP1",0,-0.3396
"P2RX7","CAMP",0,0.16043
"ADCY1","ADCY2",0,0.50703
"PARD6B","PARD3B",0,0.75567
"HSPG2","TTR",0,-0.08511
"TTR","RBP4",0,0.56073
"FCGR1A","FCGR3A",0,0.3415
"GP6","FCGR3A",0,0.3028
"TRIP6","ODF1",0,-0.10601
"PAX9","MSX1",0,0.32266
"ANK1","CD44",0,0.15345
"CD44","SRGN",0,0.58176
"SERPINB1","PRTN3",0,-0.07582
"PRTN3","CXCL14",0,-0.06597
"RTN4R","NGFR",0,0.2022
"SALL2","NGFR",0,0.32688
