"source_genesymbol","target_genesymbol","interact","weight"
"PHLDB2","FLNA",0,0.59201
"TRDN","RYR1",0,0.56508
"IL1RAPL1","NCS1",0,0.54724
"SYT4","TFAP2B",0,0.42548
"NUF2","NDC80",0,0.80547
"CENPH","NDC80",0,0.77621
"TSHB","CGA",0,0.91696
"KCNQ1","KCNE1",0,-0.20175
"CXCL12","ELANE",0,0.21361
"GZMB","ELANE",0,-0.13457
"ELANE","SERPINA1",0,-0.10974
"F5","ELANE",0,-0.06643
"ELANE","SERPINA3",0,0.40427
"BUB1B","TP73",0,0.6022
"DBF4","CDK1",0,0.88205
"GPRASP1","PER1",0,0.77217
"USP44","PTTG1",0,-0.59096
"MCM10","MCM2",0,0.89257
"MCM10","CDC45",0,0.87883
"AJUBA","AURKB",0,0.60609
"AJUBA","SLC1A2",0,-0.26572
"CDC25C","PCNA",0,0.77456
"SPAG5","AURKA",0,0.81741
"USP2","AURKA",0,-0.27513
"EYA1","PAX2",0,0.04175
"PAX2","LMX1B",0,0.05473
"FOXG1","CDK1",0,0.15746
"MAP1A","ACTA1",0,0.19601
"MAP1A","MAP1B",0,0.79903
"HGFAC","MET",0,-0.32506
"CHRDL1","BMP4",0,-0.33365
"CCND1","MYBL2",0,0.58755
"CCNF","MYBL2",0,0.78276
"HJURP","CENPA",0,0.91479
"GINS4","MCM2",0,0.80132
"DTL","CDT1",0,0.82555
"HSPA1A","KRT18",0,-0.12074
"SOX9","HSPA1A",0,-0.12594
"HSPA1A","APOB",0,-0.00638
"SLC6A4","HSPA1A",0,-0.03378
"SIX2","EYA1",0,0.03969
"NOS1","ATP2B4",0,0.75664
"DLGAP2","NOS1",0,0.67528
"TSPYL2","CCNB1",0,-0.54143
"RUNX1T1","ZBTB16",0,0.61032
"ZBTB16","AGTR2",0,0.05781
"ZBTB16","GNAO1",0,0.64124
"RNF112","ZBTB16",0,0.65709
"LCN2","MMP9",0,0.08731
"MMP9","PRSS2",0,0.01274
"NR4A3","SIX3",0,-0.05777
"BLM","APBB1",0,-0.67813
"TSHZ3","APBB1",0,0.94898
"UHRF1","HIST1H3J",0,0.13701
"TRIM63","KCNMB1",0,0.37556
"PHYHIP","ADGRB1",0,0.3107
"TAT","CXCL8",0,-0.02021
"GKN2","TFF1",0,-0.02717
"MUC6","TFF1",0,0.12556
"KIF23","ACTA1",0,-0.18975
"BRCA1","FANCA",0,0.78392
"CENPE","FANCA",0,0.72678
"RUNX1T1","BCL6",0,0.3378
"ACTN3","ACTN2",0,0.33614
"ACTN2","KCNA5",0,0.19779
"PALLD","ACTN2",0,0.3171
"ACTN2","ADAM12",0,-0.10528
"SNCA","MAPT",0,0.59735
"MAPT","S100B",0,0.51283
"TTLL6","MAPT",0,-0.21587
"SERPINA5","KLKB1",0,0.31702
"KDM5D","AR",0,0.26712
"CDC25A","AR",0,-0.52613
"USP26","AR",0,-0.05985
"HDAC4","CSRP3",0,0.33758
"ECT2","PLK4",0,0.87564
"KLK3","SERPINA3",0,-0.00873
"BRCA1","HIST1H2AB",0,0.23555
"MAD2L1","UBD",0,0.40153
"SCN1A","PTPRZ1",0,0.32819
"RRAD","NME1",0,-0.23363
"CENPH","KIF2C",0,0.81227
"CHST9","LHCGR",0,0.41021
"CDC6","KPNA2",0,0.69571
"FERMT2","KPNA2",0,-0.55661
"CNTN2","CHEK1",0,-0.48906
"DTNA","ACTA1",0,0.27972
"ACTA1","ITGA2",0,-0.20332
"NEXN","ACTA1",0,0.35116
"ACTA1","GAS7",0,0.18434
"ACTA1","CNN1",0,0.35986
"ACTA1","SMTN",0,0.25298
"MAP1B","SNCA",0,0.66132
"LRRK2","MAP1B",0,0.74607
"MAP1B","MAG",0,0.22754
"MAP1B","GABRR1",0,-0.07705
"FOXP3","RORA",0,-0.39596
"KLF9","PGR",0,0.72371
"RAD51","BLM",0,0.87052
"RAD51AP1","RAD51",0,0.81551
"RAD54B","RAD51",0,0.74001
"CDKN3","CDC25A",0,0.80623
"GRIA3","GZMB",0,-0.25912
"TENM1","SORBS1",0,0.72579
"HTR2C","MPDZ",0,-0.1014
"ERBB4","GABRG2",0,0.54184
"SYNC","DES",0,0.61792
"FNBP1","RND2",0,0.88064
"SNCA","CRYAB",0,0.67058
"CRYAB","CDH16",0,-0.07115
"SNCA","SLC6A4",0,-0.10889
"CCND1","USP2",0,-0.35534
"GNGT1","RHO",0,-0.1435
"NCAPG2","TAL1",0,-0.52943
"HTR4","ADRB2",0,-0.00379
"ADRB3","ADRB2",0,0.20597
"AKAP12","ADRB2",0,0.4566
"ALB","CUBN",0,-0.00664
"FHL1","KCNA5",0,0.57239
"ITIH4","PTX3",0,0.19886
"F5","CTSG",0,-0.06438
"CTSG","SERPINA3",0,0.015
"KCNA5","KCNA2",0,0.36785
"FGG","F13A1",0,0.03732
"ITGB3","FGG",0,0.08577
"CMA1","SERPINA3",0,0.026
"FOXP3","HIST1H1B",0,0.01401
"AGER","S100B",0,0.69322
"AGER","S100P",0,-0.37506
"NDN","NGFR",0,0.70813
"NDN","CYS1",0,0.64947
"NEFH","NEFL",0,0.73785
"AHNAK","S100B",0,0.51953
"KCNE2","KCNH2",0,0.18282
"RXRG","THRB",0,0.3799
"FCN2","CRP",0,0.02898
"KCNA4","KCNA2",0,0.47928
"DLG4","KCNA4",0,0.54116
"CNTNAP2","CNTN1",0,-0.27764
"CNTN1","PTPRZ1",0,0.65405
"CNTN1","SCNN1B",0,-0.15177
"BOC","CDON",0,0.81099
"TF","CUBN",0,0.02976
"ARR3","FSHR",0,-0.04299
"RTN4R","NGFR",0,-0.44637
"MAG","NGFR",0,0.29481
"SALL2","NGFR",0,0.5705
"HBB","HBZ",0,0.08142
"MFAP4","SFTPD",0,0.34188
"WWC1","DDN",0,0.49764
"PHLDB2","FLNC",0,0.51243
"KY","FLNC",0,0.64313
"LRRK2","EEF1A2",0,0.2655
"PLEKHH2","TGFB1I1",0,0.81346
"CCKBR","CCKAR",0,0.08635
"NPR2","NPR3",0,0.67764
"PMCH","NPY",0,-0.30059
"GDF7","BMP7",0,-0.31911
"CHRDL2","INHBA",0,-0.10674
"CACNA1B","GNAO1",0,0.43282
"AKAP6","PDE4D",0,0.70859
"GNAO1","GRM6",0,0.71471
"NCAPH","CAPG",0,0.59667
"NEFH","NEFM",0,0.75982
"RPH3A","ADD2",0,0.55455
"CNTNAP2","KCNA2",0,-0.25417
"KCNAB1","KCNA2",0,0.39292
"ANK2","L1CAM",0,0.84458
"L1CAM","NCAN",0,0.12409
"CNKSR2","DLG4",0,0.68359
"GRIK2","DLG4",0,0.63238
"PLXNB3","RIT2",0,0.66751
"EPB41L3","CNTNAP2",0,-0.32978
"LRRC7","CNKSR2",0,0.63925
"HAND2","PHOX2A",0,0.74768
"FBXO32","MYOCD",0,0.83051
"TRIP13","ORC1",0,0.82558
"WFIKKN2","MSTN",0,0.67501
"PRPH","LMNB1",0,-0.63517
"GRIA3","GRIA2",0,0.68805
"SLURP1","PLAU",0,-0.01534
"SERPINA5","PLAU",0,-0.00462
"HBG2","HBB",0,0.42152
"GRIK5","GRIK2",0,0.58274
"DTNA","SYNC",0,0.6505
"GPM6B","SLC6A4",0,-0.09079
"NCAM1","UCHL1",0,0.83178
"MMP7","SERPINA1",0,0.13888
"PRSS2","SERPINA1",0,0.29998
"CTRB1","SERPINA1",0,-0.09881
"RTN4R","MAG",0,-0.13415
"NCAM1","NCAN",0,0.13105
"NCAM1","ST8SIA3",0,0.78293
"F7","HPN",0,0.11212
"COLQ","BCHE",0,0.61299
"MYOC","MYL2",0,0.35699
"MYOC","OLFM3",0,0.49713
"SLC22A17","LCN2",0,-0.27672
"CNTN2","NCAN",0,0.12431
"ZFPM2","GATA4",0,-0.12513
"TRDN","HRC",0,0.58125
"SLC7A11","BAAT",0,0.05772
"RRAD","TPM2",0,0.36892
"F5","SERPINA3",0,0.00175
"MMRN1","F5",0,-0.09589
"SKA1","SKA3",0,0.70427
"SHCBP1","TRIM71",0,0.18737
"SLC4A4","CA4",0,0.87423
"MYH2","AMPD1",0,-0.04511
"KIF15","MKI67",0,0.82206
"ANKRD1","CASQ2",0,0.16374
"TRDN","CASQ2",0,0.37756
"ARR3","RHO",0,-0.05952
"HOXB1","SERPINA3",0,0.17348
"PKNOX2","HOXB1",0,0.42713
"PDLIM7","TPM2",0,0.95509
"NOVA1","GABRG2",0,0.60834
"CTRC","SERPINA3",0,0.13658
"CTRB1","SERPINA3",0,0.1061
"MUC16","MSLN",0,0.08767
"HTR3A","HTR3B",0,0.67517
"KLC3","KIF5C",0,-0.20076
"VSNL1","CHRNA4",0,-0.04675
"LDHD","CSRP3",0,0.08942
"GABRR2","GABRR1",0,-0.03595
"P2RX2","GABRR1",0,-0.09276
"DAZ1","DZIP1",0,-0.05906
"CHRNA3","CHRNB4",0,0.86612
"SPC25","SPC24",0,0.86197
"RNF180","ZIC2",0,-0.26536
"NGB","ATP1B2",0,0.73476
"PGLYRP3","PGLYRP4",0,0.64789
"ADAMTS12","COMP",0,0.47401
"LIPF","CLPS",0,0.10788
"SCGB2A2","SCGB1D2",0,0.38523
"PNLIP","CLPS",0,0.8033
"P2RX2","P2RX1",0,0.19839
"SCUBE2","SCUBE1",0,0.28532
"PKD2","RYR2",0,0.63018
"ITPR1","RYR2",0,0.74148
"RYR2","CACNA1C",0,0.73834
"AR","RYR2",0,0.42092
"CAMK2A","RYR2",1,0.38976
"SNCG","RYR2",0,0.37841
"AKAP6","RYR2",0,0.57946
"MDFI","TRPC1",-1,-0.35436
"PKD1","PKD2",1,0.88305
"PKD1","NOS1",0,0.72791
"PKD1","PRKAA2",0,0.86321
"ITGA5","PKD1",0,0.65261
"PKD1","REM1",0,0.67716
"NTRK1","CAV1",0,0.58264
"NGF","NTRK1",1,0.51155
"NTRK1","NGF",1,0.51155
"FGF2","NTRK1",1,0.62564
"FGF10","NTRK1",1,0.67815
"FGF7","NTRK1",1,0.5993
"FGF22","NTRK1",1,0.37728
"NTRK1","NGFR",0,0.66024
"FGF17","NTRK1",1,0.43967
"FGF16","NTRK1",1,0.43
"ANGPT4","NTRK1",1,0.01714
"PTPRS","NTRK1",0,0.58205
"PTPRZ1","NTRK1",0,0.64684
"FGF5","NTRK1",1,0.15751
"PKD2","HAVCR1",0,-0.17883
"PKD2","ITPR1",0,0.89348
"TPM1","PKD2",0,0.85219
"FLNA","PKD2",0,0.85689
"TRPC1","PKD2",1,0.88979
"PKD2","TRPC1",1,0.88979
"AURKA","PKD2",0,-0.61684
"ACTN2","PKD2",0,0.37365
"CCKBR","PKD2",0,0.18084
"CAV3","JPH2",0,0.31007
"PRKCB","GAP43",0,0.60543
"GAP43","ELAVL4",0,0.92593
"PRKCB","GRIN2B",0,-0.37544
"PRKCG","GRIN2B",0,0.03281
"CAMK2A","GRIN2B",0,-0.2366
"EPHB2","GRIN2B",0,0.47497
"IL1B","GRIN2B",0,0.16631
"GRIN2B","DLG2",0,-0.34819
"PTPN5","GRIN2B",0,-0.3129
"KANK2","GRIN2B",0,-0.37714
"PSD","GRIN2B",0,-0.35767
"FLNA","CAV1",0,0.88145
"CAV1","TRPC1",1,0.80912
"AR","CAV1",0,0.79855
"CAV1","GRB7",0,-0.47526
"GRB7","CAV1",0,-0.47526
"KCNA5","CAV1",0,0.67797
"KCNH2","CAV1",0,0.81583
"BMX","CAV1",0,0.22748
"ITGB3","CAV1",0,0.72479
"GRK1","CAV1",0,-0.20495
"CAV1","PTGIS",0,0.7207
"FLNA","CASR",0,-0.14218
"PRKCG","CASR",0,-0.08655
"CASR","PI4K2B",0,-0.04852
"TRPC1","TRPC4",1,0.66231
"TRPC4","TRPC1",1,0.66231
"CDK1","ITPR1",0,-0.59023
"BRCA1","ITPR1",0,-0.5358
"PRKG2","ITPR1",0,-0.00131
"DMD","TRPC1",0,0.84399
"DMD","NOS1",0,0.78468
"DMD","ACTA1",0,0.19979
"DMD","PGM5",0,0.88326
"DRD2","SSTR5",0,0.02522
"PRKCB","RGS2",0,0.71953
"PRKCG","RGS2",0,-0.13829
"ADCY5","RGS2",0,0.73781
"ADRA1A","RGS2",0,0.47724
"CHRM2","RGS2",0,0.70129
"RGS2","LRRK2",0,0.73478
"AR","FKBP5",1,0.56459
"CDK1","WWTR1",0,-0.55119
"CDK1","STMN2",0,-0.57184
"DLG4","CACNA1C",0,0.85301
"CACNB2","CACNA1C",0,0.84339
"CACNA1C","CACNB2",0,0.84339
"CACNA1C","KCNE2",0,0.15449
"TPM2","TPM1",0,0.94639
"TPM1","TNNT1",0,-0.12272
"FGFR1","TRPC1",0,0.89039
"FGFR1","GRB14",0,0.63349
"NGF","FGFR1",1,0.66943
"GZMB","FGFR1",0,-0.30058
"FGF2","FGFR1",1,0.87273
"FGFR1","FGF2",1,0.87273
"FGF10","FGFR1",1,0.72997
"FGFR1","TNS2",0,0.83766
"FGFR1","FGF7",0,0.80349
"FGF7","FGFR1",1,0.80349
"FGF22","FGFR1",1,0.64124
"FGF17","FGFR1",1,0.47308
"FGFR1","FGF17",0,0.47308
"FGF16","FGFR1",1,0.54098
"ANGPT4","FGFR1",1,0.0947
"FGFR1","L1CAM",0,0.68121
"FGFR1","FGF23",0,-0.08226
"FGFR1","FGF19",0,-0.1028
"FGFR1","FGF5",0,0.32991
"FGF5","FGFR1",1,0.32991
"FGFR1","NCAM1",0,0.8593
"NCAM1","FGFR1",1,0.8593
"ANOS1","FGFR1",0,-0.27641
"FGFR1","FLRT1",0,0.66676
"SLC8A1","CAV3",0,0.27834
"SLC8A1","ANK2",0,0.7901
"TRPC1","KCNMA1",0,0.77294
"MAP1A","KCNMA1",0,0.89955
"CACNA1H","KCNMA1",0,0.89854
"KCNMA1","KCNMB1",0,0.93101
"KCNMA1","KCNMB2",0,0.37159
"CHGA","SCG3",0,0.39261
"TRPC1","CAV3",0,0.34884
"NOS1","CAV3",0,0.22531
"SVIL","CAV3",0,0.23988
"CAV3","SLC22A11",0,-0.15808
"PRKCB","TNNI3",-1,-0.28618
"TNNI3","ACTA1",0,-0.07156
"PAK3","TNNI3",-1,-0.26992
"TNNI3K","TNNI3",0,-0.1975
"CENPF","SNAP25",0,-0.45822
"SNAP25","TRIM9",0,0.53183
"CDK1","FLNA",0,-0.54843
"FLNA","AR",0,0.70916
"ROR2","FLNA",1,0.86985
"FLNA","BRCA1",0,-0.49253
"CAMK2A","FLNA",0,0.64556
"FLNA","BRCA2",0,-0.43272
"FLNA","FLNC",0,0.90066
"FLNA","ITGB3",0,0.80255
"FLNA","ASB2",0,0.9251
"FLNA","PHLDB2",0,0.59201
"RYR1","TRPC1",0,0.66464
"CAMK2A","RYR1",1,0.61761
"RYR1","TRDN",0,0.56508
"NCS1","IL1RAPL1",0,0.54724
"TFAP2B","SYT4",0,0.42548
"MET","CNR1",0,-0.45614
"CNR1","GNAZ",1,0.7092
"CNR1","GNAO1",1,0.6576
"TNFSF9","TNFRSF9",1,0.37146
"TNFRSF9","TNFSF9",0,0.37146
"AURKA","NDC80",0,0.70257
"AURKB","NDC80",0,0.83241
"NEK2","NDC80",1,0.83631
"NDC80","NUF2",0,0.80547
"NDC80","CENPH",0,0.77621
"UBE2T","FANCI",1,0.83677
"CGA","LHCGR",1,0.00194
"CGA","TSHB",0,0.91696
"CGA","CGB5",0,-0.01021
"KCNE1","KCNQ1",0,-0.20175
"KCNE2","KCNQ1",0,-0.32898
"CDK1","FOXM1",1,0.53065
"FOXM1","CDK1",1,0.53065
"CCNB1","FOXM1",1,0.59518
"FOXM1","CCNB1",1,0.59518
"FOXM1","CDC25C",1,0.60039
"FOXM1","AURKB",0,0.56297
"PLK1","FOXM1",1,0.62746
"FOXM1","PLK1",0,0.62746
"FOXM1","CDC25A",1,0.54202
"FOXM1","CENPF",1,0.58364
"SHH","PTCH2",0,-0.42626
"GAS1","SHH",0,-0.43378
"EXTL1","SHH",-1,-0.41261
"SHH","CP",-1,-0.19232
"TRIB3","AKT3",-1,-0.49975
"HSPB2","AKT3",1,0.83952
"AKT3","CHEK1",-1,-0.6282
"HSPB6","AKT3",1,0.81814
"PLEKHO1","AKT3",0,0.90177
"LRRK2","AKT3",1,0.88313
"AKT3","FOXA2",-1,-0.57295
"FAM107A","AKT3",1,0.59229
"ASF1B","HIST1H4C",1,0.00511
"ASF1B","HIST1H3J",1,0.02688
"ASF1B","CHAF1B",1,0.8828
"ELANE","CDC25C",0,-0.28435
"ELANE","CXCL8",1,0.04802
"ELANE","CXCL12",0,0.21361
"ELANE","GZMB",0,-0.13457
"SERPINA1","ELANE",0,-0.10974
"ELANE","F5",0,-0.06643
"ELANE","SERPIND1",0,-0.08325
"SERPINA3","ELANE",0,0.40427
"MYCN","MCM2",1,0.10699
"CDK1","MYCN",0,0.04886
"CCNB1","MYCN",0,0.03588
"PKMYT1","MYCN",0,0.05616
"MYCN","MCM4",1,0.03926
"PRKCB","KIT",0,0.54574
"PRKCB","HIST1H3J",0,-0.0515
"PRKCB","CHAT",1,0.17945
"PRKCB","LMNB1",0,-0.61382
"PRKCB","NOX5",0,0.4621
"PRKCB","MSX2",0,-0.34269
"PRKCB","GRIN2D",0,-0.53238
"PRKCB","SYT6",0,0.41995
"PRKCB","RRAD",0,0.51682
"PRKCB","MKI67",0,-0.57104
"PRKCB","PDLIM7",0,0.68205
"PRKCB","GABRG2",0,0.55303
"AURKA","TP73",0,0.5027
"CDK1","TP73",0,0.50938
"PLK1","TP73",0,0.60141
"CHEK1","TP73",1,0.56268
"E2F1","TP73",1,0.56694
"TP73","BUB1B",0,0.6022
"REN","TP73",0,0.00533
"DBF4","MCM2",1,0.80291
"CDK1","DBF4",0,0.88205
"E2F1","DBF4",1,0.7722
"DBF4","MCM4",1,0.7869
"DBF4","ORC6",0,0.84085
"PER1","GPRASP1",0,0.77217
"CDC20","PTTG1",0,0.89592
"CDK1","PTTG1",1,0.88066
"CHEK1","PTTG1",1,0.83879
"E2F1","PTTG1",1,0.73687
"BUB1B","PTTG1",1,0.82693
"PTTG1","USP44",0,-0.59096
"AURKA","CDC20",0,0.78137
"CDK1","CDC20",0,0.80218
"CCNB1","CDC20",0,0.88892
"BUB1","CDC20",0,0.87921
"CDC20","BUB1",0,0.87921
"CDC20","MAD2L1",0,0.83374
"PLK1","CDC20",0,0.90252
"E2F1","CDC20",0,0.73883
"BUB1B","CDC20",0,0.86374
"CDC20","BUB1B",0,0.86374
"CCNA1","CDC20",0,-0.5485
"CDC20","CCNA1",0,-0.5485
"UBE2C","CDC20",0,0.77373
"CDC20","UBE2C",1,0.77373
"CDC20","AXIN2",0,0.404
"AXIN2","CDC20",0,0.404
"MCM2","MCM10",0,0.89257
"CDC45","MCM10",0,0.87883
"AURKA","AJUBA",1,0.6207
"CDK1","AJUBA",0,0.60048
"AURKB","AJUBA",0,0.60609
"SLC1A2","AJUBA",0,-0.26572
"CDK1","TOP2A",0,0.80834
"UHRF1","TOP2A",1,0.78136
"PRKCG","TOP2A",1,0.21293
"PLK1","TOP2A",1,0.81033
"DTL","PCNA",0,0.75916
"PCNA","CDT1",0,0.74358
"CDK1","PCNA",0,0.8211
"PCNA","CDC25C",0,0.77456
"PCNA","BRCA1",0,0.67211
"PCNA","CLSPN",0,0.59726
"PCNA","CHEK1",0,0.79479
"E2F1","PCNA",1,0.71033
"PCNA","RAD51",0,0.77581
"PCNA","FEN1",1,0.76557
"PCNA","CHAF1B",1,0.74776
"PCNA","CCND1",0,0.54197
"PCNA","RFC3",0,0.73533
"AURKA","CENPA",1,0.8715
"AURKA","TPX2",1,0.93179
"TPX2","AURKA",1,0.93179
"AURKA","FANCA",0,0.7477
"AURKA","HIST1H3J",1,0.09054
"AURKA","BRCA1",1,0.80914
"BRCA1","AURKA",0,0.80914
"AURKA","NME1",0,0.78225
"AURKA","KIF2C",0,0.83608
"AURKA","KIF11",1,0.78563
"AURKA","AURKB",0,0.76458
"AURKA","PLK1",1,0.84603
"AURKA","BORA",0,0.80266
"BORA","AURKA",1,0.80266
"AURKA","SPAG5",0,0.81741
"AURKA","WDR62",0,0.74051
"AURKA","USP2",0,-0.27513
"AURKA","WWC1",0,0.69945
"AURKA","NUSAP1",0,0.77879
"PLK4","AURKA",0,0.83081
"AURKA","PHLDA1",0,0.35582
"AURKA","TACC3",1,0.76068
"AURKA","DLGAP5",1,0.77356
"AURKA","KIF15",0,0.85125
"AURKA","HCG22",0,-0.35503
"PAX2","EYA1",0,0.04175
"SIX1","PAX2",1,0.31874
"LMX1B","PAX2",0,0.05473
"CDK1","FOXG1",0,0.15746
"CDK1","BIRC5",1,0.86905
"BIRC5","CCNB1",0,0.88857
"CCNB1","BIRC5",0,0.88857
"BIRC5","AURKB",1,0.85093
"PLK1","BIRC5",1,0.82522
"BIRC5","CDCA8",0,0.84075
"CDCA8","BIRC5",0,0.84075
"ACTA1","MAP1A",0,0.19601
"MAP1B","MAP1A",0,0.79903
"DLG4","MAP1A",1,0.81567
"BLM","EXO1",0,0.89306
"SFRP1","WNT2",-1,-0.30744
"WNT2","FZD10",1,0.06749
"KCNQ4","SLC26A5",1,0.41134
"KCNE1","KCNQ4",1,0.11827
"IGF2","MET",1,0.09633
"MET","GRB7",0,0.45298
"AREG","MET",1,0.50275
"EREG","MET",1,0.55503
"EFNA3","MET",1,0.47791
"FGF23","MET",1,0.08179
"FGF20","MET",1,0.1475
"FGF19","MET",1,0.22251
"MET","SHC4",0,-0.41734
"MET","HGFAC",0,-0.32506
"SIX1","BMP4",1,0.17497
"BMP4","CHRDL1",0,-0.33365
"CCL2","CCR10",1,0.38766
"CCL2","CCL11",0,0.78383
"MMP8","CCL2",0,0.17511
"CCL26","CCL2",-1,-0.03533
"MMP3","CCL2",0,0.07654
"MMP1","CCL2",0,0.17559
"CCL2","ACKR1",0,0.37672
"MYBL2","CDK1",1,0.71899
"MYBL2","CCNB1",1,0.69121
"E2F1","MYBL2",0,0.88891
"CCNA2","MYBL2",0,0.70655
"MYBL2","CCND1",0,0.58755
"MYBL2","CCNF",0,0.78276
"CDK1","CENPA",0,0.89068
"CENPA","AURKB",1,0.85794
"AURKB","CENPA",1,0.85794
"DIAPH3","CENPA",1,0.81972
"CENPA","HJURP",0,0.91479
"CTF1","LIFR",1,0.54693
"CRLF1","LIFR",0,0.5572
"CNTFR","LIFR",0,0.44037
"CDC45","MCM2",0,0.87245
"MCM2","CDC45",0,0.87245
"PLK1","MCM2",0,0.89436
"MCM2","MCM4",0,0.88829
"MCM2","CDC6",0,0.64944
"CCNA1","MCM2",0,-0.5619
"MCM2","ORC1",0,0.88252
"ORC1","MCM2",0,0.88252
"ORC6","MCM2",0,0.80578
"MCM2","GINS4",0,0.80132
"ATAD2","E2F1",1,0.73037
"IL1A","NDN",0,-0.27177
"CDT1","DTL",0,0.82555
"CDK1","DTL",0,0.84674
"E2F1","DTL",1,0.7471
"CDK1","CDT1",0,0.78672
"E2F1","CDT1",1,0.83007
"CCNA2","CDT1",1,0.79551
"CDT1","MCM4",0,0.84931
"CDT1","CDC6",0,0.63096
"CCNA1","CDT1",0,-0.55702
"ORC1","CDT1",0,0.82725
"CAMK2A","CARD11",0,-0.27186
"KRT18","HSPA1A",0,-0.12074
"HSPA1A","SOX9",0,-0.12594
"HSPA1A","SNCA",0,0.26428
"APOB","HSPA1A",0,-0.00638
"HSPA1A","SLC6A4",0,-0.03378
"CAMKV","TCEA2",0,-0.07272
"NGF","KIT",1,0.48083
"GRB7","KIT",0,-0.4433
"KIT","MITF",0,0.63111
"FGF2","KIT",1,0.62251
"KIT","MPDZ",0,0.64881
"FGF10","KIT",1,0.53588
"FGF7","KIT",1,0.60011
"FGF22","KIT",1,0.51814
"FGF17","KIT",1,0.42251
"FGF16","KIT",1,0.45158
"FGF5","KIT",1,0.13886
"KIT","XKR5",0,-0.2332
"EYA1","SIX2",0,0.03969
"CDK1","CCNB1",1,0.91816
"CCNB1","CDK1",0,0.91816
"CDK1","ZBTB16",0,-0.51514
"CDK1","KRT18",1,0.64188
"CDK1","CDC25C",0,0.90085
"CDC25C","CDK1",1,0.90085
"CDK1","UHRF1",0,0.77323
"CDK1","TPX2",0,0.79187
"CDK1","BUB1",1,0.88419
"CDK1","PKMYT1",0,0.75927
"CDK1","MAPT",0,-0.50428
"CDK1","ECT2",0,0.83935
"CDK1","BRCA1",1,0.75668
"CDK1","NME1",1,0.83039
"CDK1","KIF11",1,0.87376
"CDK1","RECQL4",0,0.62965
"CDK1","CKS2",0,0.87818
"CDK1","PLK1",1,0.81431
"CHEK1","CDK1",0,0.8851
"CDK1","CHEK1",1,0.8851
"CDK1","RRM2",0,0.86023
"CDK1","E2F1",1,0.76154
"E2F1","CDK1",1,0.76154
"CDK1","BRCA2",0,0.62665
"CDK1","CCNA2",0,0.91571
"CCNA2","CDK1",0,0.91571
"CDK1","KIF4A",0,0.79737
"CDK1","TTK",0,0.91618
"CDK1","PRC1",1,0.85232
"CDK1","CDC25A",1,0.85857
"CDC25A","CDK1",1,0.85857
"CDK1","SPAG5",0,0.78917
"CDK1","CDC6",0,0.66138
"CDK1","CHAF1B",0,0.82641
"CDK1","BLM",0,0.83875
"CDK1","BUB1B",1,0.87149
"CDK1","CCNA1",0,-0.52569
"CCNA1","CDK1",0,-0.52569
"CDK1","DES",0,-0.48522
"GADD45B","CDK1",-1,-0.19512
"CDK1","GADD45B",0,-0.19512
"CDK1","CDCA8",0,0.81198
"CDK1","CCND1",0,0.58767
"CDK1","PBK",0,0.81095
"CDK1","CALD1",0,-0.54352
"CDK1","AMPH",0,-0.3631
"CDK1","ORC1",1,0.79063
"CDK1","LMNB1",0,0.78478
"CDK1","ERCC6L",1,0.80182
"CDK1","SYN3",1,0.18316
"CDK1","HSPA2",0,-0.45265
"CDK1","CDKN3",0,0.88344
