hallmark,set_size,NES,pvalue,p.adjust,gene_set
OXIDATIVE_PHOSPHORYLATION,184,3.03876149746761,0.00217864923747277,0.00310655483069276,ATP6AP1/ATP6V1G1/IDH1/ATP6V1F/GPX4/BAX/ISCU/COX7A2L/ATP6V1D/MDH1/VDAC1/NDUFC2/TOMM22/MRPS30/PDP1/UQCRC1/NDUFA7/SLC25A11/MTX2/RHOT1/TIMM9/COX6B1/ECH1/TIMM10/ATP6V1E1/NDUFB8/NDUFB5/NDUFA4/COX7C/NDUFC1/BCKDHA/NDUFB4/HCCS/SDHB/ECHS1/NDUFS3/ETFB/HADHA/NDUFS4/ATP1B1/PDHB/COX4I1/NDUFA8/TIMM8B/UQCRH/IDH2/NDUFAB1/VDAC2/PHB2/PRDX3/COX6A1/DLAT/TIMM50/ATP6V0E1/NDUFA2/NDUFA3/MRPL11/NDUFA9/DECR1/NDUFS8/MRPL35/UQCRQ/ACAA1/GLUD1/UQCRB/GOT2/ACAA2/NDUFB6/NDUFV2/UQCR10/NDUFS6/UQCR11/ALAS1/MRPS12/SLC25A3/HADHB/LRPPRC/AIFM1/GRPEL1/MRPS15/MFN2/NDUFB2/FXN/COX17/MRPL15/MDH2/NDUFA6/ACO2/SURF1/ATP6V0B/COX7A2/MRPL34/COX6C/MRPS22/ATP6V1C1/NDUFA1/NDUFA5/LDHB/COX8A/NDUFB7/NDUFB3/SDHC/ATP6V1H/DLST/NDUFS1/COX5A/ABCB7/ATP6V0C/ECI1/COX15/COX7B/POLR2F/TIMM13/COX5B/HSD17B10/LDHA/UQCRFS1/PDHX/BDH2/PDK4/UQCRC2/DLD/HSPA9/GPI/SLC25A5/SDHD/SLC25A4/SLC25A6/PHYH/MGST3/OXA1L/PDHA1/IDH3G
APOPTOSIS,159,2.29401651662653,0.00218818380743982,0.00310655483069276,CCND1/CCND2/CD44/BID/LGALS3/PSEN1/PPT1/GPX1/SC5D/IGF2R/ANXA1/DIABLO/CTNNB1/GPX4/XIAP/DAP/DAP3/BAX/PMAIP1/CASP6/TNFRSF12A/CLU/BCL2L1/KRT18/ERBB3/BCL10/FDXR/TIMP1/BCAP31/BCL2L10/TOP2A/CASP3/ERBB2/SPTAN1/PEA15/DFFA/SQSTM1/CDKN1A/CCNA1/LMNA/PDCD4/EREG/PPP3R1/TSPO/BTG3/F2R/GSR/GUCY2D/PTK2/FAS/VDAC2/PSEN2/PAK1/EBP/MGMT/IL18/CD14/IGFBP6/TGFB2/SAT1/SOD1/HMOX1/ANKH/WEE1/GNA15/DPYD/TAP1/RNASEL/ETF1/APP/BNIP3L/IER3/HMGB2/IFNGR1/DNAJC3/IL1B/RARA/BTG2
G2M_CHECKPOINT,190,2.39131365450638,0.0021978021978022,0.00310655483069276,CCND1/RAD23B/E2F1/GINS2/MCM2/MCM3/STMN1/CKS2/CDK4/CHEK1/SLC12A2/RPA2/KPNB1/NCL/PLK4/ODC1/SMC2/CDC45/HMGA1/PRIM2/MAD2L1/CHAF1A/SNRPD1/HNRNPU/SMARCC1/TOP2A/CDC6/CKS1B/KIF4A/CDK1/UPF1/DR1/HMGN2/MCM6/CUL3/CTCF/TTK/ATF5/DTYMK/KIF11/MCM5/TGFB1/CCNB2/MNAT1/TPX2/DKC1/CUL1/BUB1/BRCA2/CENPF/PBK/LMNB1/TOP1/NDC80/CHMP1A/EXO1/UBE2C/NUSAP1/KIF5B/DMD/HMGB3/ORC6/KPNA2/TMPO/RACGAP1/CDKN2C/KIF15/HMMR/BIRC5/TLE3/HIF1A/E2F3/NEK2/KATNA1/KIF22/KIF23/MAPK14/NUMA1/CBX1/STIL/GSPT1/KIF20B/MKI67/AURKB/NOTCH2/KIF2C/POLA2/PRC1/ORC5/CENPA/AURKA/PTTG1/CENPE/MARCKS/BARD1/SMC4/G3BP1/CDC20/NUP98/EZH2/PDS5B/MYBL2
HEME_METABOLISM,193,1.63647909666038,0.00222222222222222,0.00310655483069276,PDZK1IP1/ICAM4/GDE1/P4HA2/PC/UCP2/CTSB/LAMP2/BLVRA/ENDOD1/BPGM/MKRN1/ADIPOR1/TMEM9B/MOSPD1/EIF2AK1/BSG/MBOAT2/YPEL5/ACP5/CCND3/TRAK2/PRDX2/SLC30A1/XPO7/SLC2A1/MINPP1/CAST/PSMD9/CIR1/NCOA4/CLCN3/HDGF/TFDP2/ARHGEF12/RAD23A/IGSF3/UROD/MOCOS/TOP1/GMPS/FN3K/LPIN2/HAGH/DCAF11/TCEA1/ARL2BP/CCDC28A/GLRX5/UROS/PGLS/SLC22A4/MYL4/BACH1/BNIP3L/OSBP2/FBXO34/SLC25A38/ERMAP/CAT/VEZF1/MAP2K3/ATG4A/NUDT4/BTRC/NFE2L1/DCAF10/BTG2/BLVRB/HMBS/GCLM/RHCE/OPTN/DCUN1D1/MFHAS1/RBM38/ALAD/MGST3/CTSE/CDC27
P53_PATHWAY,193,2.71545017781745,0.00222222222222222,0.00310655483069276,TGFA/ZMAT3/CCND2/PERP/GLS2/CCNG1/FUCA1/ST14/CDKN2B/TPD52L1/MAPKAPK3/CTSD/NINJ1/AK1/SFN/TM7SF3/TSC22D1/SDC1/TP53/PCNA/VAMP8/TRIAP1/RAP2B/RPS27L/TAX1BP3/BAX/IER5/ALOX15B/ISCU/KRT17/CDKN2A/CDH13/CD82/PHLDA3/FAM162A/EI24/CYFIP2/CCND3/RNF19B/FDXR/ITGB4/VDR/GM2A/IFI30/MDM2/TCN2/RB1/PTPRE/INHBB/HINT1/CDKN1A/RPL36/TP63/TGFB1/F2R/BAIAP2/SEC61A1/VWA5A/PLXNB2/DDB2/S100A4/RPL18/FAS/DRAM1/ZFP36L1/TNNI1/SOCS1/DNTTIP2/TNFSF9/EPHA2/RAD51C/PRMT2/TM4SF1/NUDT15/TRAFD1/KIF13B/S100A10/ZNF365/SAT1/RPS12/HMOX1/PRKAB1/POLH/SERTAD3/CGRRF1/STEAP3/TAP1/TRIB3/KLK8/TPRKB/UPP1/LDHB/PLK3/HEXIM1/APP/SESN1/CDKN2AIP/SLC3A2/HRAS/IER3/XPC/AEN/ABAT/HBEGF/CLCA2
ALLOGRAFT_REJECTION,194,2.36188334745812,0.00223713646532438,0.00310655483069276,CCND2/DEGS1/NPM1/CTSS/HLA-G/IFNGR2/MRPL3/ST8SIA4/CDKN2A/EIF5A/IGSF6/LYN/CAPG/CCND3/BCL10/CD47/EIF3D/TIMP1/STAT1/IL27RA/RPS9/HLA-DMB/TPD52/GALNT1/RIPK2/NME1/INHBB/RPL39/HLA-A/ABI1/CCL13/TGFB1/EREG/RPS3A/F2R/PSMB10/CCL22/LY86/B2M/HLA-DRA/FAS/EIF3A/ICAM1/CD74/SOCS1/IL18/MMP9/BCAT1/INHBA/CCR1/HDAC9/GCNT1/LY75/TGFB2/UBE2N/RPL9/PTPN6/ITGB2/EIF3J/CD86/RPS19/HIF1A/CD4/CCL7/CD40/UBE2D1/HLA-DQA1/HLA-DOA/GBP2/AKT1/CSK/SPI1/TAP1/MTIF2/TAPBP/NOS2/C2/EGFR/IL2RB/TLR2/IFNGR1/NLRP3/IL1B/HLA-DMA/CCR5/ABCE1/IFNAR2/CXCR3/LTB/ELF4/TLR1/GZMA/THY1/CXCL9/GZMB/CCL11/CCL5/CD8B/LCP2/IL11/CRTAM
APICAL_JUNCTION,194,1.83513237491689,0.00223713646532438,0.00310655483069276,CDH3/LAMB3/ITGA2/MDK/LAMC2/MAPK13/CDH4/MPZL2/ICAM4/CLDN9/MSN/ACTN4/ITGA3/MYL12B/CLDN7/MYH10/CDH6/ACTG1/CAP1/SDC3/AMIGO2/CDSN/CTNNA1/EXOC4/GRB7/ALOX15B/CD276/CRB3/RASA1/SHROOM2/CLDN4/SLC30A3/VASP/TUBG1/CDH1/GTF2F1/PFN1/ITGB4/DSC3/ICAM5/GNAI2/JUP/ITGB1/BAIAP2/PIK3CB/WASL/ITGA9/ARPC2/CLDN6/SRC/NF2/PTK2/ICAM1/CX3CL1/MMP9/CDH15/PCDH1/RRAS/HADH/ADRA1B/CD86/GAMT/B4GALT1/RSU1/ACTB/CALB2/MAPK14/VCL/RHOF/AMIGO1/ADAM9/TGFBI/NF1/CNN2/HRAS/CD274/EGFR/VAV2/SKAP2/COL17A1/RAC2/DMP1/TJP1
IL2_STAT5_SIGNALING,194,2.18068909337874,0.00223713646532438,0.00310655483069276,CCND2/ETV4/TIAM1/S100A1/CD44/CSF2/HK2/IGF2R/GPX4/TNFRSF21/PRNP/SNX14/PRAF2/SYNGR2/PDCD2L/BCL2L1/ECM1/AHCY/ODC1/DHRS3/CAPG/GSTO1/CCND3/P2RX4/TTC39B/CDC42SE2/TWSG1/PNP/GALM/ITGAV/CYFIP1/CDCP1/CD83/CDC6/AMACR/SH3BGRL2/CASP3/SMPDL3A/DCPS/MYO1E/AHR/UMPS/SPP1/IKZF2/NT5E/ANXA4/IKZF4/MAPKAPK2/TNFRSF8/SPRED2/CKAP4/ALCAM/SOCS1/BMPR2/IRF6/ITGA6/FAH/HOPX/CD86/SLC39A8/PTRH2/TLR7/TNFSF11/PHLDA1/CTSZ/LCLAT1/TNFRSF1B/SNX9/F2RL2/SLC1A5/HIPK2/MUC1/IL2RB/BHLHE40/APLP1/FURIN/IFNGR1/WLS/RNH1/SWAP70/TNFRSF9/TNFRSF18/PENK/P4HA1/CXCL10/CCNE1/LTB/MYO1C/SERPINB6/RRAGD/IL1RL1
MYC_TARGETS_V1,194,3.16610856730165,0.00223713646532438,0.00310655483069276,RAD23B/MCM4/CBX3/MCM2/HNRNPC/SET/NPM1/PCNA/PSMB2/CDK4/RRM1/NCBP2/YWHAE/RSL1D1/TYMS/CCT7/PRPS2/SNRPB2/PSMD14/POLE3/CCT3/CSTF2/UBE2E1/SERBP1/APEX1/KPNB1/CLNS1A/HDDC2/ERH/VDAC1/HPRT1/GLO1/PSMD8/PPM1G/MRPL9/ODC1/PA2G4/PABPC1/RUVBL2/VBP1/PHB/CNBP/SF3B3/PSMB3/EIF4H/CDC45/MAD2L1/RPL14/SNRPD1/HNRNPU/CCT4/SSB/ILF2/MRPS18B/EIF3D/SSBP1/FAM120A/SMARCC1/ACP1/XRCC6/NAP1L1/RAN/PPIA/HNRNPA1/NME1/IMPDH2/HDAC2/NHP2/SNRPD2/RRP9/HDGF/RPS6/RPS2/MCM6/CCT2/RPL6/SNRPD3/PCBP1/RPL22/MCM5/PSMA6/RPLP0/CUL1/PWP1/EIF4E/LSM2/SNRPG/UBE2L3/AP3S1/PSMC4/TRIM28/EIF4G2/RPL18/EIF2S2/EEF1B2/PTGES3/RPS3/NDUFAB1/FBL/EIF1AX/PHB2/PSMD1/PRDX3/RPL34/TUFM/KPNA2/PRDX4/C1QBP/EIF2S1/HSP90AB1/PSMA4/YWHAQ/PSMA2/RPS10/EIF3J/GOT2/RANBP1/PRPF31/TXNL4A/SLC25A3/PSMA7/SF3A1/TCP1/UBA2/USP1/PABPC4/RNPS1/GSPT1/LSM7/RPS5/ETF1/EXOSC7
ADIPOGENESIS,192,2.14806449839899,0.00225225225225225,0.00310655483069276,APLP2/ACOX1/RMDN3/IDH1/UCP2/GPX4/RAB34/JAGN1/TANK/BCL2L13/GPD2/PEMT/CD151/MTCH2/DHCR7/APOE/DHRS7B/UQCRC1/PEX14/G3BP2/ESYT1/TST/RNF11/COQ5/NKIRAS1/REEP5/ECH1/CCNG2/SCP2/CPT2/PDCD4/DRAM2/BCKDHA/REEP6/SDHB/ECHS1/NDUFS3/DNAJC15/ETFB/HIBCH/GPHN/NDUFAB1/PRDX3/COX6A1/DLAT/PGM1/CDKN2C/FAH/DECR1/RTN3/ALDOA/UBQLN1/HADH/ATL2/UQCRQ/SOD1/CMPK1/ACAA2/SOWAHC/UQCR10/UQCR11/SSPN/GHITM/AIFM1/GRPEL1/MRPL15/MDH2/ACO2/NMT1/SAMM50/NDUFA5/RETN/COX8A/NDUFB7/SDHC/SLC1A5/TKT/LPL/AGPAT3/EPHX2/SLC25A10/COX7B/UCK1/CAT/IFNGR1/SNCG/DNAJB9/AK2/DBT/ABCA1/TALDO1/COQ3/ELOVL6/DHRS7/COL4A1/DDT/DLD/CMBL/ACLY/PHYH/MGST3/YWHAG
ESTROGEN_RESPONSE_EARLY,196,2.0127889218335,0.00225225225225225,0.00310655483069276,CCND1/SYT12/KLK10/LAD1/ALDH3B1/AMFR/TIAM1/CD44/MREG/KRT19/SLC27A2/TPD52L1/CLDN7/SFN/SNX24/ENDOD1/CHPT1/RBBP8/CANT1/NRIP1/RPS6KA2/SLC39A6/INPP5F/CA12/PMAIP1/PRSS23/KRT18/DHRS3/ITPK1/DHCR7/KCNK5/SEC14L2/OPN3/SLC2A1/TTC39A/SULT2B1/BAG1/RHOBTB3/RHOD/TIPARP/INHBB/KRT15/DHRS2/SLC1A4/ELF3/WWC1/KCNK15/TJP3/KRT8/MYOF/THSD4/SLC7A2/NAV2/ARL3/ANXA9/SLC26A2/DYNLT3/B4GALT1/CALB2/CELSR2/RRP12/GREB1/CALCR/AREG/MUC1/SLC37A1/TFAP2C/ABAT/SIAH2/RET/BHLHE40/SVIL/GAB2/NXT1/RARA/MYB/BLVRB/ELF1/FARP1/CLIC3
COMPLEMENT,200,2.08875517130705,0.00226757369614512,0.00310655483069276,SERPINA1/DPP4/FN1/DUSP6/TMPRSS6/HPCAL4/CTSH/CD55/LGALS3/PSEN1/CTSC/CTSD/CTSB/LAMP2/FYN/CTSS/RABIF/LTA4H/GRB2/PPP4C/SPOCK2/DOCK9/GPD2/CLU/DUSP5/APOC1/CDH13/ANXA5/S100A13/PRKCD/LYN/PDP1/MMP13/GNAI3/TIMP1/PFN1/CALM3/GNAI2/PREP/GNB2/CASP3/IRF2/VCPIP1/LIPA/RHOG/CD59/PHEX/APOBEC3F/MMP12/PLAUR/SRC/OLR1/CFB/MSRB1/CALM1/DYRK2/CTSO/APOBEC3G/GCA/PSMB9/RNF4/C1QA/F5/ADAM9/FCER1G/SERPINB2/GATA3/ERAP2/C1QC/EHD1/ITGAM/C2/CTSL/USP14/CDA/SIRT6/GMFB/CTSV/ATOX1/LAP3/F7/FCN1/KIF2A/DOCK10/TFPI2/GNGT2/PCSK9/GZMA/CD46/PRDM4/CASP10/GZMB/PIK3CA/FDX1/MMP14/CCL5
E2F_TARGETS,195,2.61054029041775,0.00226757369614512,0.00310655483069276,MCM4/ASF1B/MCM2/PPP1R8/ANP32E/MCM3/TP53/PCNA/STMN1/CKS2/ATAD2/SLBP/CDK4/ASF1A/GINS1/CHEK1/RFC2/UBE2T/RNASEH2A/RPA2/MSH2/POP7/TK1/CDKN2A/PLK4/RPA1/RAD51AP1/PA2G4/UBR7/HMGA1/SNRPB/IPO7/PRIM2/TUBG1/MAD2L1/RBBP7/CENPM/BUB1B/CSE1L/SPC24/XRCC6/TOP2A/NAP1L1/RAN/CKS1B/KIF4A/CDK1/NME1/HELLS/DCLRE1B/MCM6/CTCF/CDKN1A/DCK/MELK/MCM5/CBX5/CCNB2/DIAPH3/BRCA2/TIPIN/LMNB1/NUDT21/HMGB3/ORC6/TUBB/KPNA2/PRDX4/TMPO/RACGAP1/SHMT1/RPA3/GINS4/CDKN2C/TCF19/RAD51C/EIF2S1/NBN/GINS3/HMMR/CDCA8/BIRC5/DLGAP5/RANBP1/PAICS/SMC3/NAA38/NCAPD2/E2F8/KIF22/UNG/WEE1/TRIP13/MLH1/RRM2/USP1/DCTPP1/DEPDC1/GSPT1/MKI67/RFC1/AURKB/CHEK2/ZW10/SSRP1/KIF2C/POLA2/HMGB2/PHF5A/DNMT1/AURKA/RAD50/PTTG1/SPC25/AK2/PPM1D/CENPE/BARD1/SMC4/KIF18B/TIMELESS/PRKDC/CDC20/PSIP1/EZH2/PDS5B/CCNE1/MYBL2/RFC3
KRAS_SIGNALING_UP,195,1.9166672152676,0.00226757369614512,0.00310655483069276,DUSP6/CCND2/ITGA2/ETV4/ETV5/MPZL2/FUCA1/CSF2/PRDM1/SCG5/DCBLD2/ALDH1A3/GPRC5B/KCNN4/ETV1/ZNF277/CTSS/BPGM/MALL/TSPAN13/SLPI/MMP11/PLAU/PCSK1N/MAP3K1/ID2/BTC/F2RL1/TOR1AIP2/PLEK2/MAP7/JUP/PSMB8/CCL20/SPP1/WNT7A/CBX8/EREG/ATG10/VWA5A/PLAUR/CFB/MMP9/INHBA/GALNT3/HDAC9/SDCCAG8/ITGB2/FBXO4/SCN1B/MMP10/YRDC/PIGR/AVL9/AMMECR1/ANKH/PTPRR/MMD/C3AR1/CPE/FCER1G/CBL/SNAP25/RETN/TRIB1/LCP1/TNFRSF1B/RBM4/IGFBP3/TSPAN1/EVI5/SOX9/HBEGF/NAP1L2/TLR8/IL1B/ANO1/ADAM17/CXCL10/IL1RL2/CLEC4A/EPHB2/ST6GAL1/LAT2/LAPTM5/TMEM100
MTORC1_SIGNALING,195,2.75396815737786,0.00226757369614512,0.00310655483069276,MCM4/CCNG1/GSK3B/MCM2/CTSC/IDH1/HK2/SC5D/CYB5B/SEC11A/LTA4H/TM7SF2/PLOD2/PSMD14/M6PR/ATP6V1D/DHFR/HPRT1/RPN1/CD9/RPA1/HSPA4/GAPDH/PSMD12/ACTR2/TUBG1/DHCR7/EDEM1/PSMG1/CYP51A1/FDXR/PNP/PSMC2/SLC2A1/IFI30/PPIA/RIT1/CCT6A/ENO1/ACSL3/RRP9/SQSTM1/CDKN1A/EEF1E1/PSMB5/PDAP1/NUFIP1/SSR1/SLC1A4/TUBA4A/BUB1/GSR/ARPC5L/TES/ACTR3/PSMC4/SHMT2/SRD5A1/EIF2S2/TMEM97/GMPS/EBP/RDH11/BCAT1/TCEA1/PGM1/SERP1/PSMA4/ALDOA/ITGB2/PSMD13/ABCF2/PSME3/YKT6/TOMM40/PNO1/UNG/TPI1/RRM2/PHGDH/NMT1/TRIB3/ETF1/FKBP2/CACYBP/TBK1/SLC1A5/USO1/PSMA3/CANX/UFM1/SKAP2/BHLHE40/SLC37A4/AURKA/PPA1/MAP2K3/LDHA/BTG2/ELOVL6/HSPD1/HMBS/P4HA1/PSPH/HSPA9/GOT1/PSMC6/GPI/ACLY
