"source_genesymbol","target_genesymbol","interact","weight"
"NCAM1","ST8SIA3",0,0.02825
"CEACAM6","CEACAM8",0,0.00251
"F7","HPN",0,0.11034
"MYOC","MYL2",0,0.21625
"MYOC","OLFM3",0,0.41473
"KCNJ16","KCNJ15",0,0.69521
"C4BPA","APCS",0,-0.01356
"SKA1","SKA3",0,0.66691
"EPCAM","CLDN7",0,0.70786
"KIF15","MKI67",0,0.82472
"LUM","ACAN",0,0.25766
"MUC16","MSLN",0,0.2186
"PRIMA1","ACHE",0,-0.10669
"APOC1","APOA2",0,0.62373
"P2RX2","GABRR1",0,-0.05066
"TFF3","MUC3A",0,0.19639
"CKB","CKM",0,0.6451
"KLK5","FLG",0,0.03923
"PGLYRP3","PGLYRP4",0,0.82369
"COMP","MATN3",0,0.18493
"ADAMTS12","COMP",0,0.1397
"LIPF","CLPS",0,-0.01036
"PNLIP","CLPS",0,0.99815
"SCUBE2","SCUBE1",0,0.0702
"INS","NTRK1",1,0.13511
"FGF22","NTRK1",1,0.33046
"FGF17","NTRK1",1,0.29415
"ANGPT4","NTRK1",1,0.21743
"INS","SLC2A4",1,0.06599
"ABCC8","KCNJ11",0,0.81659
"TNNI3","ACTA1",0,-0.08549
"TNNI3K","TNNI3",0,-0.11053
"TNFSF9","TNFRSF9",1,0.278
"TNFRSF9","TNFSF9",0,0.278
"AURKA","NDC80",0,0.64166
"AURKB","NDC80",0,0.70722
"NEK2","NDC80",1,0.7335
"NDC80","NUF2",0,0.81655
"CDK1","FOXM1",1,0.60304
"FOXM1","CDK1",1,0.60304
"CCNB1","FOXM1",1,0.63741
"FOXM1","CCNB1",1,0.63741
"FOXM1","CDC25C",1,0.64563
"FOXM1","AURKB",0,0.65903
"PLK1","FOXM1",1,0.67896
"FOXM1","PLK1",0,0.67896
"FOXM1","CDC25A",1,0.63053
"CCNE1","FOXM1",1,0.23053
"FOXM1","CENPF",1,0.64494
"ASF1B","HIST1H4C",1,0.53774
"ASF1B","HIST1H3J",1,0.4641
"ELANE","MMP9",1,0.0308
"ELANE","CDC25C",0,-0.00666
"ELANE","CXCL8",1,0.15451
"ELANE","GZMB",0,0.02653
"ELANE","F5",0,-0.01259
"AURKA","TP73",0,0.20005
"CDK1","TP73",0,0.35299
"TP73","TP63",1,0.3115
"PLK1","TP73",0,0.38929
"CHEK1","TP73",1,0.42499
"TP73","BUB1B",0,0.38084
"PER1","GPRASP1",0,0.74078
"CDC20","PTTG1",0,0.80333
"CDK1","PTTG1",1,0.74658
"CHEK1","PTTG1",1,0.69684
"BUB1B","PTTG1",1,0.69989
"AURKA","CDC20",0,0.64515
"CDK1","CDC20",0,0.68555
"CCNB1","CDC20",0,0.80694
"BUB1","CDC20",0,0.76802
"CDC20","BUB1",0,0.76802
"CDC20","MAD2L1",0,0.69664
"PLK1","CDC20",0,0.84387
"BUB1B","CDC20",0,0.72373
"CDC20","BUB1B",0,0.72373
"UBE2C","CDC20",0,0.70991
"CDC20","UBE2C",1,0.70991
"MCM2","MCM10",0,0.76831
"CDC45","MCM10",0,0.77969
"CDK1","TOP2A",0,0.49692
"UHRF1","TOP2A",1,0.43753
"PRKCG","TOP2A",1,0.07682
"PLK1","TOP2A",1,0.50763
"AURKA","CENPA",1,0.66428
"AURKA","TPX2",1,0.61868
"TPX2","AURKA",1,0.61868
"AURKA","FANCA",0,0.42496
"AURKA","HIST1H3J",1,0.34238
"AURKA","BRCA1",1,0.47623
"BRCA1","AURKA",0,0.47623
"AURKA","KIF2C",0,0.66933
"AURKA","KIF11",1,0.50775
"AURKA","AURKB",0,0.53743
"AURKA","PLK1",1,0.6344
"AURKA","SPAG5",0,0.63772
"AURKA","WDR62",0,0.46115
"AURKA","NUSAP1",0,0.54318
"PLK4","AURKA",0,0.59559
"AURKA","DLGAP5",1,0.63242
"AURKA","KIF15",0,0.50704
"PAX2","EYA1",0,-0.02105
"SIX1","PAX2",1,0.0539
"LMX1B","PAX2",0,0.10267
"IFNG","GRIA1",0,-0.07567
"LTF","MUC7",0,-0.0183
"LTF","CEL",0,-0.01161
"CDK1","BIRC5",1,0.68439
"BIRC5","CCNB1",0,0.77794
"CCNB1","BIRC5",0,0.77794
"BIRC5","AURKB",1,0.81224
"PLK1","BIRC5",1,0.80927
"BIRC5","CDCA8",0,0.80272
"CDCA8","BIRC5",0,0.80272
"BLM","EXO1",0,0.50759
"SFRP1","WNT2",-1,-0.16811
"WNT2","FZD2",1,0.26446
"NTS","PPP1R1B",0,-0.00862
"GRIA1","PPP1R1B",0,-0.06327
"KRT1","PPP1R1B",0,-0.0281
"EGF","MET",1,0.00182
"MET","GRB7",0,0.02246
"EREG","MET",1,0.0823
"EFNA3","MET",1,0.04921
"MET","HGFAC",0,-0.10638
"MYB","COL1A1",1,0.07149
"COL1A1","ITGA11",1,0.59101
"MYBL2","CDK1",1,0.60505
"MYBL2","CCNB1",1,0.6299
"CCNA2","MYBL2",0,0.64669
"CCNE1","MYBL2",1,0.3102
"MYBL2","CCNF",0,0.71528
"CDK1","CENPA",0,0.74747
"CENPA","AURKB",1,0.78078
"AURKB","CENPA",1,0.78078
"CENPA","HJURP",0,0.83976
"EGF","MCM2",0,0.06106
"CDC45","MCM2",0,0.82715
"MCM2","CDC45",0,0.82715
"PLK1","MCM2",0,0.76073
"MCM2","MCM4",0,0.79031
"MCM2","CDC6",0,0.16035
"MCM2","ORC1",0,0.85618
"ORC1","MCM2",0,0.85618
"ORC6","MCM2",0,0.68264
"MCM2","GINS4",0,0.75535
"SIX1","OTX2",1,0.05756
"LHX1","OTX2",1,0.00223
"DMBX1","OTX2",-1,-0.02652
"CDT1","DTL",0,0.78014
"CDK1","DTL",0,0.7388
"CDK1","CDT1",0,0.6493
"CCNA2","CDT1",1,0.75377
"CDT1","MCM4",0,0.75991
"CDT1","CDC6",0,0.2152
"ORC1","CDT1",0,0.80309
"CAMK2A","CARD11",0,-0.19201
"EGF","EPHB2",1,0.12712
"EGF","NR4A1",0,-0.05036
"EGF","CDC25A",0,0.04207
"EGF","ERBB2",1,0.01641
"ERBB2","EGF",0,0.01641
"EGF","ROS1",1,0.13252
"ADAM12","EGF",1,0.02813
"EGF","ITGA7",0,-0.05977
"EGF","CA9",0,-0.08623
"EGF","CDCA5",0,0.06842
"EGF","MISP",0,0.11772
"EGF","RDH12",0,-0.06618
"EGF","SRRM4",0,-0.07058
"CXCL10","VCAN",0,0.11045
"VCAN","CCL20",0,-0.01113
"CCL20","VCAN",0,-0.01113
"VCAN","PLA2G2A",0,0.02966
"SIX1","EYA1",-1,-0.05693
"CDK1","CCNB1",1,0.77419
"CCNB1","CDK1",0,0.77419
"CDK1","ZBTB16",0,-0.49979
"CDK1","CDC25C",0,0.71069
"CDC25C","CDK1",1,0.71069
"CDK1","UHRF1",0,0.649
"CDK1","TPX2",0,0.7392
"CDK1","BUB1",1,0.75779
"CDK1","PKMYT1",0,0.64447
"CDK1","ECT2",0,0.66697
"CDK1","BRCA1",1,0.63167
"CDK1","KIF11",1,0.80974
"CDK1","RECQL4",0,0.62075
"CDK1","CKS2",0,0.74236
"CDK1","PLK1",1,0.67859
"CHEK1","CDK1",0,0.73406
"CDK1","CHEK1",1,0.73406
"CDK1","RRM2",0,0.72305
"CDK1","BRCA2",0,0.46505
"CDK1","CCNA2",0,0.77709
"CCNA2","CDK1",0,0.77709
"CDK1","KIF4A",0,0.74271
"CDK1","TTK",0,0.77151
"CDK1","PRC1",1,0.70523
"CDK1","CDC25A",1,0.69486
"CDC25A","CDK1",1,0.69486
"CDK1","SPAG5",0,0.72786
"CDK1","CDC6",0,0.21967
"CDK1","CCNE1",0,0.20862
"CDK1","BLM",0,0.49613
"CDK1","BUB1B",1,0.76684
"GADD45B","CDK1",-1,-0.34219
"CDK1","GADD45B",0,-0.34219
"CDK1","CDCA8",0,0.73649
"CDK1","PBK",0,0.71735
"ROS1","CDK1",0,0.02695
"CDK1","RAP1GAP",0,-0.34439
"GADD45G","CDK1",-1,-0.38597
"CDK1","GADD45G",0,-0.38597
"CDK1","ORC1",1,0.689
"CDK1","LMNB1",0,0.66494
"CDK1","ERCC6L",1,0.70043
"CDK1","CDKN3",0,0.70289
"CDK1","CKAP2",1,0.6939
"CDK1","DEPDC1",0,0.72736
"CDK1","NCAPG",0,0.79211
"CDK1","SKA3",0,0.72071
"CDK1","KIFC1",0,0.71836
"CDK1","CDCA5",0,0.69895
"CDK1","KIF20B",0,0.78723
"CDK1","MKI67",0,0.72696
"CDK1","DLGAP5",0,0.76815
"CDK1","KIF18A",0,0.76224
"CDK1","ORC6",0,0.73622
"CCNB2","CDK1",0,0.78456
"CDK1","CCNB2",0,0.78456
"COL1A2","SERPINB5",0,0.11039
"SERPINB5","PRSS21",0,0.19182
"CCNB1","CDC25C",0,0.83205
"CDC25C","CCNB1",1,0.83205
"PKMYT1","CCNB1",0,0.7054
"CCNB1","PLK1",1,0.78066
"PLK1","CCNB1",1,0.78066
"CCNB1","CDC25A",0,0.72287
"CDC25A","CCNB1",1,0.72287
"GADD45B","CCNB1",-1,-0.35282
"CCNB1","PBK",0,0.78696
"PBK","CCNB1",1,0.78696
"AGER","CCNB1",0,-0.46284
"GADD45G","CCNB1",-1,-0.4127
"CCNB1","TSPYL2",0,-0.49124
"CDK3","CCNB1",0,-0.41808
"CCNB1","CKAP2",0,0.66198
"TIMP1","ZBTB16",0,-0.22345
"ZBTB16","CCNA2",-1,-0.52236
"ZBTB16","RNF112",0,0.55808
"CXCL8","MMP9",1,0.46117
"MMP9","CXCL8",0,0.46117
"MMP9","EPHB2",0,0.20538
"MMP9","CXCL6",0,0.20375
"MMP9","PPBP",0,0.0369
"MMP9","CXCL5",1,0.1295
"MMP9","COL4A6",0,-0.19233
"MMP9","COL4A5",0,-0.24562
"MMP9","LCN2",0,0.16731
"PLK1","CDC25C",1,0.74221
"ACTC1","FSCN1",0,-0.06981
"TNNI3K","ACTC1",0,0.44092
"HIST1H3J","UHRF1",0,0.39658
"CCNA2","UHRF1",0,0.7254
"MYBPC3","TRIM63",0,0.15365
"HSPB8","HSPB2",0,0.69496
"TPX2","HMMR",0,0.7427
"PLK1","HMMR",0,0.70041
"CDKN2A","CDKN2A",0,1
"CDKN2A","CDKN2A",0,1
"MMP13","CXCL8",0,0.16334
"MMP1","CXCL8",0,0.29404
"POLQ","RAD51",0,0.7268
"AURKB","KIF23",1,0.64916
"PLK1","KIF23",0,0.68041
"ACTA1","KIF23",0,-0.30558
"BUB1","MAD2L1",1,0.80239
"MAD2L1","BUB1",0,0.80239
"BUB1","PLK1",1,0.79363
"PLK1","BUB1",0,0.79363
"TTK","BUB1",0,0.85957
"BUB1","BUB1B",0,0.89826
"FANCA","BRCA1",0,0.64988
"FANCA","CENPE",0,0.59772
"BLM","FANCA",0,0.44899
"NEK2","FANCA",0,0.6326
"FANCA","FANCB",0,0.65508
"FANCB","FANCA",1,0.65508
"PKMYT1","PLK1",0,0.80605
"MYB","LEF1",0,0.23301
"CDX1","LEF1",0,0.21728
"LEF1","CDX1",1,0.21728
"AURKB","HIST1H3J",0,0.50196
"KDM5D","HIST1H3J",-1,-0.25872
"PBK","HIST1H3J",1,0.37853
"CAMK2A","ACTN2",0,0.68002
"KCNA5","ACTN2",0,0.59707
"ADAM12","ACTN2",0,-0.17323
"BRCA1","TP63",0,-0.02199
"PRKCG","PPP1R14A",0,-0.15329
"PRKCG","GRIA1",0,-0.09042
"PRKCG","GABRA1",0,-0.10953
"PRKCG","VTN",0,-0.00459
"PRKCG","GRIN2D",0,0.1637
"PRKCG","PSD",0,-0.14604
"PRKCG","GJA3",0,0.05391
"MYB","PAX5",0,0.0471
"MYB","COL1A2",1,0.07002
"PLK1","ECT2",1,0.63011
"ECT2","PLK1",1,0.63011
"PLK4","ECT2",0,0.73643
"PLK1","BRCA1",0,0.64365
"CHEK1","BRCA1",0,0.68213
"BRCA1","CHEK1",0,0.68213
"BRCA1","BRCA2",0,0.5278
"BRCA1","RAD51",1,0.67698
"CCNE1","BRCA1",1,0.20701
"BRCA1","BRIP1",0,0.68769
"BRIP1","BRCA1",1,0.68769
"UBD","MAD2L1",0,0.27918
"CHEK1","MAD2L1",0,0.77372
"MAD2L1","BUB1B",0,0.82495
"IGF2","EPHB2",1,0.21242
"IGF2","ROS1",1,0.34951
"IGF2","VTN",0,0.20544
"IGF2","FGFR4",1,0.15357
"IGF2","IGFBP6",0,-0.04893
"AURKB","KIF2C",0,0.78882
"PLK1","KIF2C",0,0.83182
"CLSPN","CDC45",0,0.74047
"PLK1","CLSPN",0,0.67821
"CHEK1","CLSPN",1,0.75823
"CLSPN","CHEK1",0,0.75823
"SFRP1","FZD2",-1,-0.09417
"CDC45","MCM4",0,0.76353
"MCM4","CDC45",0,0.76353
"CKS2","CENPE",1,0.56499
"BUB1B","CENPE",0,0.71373
"AURKB","PLK1",0,0.76951
"CHEK1","AURKB",1,0.7071
"AURKB","GFAP",0,-0.23583
"AURKB","KIF4A",0,0.69759
"CDCA8","AURKB",0,0.74711
"AURKB","CDCA8",0,0.74711
"AURKB","NCAPH",1,0.76547
"AURKB","CKAP2",1,0.58516
"AURKB","MYL2",0,-0.29754
"AURKB","SKA3",0,0.70419
"KIF20A","AURKB",1,0.77357
"AURKB","KIF20A",0,0.77357
"AURKB","SHCBP1",0,0.64842
"AURKB","CDCA5",0,0.79892
"AURKB","MKI67",0,0.6094
"AURKB","CDCA2",0,0.64352
"CAMK2A","PPP1R14A",0,0.69521
"CAMK2A","GFAP",0,0.25007
"CAMK2A","ERBB2",0,-0.08619
"MYRIP","CAMK2A",1,0.08702
"NCAPH","CAMK2A",0,-0.35258
"CAMK2A","GRIA1",1,0.48365
"CAMK2A","KCNJ11",0,-0.15068
"CAMK2A","CAMK2N2",0,-0.0465
"CHEK1","PLK1",0,0.72154
"PLK1","RRM2",0,0.74983
"PLK1","RAD51",0,0.78482
"PRC1","PLK1",0,0.72718
"PLK1","PRC1",0,0.72718
"PLK1","CDC6",1,0.19704
"PLK1","BUB1B",1,0.73889
"PLK1","GTSE1",1,0.75689
"PLK1","WDR62",0,0.68087
"PLK1","RAP1GAP",-1,-0.32238
"PLK1","STIL",0,0.62182
"PLK1","CEP55",1,0.73719
"PLK1","ERCC6L",1,0.71127
"PLK1","CENPU",0,0.60499
"PLK1","KIF20A",0,0.76217
"PLK1","ASPM",0,0.67883
"KPNA2","CDC6",0,0.17231
"RRM2","CHEK1",0,0.77465
"CHEK1","BRCA2",1,0.45817
"BRCA2","CHEK1",0,0.45817
"CHEK1","RAD51",1,0.80388
"RAD51","CHEK1",1,0.80388
"CHEK1","MCM4",0,0.76712
"CHEK1","CDC25A",0,0.78071
"CHEK1","BLM",1,0.59848
"CHEK1","MAGEA11",0,0.1954
"CHEK1","CNTN2",0,-0.35823
"CHEK1","KIFC1",0,0.74365
"CHEK1","TICRR",0,0.64071
"PI3","CHEK1",0,0.16852
"TIMP1","MMP3",0,0.21939
"TNNI3K","ACTA1",0,0.21223
"ERBB2","GRB7",0,0.86343
"GH1","GHR",1,0.08757
"BRCA2","RAD51",0,0.48455
"RAD51","BRCA2",0,0.48455
"BUB1B","BRCA2",0,0.51816
"CCNA2","MCM4",0,0.77735
"CCNA2","TSPYL2",0,-0.49452
"CDK3","CCNA2",0,-0.46815
"KIF4A","PRC1",1,0.78032
"EREG","EPHB2",1,0.07653
"EFNA3","EPHB2",1,0.37799
"FGF23","EPHB2",1,0.19169
"FGF19","EPHB2",1,0.15792
"PTPRO","EPHB2",0,0.35298
"SIX1","HMX3",0,0.44264
"GJB3","GJB2",0,0.50191
"GJB6","GJB2",1,0.95674
"GJB2","GJB6",1,0.95674
"BLM","RAD51",0,0.53846
"RAD51","RAD51AP1",0,0.76741
"ORC6","MCM4",0,0.70211
"TTK","BLM",0,0.54229
"TTK","BUB1B",0,0.84133
"TTK","CDCA8",1,0.7678
"TTK","RMI2",0,0.59945
"COL1A2","LUM",0,0.78385
"NR4A1","RXRG",0,0.36274
"RXRG","NR4A1",0,0.36274
"PBK","PRC1",1,0.64192
"CCNE1","CDC25A",1,0.24251
"CDC25A","CCNE1",1,0.24251
"FHL1","CDC25A",0,-0.42109
"KRT1","CDC25A",0,-0.08394
"CDC25A","CDKN3",0,0.60105
"GZMB","GRIA3",0,-0.18399
"ORC1","CDC6",0,0.16588
"PLK4","CDC6",0,0.20226
"ORC6","CDC6",0,0.19508
"HIST1H1B","CCNE1",0,0.08227
"CDK3","CCNE1",0,-0.1157
"BRIP1","BLM",1,0.48124
"WNT11","FZD2",1,0.08648
"WNT7B","FZD2",1,0.12391
"RNF43","FZD2",1,0.09615
"WNT10A","FZD2",1,0.19469
"INS","NTRK3",1,0.37853
"INS","LRP2",0,-0.04246
"INS","EPHA7",1,0.03838
"INS","EPHA5",1,0.40549
"INS","INSRR",1,0.35196
"MMP1","F2R",1,0.14052
"F2R","F2RL2",0,0.83184
"CAMK2B","CAMK2N2",0,0.01858
"DKK1","KREMEN2",1,0.13251
"HSPB8","CRYAB",0,0.79599
"GKN2","CRYAB",0,-0.03731
"CDH16","CRYAB",0,-0.1001
"LEP","ERBB2",0,-0.03424
"EREG","ERBB2",1,0.00163
"EFNA3","ERBB2",1,0.0356
"ERBB2","APBB3",0,-0.14302
"MUC13","ERBB2",0,0.16046
"SIX1","OTX1",1,0.39189
"CHRNA1","ITGA7",0,-0.24545
"GNB3","GNGT1",0,-0.16566
"POPDC3","AIM2",-1,-0.11799
"PBK","GPRASP1",0,-0.41993
"IL23R","IL23A",0,0.17464
"IL23A","IL23R",1,0.17464
"MMP1","CXCL6",0,0.27069
"INHBA","BAMBI",1,0.02675
"CFTR","SLC26A9",0,-0.17322
"KCNA5","FHL1",0,0.79069
"LEP","CRP",1,0.01399
"GHRL","LEP",-1,-0.00374
"MMP13","CCL7",0,0.15147
"MMP13","COL2A1",-1,-0.05021
"COL2A1","BGN",0,-0.13149
"DLX3","GCM1",0,0.05132
"EREG","ROS1",1,0.0229
"EFNA3","ROS1",1,0.01186
"ROS1","GRIA2",0,-0.05883
"FGF23","ROS1",1,0.07445
"HIST1H1B","FOXP3",0,0.26609
"MMP1","PPBP",0,0.04396
"FGF22","NTRK3",1,0.39381
"FGF22","EPHA7",1,0.27269
"FGF22","EPHA5",1,0.4378
"FGF22","INSRR",1,0.44325
"FGF22","EPHA6",1,0.17912
"IL2RG","IL2RA",0,0.41657
"CDK3","NFATC4",0,0.42317
"FGF17","NTRK3",1,0.32842
"ANGPT4","NTRK3",1,0.62998
"PTPRO","NTRK3",0,-0.0587
"TNFSF11","TNFRSF11A",1,0.18042
"CCL22","CCR4",1,0.55258
"CRP","FCN2",0,4e-04
"CRP","OLR1",1,0.03877
"CRP","SNRNP70",0,-0.01879
"CRP","APCS",0,0.86448
"MDK","LRP2",0,0.05049
"AGT","LRP2",1,0.05251
"TG","LRP2",0,-0.01596
"LRP2","TG",-1,-0.01596
"APOE","LRP2",0,0.13186
"LCN2","LRP2",0,-0.01995
"SCGB1A1","LRP2",0,0.0495
"VIP","VIPR2",1,0.506
"FCGR3A","FCGR1A",0,0.91815
"IGHG1","FCGR3A",0,0.41757
"CCL1","CCR8",1,0.23246
"SPP1","CCR8",0,0.11874
"CCL18","CCR8",1,0.41561
"MMP3","CCL7",0,0.13872
"DKK2","KREMEN2",0,0.07294
"FGF17","EPHA5",1,0.47282
"FGF17","INSRR",1,0.71765
"FGFR4","FGF17",0,-0.24355
"MMP1","CCL7",0,0.08201
"MMP1","COL2A1",-1,-0.05485
"MMP7","MMP1",1,0.03529
"ANGPT4","EPHA7",1,0.10864
"ANGPT4","EPHA5",1,0.25104
"ANGPT4","INSRR",1,0.2697
"ANGPT4","EPHA6",1,0.089
"RSPO1","LGR6",0,-0.10019
"RSPO1","LGR5",0,-0.15807
"RSPO1","RNF43",-1,-0.20669
"CCKAR","CCKBR",0,0.61328
"GAST","CCKBR",1,0.0128
"GUCA2B","GUCY2C",1,0.07989
"PTH","PTH1R",1,0.00759
"VIP","ADCYAP1R1",1,0.51594
"OXT","AVPR1B",0,-0.09249
"APELA","APLNR",0,0.31088
"NPR1","NPPB",0,0.03676
"NPPB","NPR1",1,0.03676
"RSPO2","LGR6",0,-0.08488
"PCSK2","PMCH",0,-0.0275
"RSPO4","LGR6",0,0.02785
"RSPO4","LGR5",0,0.03564
"TNFSF11","TNFRSF11B",1,0.13733
"APLN","APLNR",1,0.25176
"NPPA","NPR1",1,0.34347
"NPR1","NPPA",0,0.34347
"NTS","GRIA1",0,-0.01856
"NCAPH","NCAPG",0,0.83382
"GRIA1","HOMER2",0,-0.05094
"DUOX1","GRIA1",0,-0.0607
"GRIA1","GRIA2",0,0.43802
"GRIA2","GRIA1",0,0.43802
"VTN","TNFRSF11B",0,0.00971
"CHRM2","SAG",0,-0.02509
"HLA-DQA2","CTSV",0,-0.01313
"HLA-DOA","CTSV",0,-0.01927
"HLA-DQA1","CTSV",0,-0.0065
"CLDN3","CLDN1",0,0.14724
"CLDN1","CLDN3",0,0.14724
"CNTN2","CNTNAP2",0,-0.16494
"CNTNAP2","CNTN2",0,-0.16494
"EPHA7","EFNA3",0,-0.17388
"PHOX2A","HAND2",0,0.69874
"EPHA5","EFNA3",0,-0.22915
"HAND1","HAND2",0,0.12057
"HAND1","ACHE",0,-0.01271
"CRX","NR2E3",0,0.02667
"HDC","HRH2",1,0.25037
"EFNA3","FGFR4",1,0.2192
"TPO","TG",1,0.49898
"PLK4","STIL",0,0.77617
"MELK","HIST1H1B",0,0.34857
"ORC6","ORC1",0,0.70329
"ORC1","TRIP13",0,0.60362
"MELK","LMNB1",0,0.65911
"LMNB1","PRPH",0,-0.32786
"KCNB1","KCNG4",0,-0.04737
"KCNB1","KCNG3",0,-0.09501
"TPH1","HTR1E",1,0.02151
"GRIA2","GRIA3",0,0.29552
"FGF23","FGFR4",1,0.13772
"TG","APCS",0,0.0051
"NXPH1","NRXN1",1,0.00922
"NXPH1","NRXN1",1,0.00922
"GRIK2","GRIK5",0,0.42353
"PLK4","MTUS2",0,-0.31243
"COL2A1","ITGA10",1,0.21125
"CHAD","COL2A1",0,0.29851
"COL2A1","COMP",0,-0.00671
"CDK3","CDKN3",0,-0.43579
"FGF19","FGFR4",1,0.01934
"FGFR4","FGF19",0,0.01934
"TNNI3K","MYBPC3",0,-0.02064
"PTGER3","GNB3",1,0.3359
"APOE","LRP8",1,0.01747
"APOA2","APOE",0,0.52692
"APOC2","APOE",0,0.70035
"ST8SIA3","NCAM1",0,0.02825
"CEACAM8","CEACAM6",0,0.00251
"F7","F9",0,-0.00392
"HPN","F7",0,0.11034
"MMP12","F12",0,0.19778
"MYL2","MYOC",0,0.21625
"OLFM3","MYOC",0,0.41473
"KCNJ15","KCNJ16",0,0.69521
"RBP4","STRA6",0,0.03856
"MIA","CDH7",0,-0.02502
"APCS","C4BPA",0,-0.01356
"SKA3","SKA1",0,0.66691
"CLDN7","EPCAM",0,0.70786
"MSLN","KIFC1",0,0.12037
"MKI67","KIF15",0,0.82472
"ADAMTS1","ACAN",-1,-0.17109
"ACAN","LUM",0,0.25766
"MSLN","MUC16",0,0.2186
"ACHE","PRIMA1",0,-0.10669
"GINS1","GINS2",0,0.4447
"GINS4","GINS2",0,0.49751
"APOA2","APOC1",0,0.62373
"APOA2","APOC2",0,0.88986
"APOC2","APOA2",1,0.88986
"GABRR1","P2RX2",0,-0.05066
"GINS4","GINS1",0,0.67671
"MUC3A","TFF3",0,0.19639
"CKM","CKB",0,0.6451
"FLG","KLK5",0,0.03923
"PGLYRP4","PGLYRP3",0,0.82369
"MATN3","COMP",0,0.18493
"COMP","ADAMTS12",0,0.1397
"CLPS","LIPF",0,-0.01036
"CLPS","PNLIP",0,0.99815
"SCUBE1","SCUBE2",0,0.0702
"MYB","COL1A1",1,0.07149
"MYBL2","MYB",0,0.32033
"MYB","ERBB2",0,0.07795
"MYB","ELANE",0,0.0072
"ETV4","MMP7",1,0.07303
"LEF1","CCL7",0,0.03382
"LEF1","CLDN2",1,0.09295
"LEF1","BIRC5",1,0.17783
"LEF1","ELANE",1,0.00913
"LEF1","CDX1",1,0.21728
"LEF1","MMP7",1,0.09124
"HOXA10","IGFBP1",0,-0.02226
"FOXM1","BRIP1",0,0.56815
"TFAP2A","CCNB1",0,0.4131
"TFAP2A","F2R",0,0.09073
"TFAP2A","ERBB2",1,0.06534
"TFAP2A","ADRA1A",0,-0.33683
"TFAP2A","GAST",0,-0.02945
"TFAP2A","CFTR",0,0.04624
"TFAP2A","CRX",0,0.03316
"FOXM1","CCNB1",1,0.63741
"FOXM1","CDC25A",0,0.63053
"FOXM1","CDC6",1,0.14054
"CDX2","GUCY2C",0,0.57638
"CDX2","CFTR",1,0.36177
"CDX2","REG4",0,0.12947
"CDX2","MUC2",1,0.15262
