"source_genesymbol","target_genesymbol","interact","weight"
"C4BPB","PROS1",0,-0.29843
"CAMP","LBP",0,0.09415
"ACTA1","VIL1",0,0.03053
"DTNA","ACTA1",0,-0.17192
"EPS8","ACTA1",0,-0.18889
"MYO10","ACTA1",0,-0.22892
"ACTA1","S100A1",0,0.15371
"LRRK2","MAP1B",0,-0.38501
"MAP1B","MAG",0,0.28172
"FBLN5","SOD3",0,0.44268
"CAMP","PGC",0,0.4938
"LGALS3","CUBN",0,-0.34946
"KLK2","IGFBP2",0,-0.2612
"SERPINA4","KLK2",0,-0.12211
"GJB2","GJB3",0,0.04229
"PPARGC1A","NR1H4",0,-0.46337
"PPARGC1A","HNF4A",0,-0.35346
"PPARGC1A","CREB3L3",0,-0.20736
"MST1","SERPINA3",0,0.44546
"MST1","TMPRSS11D",0,-0.14323
"VDR","HR",0,-0.18875
"NEB","DES",0,0.20243
"S100A1","DES",0,0.21657
"PROX1","HNF1A",0,-0.0803
"HNF1A","ALB",0,0.36796
"HNF4A","HNF1A",0,0.9304
"GATA5","HNF1A",0,0.51893
"UGT2B7","CYP3A4",0,-0.00979
"KLK4","SERPINA3",0,-0.16401
"SERPINA4","CTSD",0,-0.0386
"NEDD4L","KCNH2",0,0.20325
"NEDD4L","SCNN1G",0,-0.42379
"NEDD4L","SCNN1B",0,-0.38816
"ABCC2","PDZK1",0,0.3801
"PLA2G2A","DCN",0,0.22439
"COL14A1","DCN",0,0.57704
"CFTR","ADRB2",0,0.59028
"HTR4","ADRB2",0,0.2476
"AKAP12","ADRB2",0,-0.42336
"ALB","CUBN",0,0.49197
"ALB","RBP4",0,0.76614
"PON1","ALB",0,0.43937
"PON1","APOA1",0,0.58488
"S100A9","S100A8",0,0.90884
"ESR2","OXT",0,0.18916
"PDZK1","CFTR",0,-0.34657
"SLC26A8","CFTR",0,-0.31658
"CXCL2","PLG",0,-7e-04
"PTX3","PLG",0,-0.04169
"ITIH4","PTX3",0,0.10087
"KCND2","KCNIP2",0,-0.17279
"MMP8","UMOD",0,-0.056
"AGER","TTR",0,-0.17153
"AGER","S100A1",0,0.24571
"DOK6","NTRK3",0,0.2366
"CAV2","DRD1",0,-0.34587
"LRP2","TTR",0,-0.16266
"LRP2","SLC9A3",0,0.10417
"CNTNAP2","CNTN1",0,-0.21478
"CNTN1","SCNN1B",0,0.43244
"ART1","CAMP",0,0.04073
"MT3","TTR",0,0.13083
"TTR","RBP4",0,-0.12942
"PRTN3","CXCL14",0,0.10468
"MAG","NGFR",0,0.4191
"SALL2","NGFR",0,-0.36726
"MYO5A","TRIM2",0,0.79436
"HBA1","HBB",0,0.99724
"HBA1","HBE1",0,0.02595
"FHL2","WT1",0,0.06343
"EDAR","EDARADD",0,-0.43806
"LRRK2","EEF1A2",0,-0.11195
"SSTR3","SSTR2",0,0.39232
"KNG1","AGT",0,0.13767
"ENPEP","AGT",0,0.7707
"VTN","KNG1",0,0.27123
"KNG1","PLG",0,0.32318
"F11","KNG1",0,0.86178
"HABP2","KNG1",0,-0.04574
"PLCB1","RGS4",0,-0.10277
"ADRA2A","ADRB1",0,-0.14511
"HRG","FGA",0,-0.03386
"SERPINF2","FGA",0,0.40728
"ADORA1","DRD1",0,0.03948
"CNTNAP2","KCNA2",0,-0.07794
"AOC1","DAO",0,0.71714
"AMPH","VTN",0,0.02225
"PDZK1","PTGIR",0,0.12873
"PDZK1","PDZK1IP1",0,0.82498
"PRSS3","TFPI",0,0.02841
"ST14","CDCP1",0,0.40956
"SERPINE2","PLAU",0,0.03152
"PROC","CP",0,0.11382
"ATP7A","CP",0,-0.33798
"SERPINC1","PLG",0,0.85426
"POU2AF1","SLC22A1",0,-0.04787
"LOXL4","COL2A1",0,-0.08443
"COMP","COL2A1",0,-0.05176
"SERPING1","F2",0,0.12881
"SERPINE2","F2",0,0.06091
"PROZ","F2",0,0.49616
"GPM6B","SLC6A4",0,-0.211
"FBLN1","FGB",0,0.23667
"PRSS3","SERPINA1",0,0.13875
"PRSS2","SERPINA1",0,0.82165
"SERPING1","PLG",0,0.1413
"PAPPA","PLG",0,0.25608
"C7","PLG",0,0.09589
"EMID1","COL26A1",0,0.02785
"SERPING1","PLAT",0,0.18625
"C1S","SERPING1",0,0.78408
"C4A","APOA2",0,0.13223
"ADAM2","CLGN",0,0.57121
"APOD","APOA2",0,0.14873
"SERPINI1","PLAT",0,-0.33807
"SERPINF2","F11",0,0.22549
"KCNJ16","KCNJ10",0,0.82603
"KCND3","DPP10",0,-0.25887
"KCND3","KCNIP2",0,0.40803
"BAIAP2L1","EPS8",0,0.53196
"SPINK5","CASP14",0,-0.05675
"CTRC","SERPINA3",0,0.62584
"HTR3A","HTR3B",0,0.10844
"BSN","DAO",0,-0.13652
"RARRES3","PTGDS",0,-0.32861
"APOC1","APOA2",0,-0.03682
"CKB","CKM",0,-0.19203
"DEFA1B","SERPINF2",0,0.16517
"KLK13","SERPINF2",0,-0.16523
"SERPINF2","CFD",0,-0.01719
"IGHG1","IGKC",0,0.99938
"IGLC1","IGHG1",0,0.9997
"IGHG1","IGLV2-8",0,0.99788
"KIFC3","ANXA13",0,0.18848
"SYTL4","RAB27B",0,-0.45699
"IGLC1","IGLV2-8",0,0.99872
"IRX3","IRX1",0,0.81605
"PRSS2","SLPI",0,0.0371
"SERPINA4","KLK1",0,0.46902
"CNGB1","ABCA4",0,-0.14321
"BPI","PRSS2",0,0.16811
"CALB1","TRPV5",1,0.41502
"NTRK1","CAV1",0,-0.33332
"NTRK1","TRPV1",1,0.56919
"IGF2","NTRK1",1,0.18002
"NTF3","NTRK1",1,0.40564
"NTRK1","IRS2",0,-0.35025
"NTRK1","NEDD4L",0,-0.40301
"NEDD4L","NTRK1",-1,-0.40301
"FGF1","NTRK1",1,0.67451
"FGF18","NTRK1",1,0.00695
"NTRK1","NGFR",0,-0.19955
"NGFR","NTRK1",-1,-0.19955
"FGF17","NTRK1",1,0.56853
"NTRK1","RASGRF1",1,0.31602
"CTGF","NTRK1",0,0.33592
"FGF5","NTRK1",1,0.03952
"AKAP5","TRPV1",1,0.22457
"TRPC3","NTRK2",0,-0.22543
"IGF2","NTRK2",1,0.39922
"NTF3","NTRK2",1,0.31363
"NTRK2","NTF3",0,0.31363
"FGF1","NTRK2",1,0.11032
"FGF18","NTRK2",1,0.29816
"NGFR","NTRK2",-1,-0.28434
"NTRK2","NGFR",0,-0.28434
"SLC2A4","TRPC3",0,0.1562
"TRPC3","TRPC7",0,-0.10471
"WNK4","TRPC3",-1,-0.29444
"TRPC3","ITPR2",0,0.18572
"AQP2","TRPC3",0,-0.23825
"DAPK1","GRIN2B",1,0.08712
"CDK5R1","GRIN2B",0,-0.14638
"CAMK2A","GRIN2B",0,0.02574
"CAMK2B","GRIN2B",0,-0.20993
"PTPN5","GRIN2B",0,0.00874
"DRD5","GRIN2B",0,-0.04659
"NPHS1","NPHS2",0,0.92862
"IGF1","CAV1",0,0.17235
"ABCB1","CAV1",0,-0.35415
"TEK","CAV1",0,-0.30971
"PDGFRA","CAV1",0,-0.23886
"CAV2","CAV1",0,0.7138
"KCNH2","CAV1",0,0.04218
"ITGB6","CAV1",0,-0.19083
"BST1","CAV1",0,-0.33368
"CAV1","PTGIS",0,-0.19466
"TNNI1","TNNC1",0,0.81831
"KL","TRPV5",1,0.18302
"ADORA1","GRM1",0,-0.23301
"PDZD3","TRPV5",0,0.27946
"CFTR","PDZD3",0,-0.2379
"PTGIR","PDZD3",0,0.14437
"WNK4","NEDD4L",0,-0.4866
"WNK4","STK39",0,-0.55494
"WNK4","CFTR",0,-0.43233
"WNK4","CLDN3",0,0.4804
"WNK4","CLDN2",0,0.25205
"WNK4","KLHL3",0,-0.51555
"CAMK2A","GRIN1",0,-0.09695
"CDH2","GRIN1",0,-0.15179
"PLAT","GRIN1",0,-0.12083
"CACNA1E","EFHC1",0,0.2493
"NCS1","KCND2",0,-0.22119
"TRPV1","TRPV3",0,0.06385
"TFAP2B","SYT4",0,-0.06339
"FOXM1","CDC25C",1,0.93672
"SHH","GLI2",1,0.34277
"SHH","HHIP",1,0.32604
"HHIP","SHH",0,0.32604
"LRP2","SHH",1,0.34604
"SHH","LRP2",0,0.34604
"SHH","PTCH2",0,0.2924
"GAS1","SHH",0,0.17503
"ADCYAP1","SHH",0,-0.2331
"CDO1","SHH",1,0.37297
"SHH","GPC5",0,0.32393
"ELANE","CDC25C",0,0.06991
"ELANE","CXCL12",0,0.30557
"ELANE","TFPI",0,0.4995
"SERPINA1","ELANE",0,0.56505
"SERPINA3","ELANE",0,0.57702
"ELANE","SLPI",1,0.30321
"E2F1","DBF4",1,0.56738
"IGF2","FLT3",1,0.03092
"NTF3","FLT3",1,0.28449
"FGF1","FLT3",1,0.25881
"FGF17","FLT3",1,0.10342
"FLT3","PTPRJ",0,-0.28424
"GLI2","GLI1",1,0.74715
"GLI1","HHIP",1,0.43048
"UHRF1","TOP2A",1,0.89878
"TOP2A","PRKCD",0,0.03758
"AURKA","TPX2",1,0.65961
"TPX2","AURKA",1,0.65961
"AURKA","SPAG5",0,-0.19183
"AURKA","RALA",0,0.58424
"AURKA","AOC1",0,-0.41715
"AURKA","DLGAP5",1,0.65125
"AURKA","FOXP1",0,0.47351
"CRYAA","ALB",0,0.24556
"SFRP1","WNT2",-1,-0.23218
"WNT2","FZD10",1,0.27595
"PLCG2","LIME1",0,-0.33391
"ORM1","ALB",0,0.03801
"IGF1","MET",1,0.46811
"PRKCD","MET",0,0.67723
"ANGPT1","MET",1,0.63389
"FGF9","MET",1,0.53425
"DCN","MET",0,-0.52569
"FGF7","MET",1,0.62118
"MET","PLCG2",0,0.6849
"VEGFB","MET",1,0.47833
"MET","PTPRJ",0,0.78879
"MET","HGFAC",0,-0.48583
"MET","MUC20",0,0.66131
"MUC20","MET",0,0.66131
"CCL2","CCL11",0,0.4956
"MMP8","CCL2",0,0.51797
"CCL2","ACKR1",0,0.57395
"IGF1","KIT",1,0.42501
"IGF1","NOS1",0,-0.15912
"IGF1","TBC1D1",0,0.48385
"IGF1","TH",0,-0.00099
"IGF1","IGFBP2",0,-0.30835
"IGF1","IGFBP6",0,-0.17794
"E2F1","CDT1",1,0.57441
"HSPA1A","CACNA1E",0,0.02291
"HSPA1A","SLC6A4",0,-0.11897
"GLI2","HHIP",1,0.52672
"ANGPT1","KIT",1,0.53993
"FGF9","KIT",1,0.6331
"FGF7","KIT",1,0.54759
"VEGFB","KIT",1,0.41217
"KIT","CD9",0,0.59227
"KIT","STAP1",1,0.59258
"STAP1","KIT",0,0.59258
"SIX1","EYA1",-1,-0.05844
"GPR37","SLC6A3",0,-0.26992
"CAMK2A","NOS1",0,0.24928
"NOS1","DLGAP2",0,0.14856
"NOS1","ZDHHC23",0,-0.20517
"EPO","GATA1",0,0.11944
"ANKS4B","USH1C",0,0.8911
"ROBO3","CDC25C",-1,-0.12316
"DAPK1","UNC5A",0,-0.39602
"TRIM63","MYOZ1",0,0.25353
"TNNC1","TRIM63",0,0.33248
"PLCG2","CD19",0,-0.11036
"CD19","CD22",0,0.0212
"BLK","PRKCD",0,-0.17655
"PLCG2","BLK",0,-0.16877
"BLK","PLCG2",0,-0.16877
"BLK","NGEF",1,0.03864
"ANPEP","SFN",0,0.13438
"E2F1","CDKN2A",0,0.52616
"CDKN2A","CDKN2A",0,1
"CDKN2A","CDKN2A",0,1
"TTK","BUB1",0,0.93286
"CAMK2A","ACTN3",0,0.13292
"KLKB1","MST1",0,0.73389
"KNG1","KLKB1",0,0.09152
"KLKB1","KNG1",1,0.09152
"KLK3","LGALS3",0,0.77471
"SERPINA3","KLK3",0,-0.22774
"SLPI","KLK3",0,-0.33231
"IGF2","FGFR3",1,0.38022
"IGF2","EPHA4",1,0.63818
"IGF2","TYRO3",1,0.06738
"IGF2","TEK",1,0.61225
"IGF2","ROS1",1,0.4811
"IGF2","PDGFRA",1,0.46829
"IGF2","NTRK3",1,0.20896
"IGF2","VTN",0,0.04623
"IGF2","EPHA7",1,0.35557
"IGF2","FGFR4",1,0.15296
"PLG","IGF2",0,-0.01272
"IGF2","IGFBP2",0,0.47662
"IGF2","IGFBP6",0,0.4977
"FGF12","SCN1A",-1,-0.19638
"FGF14","SCN1A",-1,-0.1774
"TTBK1","MAP2",0,-0.24179
"MAP2","KNDC1",0,0.15161
"PMAIP1","PRKCD",0,0.25082
"FXYD1","PMAIP1",0,-0.29725
"TPPP","SLC6A3",0,-0.31047
"CAMK2A","CDK5R1",0,-0.17709
"TTBK1","CDK5R1",0,-0.10259
"CAMK2A","PPP1R14A",0,0.34198
"CAMK2A","GFAP",0,-0.21461
"CAMK2A","RASGRF1",1,0.18485
"CAMK2A","TH",1,0.05795
"CAMK2A","SLC6A4",0,-0.15771
"CAMK2A","KCNJ11",0,-0.35777
"CAMK2A","GRIA4",1,0.35925
"CAMK2A","SLN",0,0.0037
"CAMK2A","LRRC7",0,0.63083
"PROS1","TYRO3",1,0.53602
"TYRO3","PROS1",0,0.53602
"F2","PROS1",1,0.28283
"PROC","PROS1",0,0.62632
"PROS1","PROC",1,0.62632
"C4BPA","PROS1",0,0.35461
"PROS1","C4BPB",0,-0.29843
"FOXI1","SIX1",1,0.45207
"LBP","CAMP",0,0.09415
"PRKCD","ACTA1",0,-0.15682
"VIL1","ACTA1",0,0.03053
"ACTA1","DTNA",0,-0.17192
"ACTA1","EPS8",0,-0.18889
"ACTA1","MYO10",0,-0.22892
"TNNI3K","ACTA1",0,0.02223
"S100A1","ACTA1",0,0.15371
"MAP1B","LRRK2",0,-0.38501
"MAG","MAP1B",0,0.28172
"E2F1","CDKN2A",0,0.52616
"SOD3","FBLN5",0,0.44268
"S100A1","GFAP",-1,-0.2743
"PGC","CAMP",0,0.4938
"CXCL12","ESR2",0,0.29689
"CUBN","LGALS3",0,-0.34946
"EDN2","KEL",0,-0.03261
"KLK2","SERPINA3",0,-0.07632
"IGFBP2","KLK2",0,-0.2612
"KLK2","SERPINA4",0,-0.12211
"GJB3","GJB2",0,0.04229
"GJB1","GJB2",0,0.44569
"FGF7","PGR",0,0.29619
"NR1H4","PPARGC1A",0,-0.46337
"HNF4A","PPARGC1A",0,-0.35346
"AGT","PPARGC1A",0,-0.34563
"CREB3L3","PPARGC1A",0,-0.20736
"SERPINA3","MST1",0,0.44546
"TMPRSS11D","MST1",0,-0.14323
"NTF3","FGFR3",1,0.443
"NTF3","EPHA4",1,0.35426
"NTF3","TYRO3",1,0.29544
"NTF3","TEK",1,0.42971
"NTF3","ROS1",1,0.24703
"NTF3","PDGFRA",1,0.64009
"NTF3","NTRK3",1,0.79075
"NTRK3","NTF3",0,0.79075
"NGFR","NTF3",-1,-0.24651
"NTF3","EPHA7",1,0.2316
"NTF3","FGFR4",1,0.43242
"NR1I2","NR0B2",-1,-0.3245
"NR0B2","NR1I2",0,-0.3245
"NR1I2","HNF4A",1,0.23724
"EDN1","KEL",0,-0.04911
"PRKCD","ADRB2",0,0.54357
"PRKCD","TAGLN",0,-0.40882
"PRKCD","FGF1",0,-0.34498
"AGT","PRKCD",0,-0.32545
"PRKCD","ADRA2A",0,-0.34033
"PRKCD","PLCB1",0,-0.48778
"PRKCD","ITGA6",1,0.40093
"PRKCD","CDCP1",0,0.45392
"CP","PRKCD",0,-0.38193
"F2","PRKCD",0,-0.15453
"PRKCD","PDP1",0,0.64064
"NR0B2","NR1I3",-1,-0.12407
"VDR","CYP3A4",1,0.06671
"HR","VDR",0,-0.18875
"HEY1","GATA1",0,-0.16487
"PAK6","GATA1",0,-0.15617
"CAMK2B","ITPKA",0,0.38333
"DES","NEB",0,0.20243
"DES","S100A1",0,0.21657
"AGT","IRS2",0,-0.29488
"GDNF","CDH2",0,0.28832
"CDH2","GRIK1",0,-0.11705
"CDH2","FGFR4",0,0.64693
"FGFR4","CDH2",0,0.64693
"STK39","PRKCQ",0,-0.47577
"CCK","PRKCQ",0,0.24599
"HNF1A","PROX1",0,-0.0803
"ALB","HNF1A",0,0.36796
"HNF1A","HNF4A",0,0.9304
"HNF1A","GATA5",0,0.51893
"CYP3A4","UGT2B7",0,-0.00979
"PRRT2","CYP3A4",0,-0.0725
"SIX1","DACH2",-1,-0.29712
"PRTN3","IL18",0,-0.12667
"SERPINA3","KLK4",0,-0.16401
"CTSD","CCL20",0,-0.2158
"CTSD","BGLAP",0,-0.35379
"CTSD","SERPINA4",0,-0.0386
"PROX1","HNF4A",-1,-0.03361
"GNB3","GNGT1",0,-0.1643
"TEK","ANGPT1",0,-0.39596
"KCNH2","NEDD4L",0,0.20325
"WNK3","NEDD4L",0,0.51454
"SCNN1G","NEDD4L",0,-0.42379
"SCNN1B","NEDD4L",0,-0.38816
"PDZK1","ABCC2",0,0.3801
"FGFR3","FGF9",0,-0.37149
"FGFR4","FGF9",0,-0.46743
"DCN","PLA2G2A",0,0.22439
"DCN","COL14A1",0,0.57704
"DTX1","ASCL1",-1,-0.14008
"FGFR3","FGF7",0,-0.42717
"FGFR4","FGF7",0,-0.4289
"ADRB2","CFTR",0,0.59028
"ADRB2","HTR4",0,0.2476
"ADRB2","AKAP12",0,-0.42336
"ALB","LRP2",0,0.24127
"CUBN","ALB",0,0.49197
"RBP4","ALB",0,0.76614
"ALB","PON1",0,0.43937
"SERPINC1","SDC2",0,-0.27678
"ANOS1","SDC2",0,0.49104
"PRRT2","SDC2",0,-0.4143
"FGFR3","EPHA4",0,0.51209
"EPHA4","FGFR3",0,0.51209
"FGF1","FGFR3",1,0.29422
"FGFR3","FGF1",0,0.29422
"FGF18","FGFR3",1,0.20277
"FGFR3","FGF18",0,0.20277
"FGF17","FGFR3",1,0.36734
"FGFR3","FGF17",0,0.36734
"FGF5","FGFR3",1,0.05262
"FGFR3","FGF5",0,0.05262
"FGFR3","ARAP1",0,-0.514
"FGFR3","CEP126",0,0.58433
"FGFR3","CCDC17",0,0.42263
"HP","APOA1",1,0.18219
"PLTP","APOA1",1,0.16427
"APOA2","APOA1",0,0.7531
"APOA1","PON1",0,0.58488
"S100A8","S100A9",0,0.90884
"AGT","TAGLN",0,0.29181
"STK39","SLC12A2",0,0.54351
"STK39","SLC12A3",0,-0.38935
"STK39","SLC12A1",0,-0.4326
"WNK2","STK39",0,-0.48765
"STK39","SLC12A5",0,0.24471
"OXT","ESR2",0,0.18916
"CFTR","PDZK1",0,-0.34657
"CFTR","SLC26A8",0,-0.31658
"FGF1","EPHA4",1,0.08016
"FGF18","EPHA4",1,0.52179
"FGF17","EPHA4",1,0.1754
"EPHA4","NGEF",1,0.10023
"FGFR4","EPHA4",0,0.20344
"EPHA4","FGFR4",0,0.20344
"PTPRO","EPHA4",0,0.09275
"PLG","CXCL2",0,-7e-04
"PLG","PTX3",0,-0.04169
"PTX3","ITIH4",0,0.10087
"FGF1","TYRO3",1,0.88977
"FGF17","TYRO3",1,0.48329
"FGF5","TYRO3",1,0.12582
"IL20","IL20RA",1,0.03433
"PBK","GPSM2",1,0.33719
"PBK","CEP126",0,-0.28003
"KCND2","CACNA1I",0,0.21568
"DPP10","KCND2",1,0.02508
"KCNIP2","KCND2",0,-0.17279
"UMOD","MMP8",0,-0.056
"MMP8","TFPI",1,0.18098
"FGA","FGG",0,0.82174
"FGG","VWF",-1,-0.19935
"F2","FGG",1,0.25909
"FGG","FGB",0,0.8433
"FGF1","TEK",1,0.32203
"FGF18","TEK",1,0.55609
"FGF17","TEK",1,0.0655
"TM7SF2","TEK",0,-0.37795
"FGF18","ROS1",1,0.71051
"FGF1","PDGFRA",1,0.15286
"FGF18","PDGFRA",1,0.22824
"FGF17","PDGFRA",1,0.31091
"FGF5","PDGFRA",1,0.06195
"TTR","AGER",0,-0.17153
"S100A1","AGER",0,0.24571
"BMPR1B","GDF6",0,0.2585
"GDF6","BMPR1B",0,0.2585
"FGF1","NTRK3",1,0.36182
"FGF18","NTRK3",1,0.06761
"NTRK3","NGFR",0,-0.15982
"FGF17","NTRK3",1,0.41291
"NTRK3","DOK6",0,0.2366
"PTPRO","NTRK3",0,0.36342
"DRD1","CAV2",0,-0.34587
"FGF12","SCN8A",-1,-0.24557
"FGF1","EPHA7",1,0.20562
"FGF1","FGFR4",1,0.51177
"FGFR4","FGF1",0,0.51177
"FGFBP1","FGF1",1,0.10267
"TTR","LRP2",0,-0.16266
"AGT","LRP2",1,0.77907
"PLAU","LRP2",0,-0.04177
"TG","LRP2",0,-0.13821
"LRP2","TG",-1,-0.13821
"CUBN","LRP2",0,0.79102
"LRP2","CUBN",1,0.79102
"SLC9A3","LRP2",0,0.10417
"FGF18","EPHA7",1,0.40058
"FGF18","FGFR4",1,0.02151
"FGFR4","FGF18",0,0.02151
"GNB3","GNG4",0,0.25909
"CNTN1","CNTNAP2",0,-0.21478
"TNC","CNTN1",0,0.25453
"CNTN2","CNTN1",0,0.35239
"SCNN1B","CNTN1",0,0.43244
"CCL17","ACKR1",0,0.40411
"VCAM1","CCL17",0,0.54352
"CCL17","VCAM1",0,0.54352
"PAK3","GRIA1",0,-0.11799
"CAMP","ART1",0,0.04073
"ADCY1","GRIA4",0,-0.20766
"TTR","NGFR",0,0.21288
"TTR","MT3",0,0.13083
"RBP4","TTR",0,-0.12942
"GP6","PLCG2",0,0.30503
"IGHM","CD22",0,-0.01776
"CXCL14","PRTN3",0,0.10468
"NGFR","MAG",0,0.4191
"NGFR","SALL2",0,-0.36726
"PTPN5","MOB1B",0,-0.24846
"HNF4A","NR0B2",-1,-0.22215
"FHL2","ITGB6",0,0.55292
"VTN","ITGB6",1,0.13006
"FERMT1","ITGB6",1,0.21429
"TRIM2","MYO5A",0,0.79436
"HBB","HBA1",0,0.99724
"AHSP","HBA1",1,0.96514
"HBE1","HBA1",0,0.02595
"FGF17","EPHA7",1,0.0693
"FGF17","FGFR4",1,0.59661
"FGFR4","FGF17",0,0.59661
"WT1","FHL2",0,0.06343
"BMPR1B","RASD2",0,0.1401
"EDARADD","EDAR",0,-0.43806
"CHRM4","EEF1A2",1,0.01026
"EEF1A2","LRRK2",0,-0.11195
"CXCL1","ACKR1",1,0.53126
"UCN2","CRHR1",0,-0.03682
"SSTR2","SSTR3",0,0.39232
"SHANK1","SSTR2",0,-0.17195
"VIP","SCTR",0,0.23253
"VIP","AVPR1A",0,-0.32293
"OXT","AVPR2",0,0.12191
"OXT","AVPR1A",0,-0.25097
"OXT","SLC12A5",0,-0.18375
"AGT","KNG1",0,0.13767
"REN","AGT",1,0.22729
"AGT","ENPEP",0,0.7707
"C4A","C5AR2",0,-0.26013
"ADCYAP1","ADCYAP1R1",1,0.00959
"ADCYAP1R1","ADCYAP1",1,0.00959
"ADCYAP1","SCTR",0,-0.16157
"PYY","NPY1R",0,-0.19942
"NPPA","NPR1",1,0.31707
"NPR1","NPPA",0,0.31707
"NTS","GRIA1",0,-0.06734
"KNG1","VTN",0,0.27123
"PLG","KNG1",0,0.32318
"KNG1","F11",0,0.86178
"KNG1","HABP2",0,-0.04574
"RGS4","PLCB1",0,-0.10277
"ADRB1","ADRA2A",0,-0.14511
"F2","FGA",1,0.21307
"FGA","FGB",0,0.8035
"FGA","HRG",0,-0.03386
"FGA","PLAT",1,0.17825
"FGA","SERPINF2",0,0.40728
"DRD1","ADORA1",0,0.03948
"AMPH","GRIA1",0,-0.09665
"C1QL1","GRIA1",0,-0.04513
"RAB3A","RIMS1",1,0.21514
"RIMS1","RAB3A",1,0.21514
"KCNA2","CNTNAP2",0,-0.07794
"DAO","AOC1",0,0.71714
"VTN","AMPH",0,0.02225
"SHANK1","DLGAP2",0,-0.11982
"GDNF","GFRA1",1,0.73289
"CNTN2","CNTNAP2",0,-0.10745
"CNTNAP2","CNTN2",0,-0.10745
"PTGIR","PDZK1",0,0.12873
"PDZK1IP1","PDZK1",0,0.82498
"TFPI","PRSS3",0,0.02841
"NTN1","UNC5A",0,0.3301
"NTN1","UNC5D",0,0.29075
"CDCP1","ST14",0,0.40956
"FGF14","SCN8A",-1,-0.16764
"RAB29","LRRK2",0,0.32143
"LRRK2","RAB29",0,0.32143
"PLG","PLAU",-1,-0.01028
"PLAU","ST14",0,-0.28879
"PLAU","SERPINE2",0,0.03152
"PLAU","PLAT",1,0.71013
"KRT14","KRT5",0,0.62915
"KRT5","KRT14",0,0.62915
"PLG","CP",0,0.05519
"CP","PROC",0,0.11382
"CP","ATP7A",0,-0.33798
"PLG","SERPINC1",0,0.85426
"PLG","F3",0,0.35718
"F3","PLG",1,0.35718
"SLC22A1","POU2AF1",0,-0.04787
"COL2A1","MAG",0,0.10648
"COL2A1","LOXL4",0,-0.08443
"COL2A1","COMP",0,-0.05176
"F2","PROC",1,0.61199
"F2","SERPING1",0,0.12881
"F2","SERPINE2",0,0.06091
"F2","F11",1,0.16286
"F2","GP5",1,0.41208
"F2","PROZ",0,0.49616
"MYOC","FZD10",0,-0.06279
"CREB3L3","CREB3L1",0,-0.17336
"SLC6A4","GPM6B",0,-0.211
"FGF5","FGFR4",1,0.09693
"FGFR4","FGF5",0,0.09693
"FGB","FBLN1",0,0.23667
"NRXN1","NLGN3",1,0.57168
"NLGN3","NRXN1",1,0.57168
"NLGN3","NRXN1",1,0.57168
"NRXN1","NLGN3",1,0.57168
"SERPINA1","PRSS3",0,0.13875
"SERPINA1","PRSS2",0,0.82165
"NLGN3","NRXN2",1,0.52405
"NRXN2","NLGN3",1,0.52405
"ADAM2","CD9",0,0.20038
"PLG","SERPING1",0,0.1413
"PLG","HRG",0,0.52589
"PLG","PLAT",1,0.10938
"PLAT","PLG",1,0.10938
"PLG","PAPPA",0,0.25608
"PLG","SERPINF2",0,0.64372
"PLG","C7",0,0.09589
"COL9A2","MAG",0,-0.30802
"COL26A1","EMID1",0,0.02785
"C4A","CR1",0,0.36957
