"source_genesymbol","target_genesymbol","interact","weight"
"ACTA1","ITGA2",0,-0.31813
"AFAP1","ACTA1",0,-0.36325
"XIRP1","ACTA1",0,-0.12005
"ACTA1","CNN1",0,-0.08254
"ACTA1","AIF1",0,-0.32016
"ACTA1","SPRR1A",0,-0.06307
"CCIN","ACTA1",0,-0.25469
"LGALS3","FCGR2A",0,0.33829
"LGALS3","NCR3",0,0.07985
"LGALS3BP","LGALS3",0,0.74149
"LGALS3","MMP7",0,0.54822
"GJB2","GJB3",0,0.5859
"RAD51","BLM",0,0.79601
"RAD51AP1","RAD51",0,0.67593
"RAD51AP2","RAD51",0,-0.1942
"LUM","COL1A2",0,0.86781
"DPP4","CCL5",0,0.09589
"GZMB","SRGN",0,0.58194
"SPAG5","ODF1",0,-0.16799
"CD79A","PIGR",0,0.01973
"CD79A","IGHM",0,0.22811
"CD79A","JCHAIN",0,0.2477
"IGFBP5","SERPINE1",0,0.49751
"SERPINB4","CTSS",0,0.11404
"VDR","HR",0,0.41521
"CD4","TNFRSF10A",0,0.35083
"FCGR3A","CD4",0,0.7661
"FOXP3","RUNX1",0,0.51852
"TREM1","TYROBP",0,0.72859
"TREM2","TYROBP",0,0.92172
"MME","GAST",0,0.00963
"KLK4","SERPINA3",0,-0.18937
"SIX1","EYA2",0,0.16666
"NR5A1","PITX1",0,-0.03161
"NR5A1","GATA4",0,-0.05562
"PIK3CG","SEC14L2",0,0.17941
"HLA-DRB5","HLA-DRA",0,0.60456
"HLA-DMB","HLA-DRA",0,0.96586
"MS4A1","HLA-DRA",0,0.39962
"ALB","APOE",0,-0.31241
"SRGN","ALB",0,-0.46816
"CEACAM1","ANXA2",0,0.6162
"CEACAM1","ITGB3",0,0.19959
"HAVCR2","CEACAM1",0,0.21408
"SPARC","MMP3",0,0.11216
"SPARC","COL3A1",0,0.95873
"GRIN2C","DLGAP1",0,-0.03304
"BGN","COL4A2",0,0.86771
"KCND2","FLNC",0,0.1242
"IL22RA1","IL20RB",0,-0.19821
"DPP4","PTPRC",0,0.07537
"IKZF3","FOXP3",0,0.68879
"FCGR3A","PTPRC",0,0.43065
"ITGAL","PTPRC",0,0.95014
"PTPRC","CD2",0,0.88133
"PTPRCAP","PTPRC",0,0.77721
"IL22RA1","FBXW12",0,0.66909
"FAP","PLAUR",0,0.59752
"TNFRSF11A","TMPRSS15",0,0.10753
"EPS8L1","CD3E",0,0.03164
"CD79B","CD3E",0,0.81928
"CNTNAP2","CNTN1",0,0.07029
"S100A4","ANXA2",0,0.51938
"CD247","CD5",0,0.91791
"CD247","CD2",0,0.91969
"LY6E","CD247",0,0.15769
"PITX2","PROP1",0,-0.09143
"FCGR1A","FCGR3A",0,0.85526
"FCGR3A","IGHG1",0,0.43933
"POU2AF1","LGALS1",0,0.14059
"SPN","LGALS1",0,0.41225
"MUC16","LGALS1",0,0.3416
"FHL2","WT1",0,0.24466
"FHL2","IGFBP5",0,0.37826
"AIF1","LCP1",0,0.72712
"XIRP1","FLNC",0,0.09817
"CR2","CR1",0,0.883
"CCL19","CXCL13",0,0.79973
"MYH2","S100A4",0,-0.16513
"WT1","AREG",0,0.15603
"C2","C5",0,-0.35962
"GPHA2","GPR1",0,-0.2362
"CHRDL2","INHBA",0,0.09694
"RGS4","CHRM3",0,-0.30954
"NCAPH","CAPG",0,0.57504
"RDM1","DRD1",0,0.14947
"CNTNAP2","KCNA2",0,-0.21835
"SERPINB2","PLAU",0,0.61078
"HLA-DPA1","HLA-DPB1",0,0.93815
"HLA-DQB1","HLA-DQA2",0,0.17796
"B2M","HLA-G",0,0.27545
"B2M","HLA-B",0,0.84717
"B2M","HLA-B",0,0.84717
"B2M","HLA-B",0,0.84717
"B2M","HLA-B",0,0.84717
"B2M","CD1E",0,0.42024
"COL4A3","MFAP2",0,-0.43195
"SERPINE2","PLAU",0,0.19863
"APCS","COL4A1",0,0.23001
"MFAP2","FBN1",0,0.62051
"MYOC","FBN1",0,-0.20614
"FBLN2","FBN1",0,0.80601
"FBN2","FBN1",0,0.54361
"APCS","TG",0,-0.08892
"SNX20","SELPLG",0,0.62001
"GALNT4","SELPLG",0,0.4315
"HDAC9","TRIM29",0,0.33843
"CFH","KLK1",0,-0.55012
"DTNA","SYNC",0,-0.38589
"CD2","CD5",0,0.8827
"CD6","CD5",0,0.93609
"MMP7","SERPINA1",0,0.15255
"KLK5","SERPINA1",0,-0.0239
"PRSS3","SERPINA1",0,-0.18935
"PRSS2","SERPINA1",0,-0.23436
"CTRB1","SERPINA1",0,-0.21073
"MEP1B","TNC",0,-0.00621
"COL8A1","COL8A2",0,0.90432
"CD48","CD2",0,0.86344
"BST2","LILRA4",0,0.25336
"COL26A1","SERPINH1",0,-0.35125
"DEFA1B","C1QB",0,-0.04575
"CD248","LGALS3BP",0,0.47241
"C1QA","APCS",0,0.18264
"MFAP2","FBN2",0,0.53891
"MMP12","LPA",0,-0.15413
"MYOC","MYL2",0,0.14172
"BTN1A1","XDH",0,0.06571
"F5","SERPINA3",0,-0.09663
"LY6E","FCGR2B",0,0.27666
"FCGR2B","IGHG1",0,0.48417
"KIF15","MKI67",0,0.85422
"DAZ1","DAZL",0,-0.01964
"ABCG5","ABCG8",0,0.96425
"HCN2","HCN1",0,-0.06813
"CTRC","SERPINA3",0,0.01015
"CTRL","SERPINA3",0,0.04957
"CTRB1","SERPINA3",0,0.14436
"TNFAIP6","ACAN",0,0.53292
"LUM","ACAN",0,0.55017
"ECM1","COMP",0,0.33205
"MUC16","MSLN",0,0.2925
"LOXL2","MARCKSL1",0,0.33638
"PEX5L","HCN1",0,0.49157
"CHRNA3","CHRNB4",0,0.46246
"TFF3","MUC3A",0,0.31766
"SPC25","SPC24",0,0.30846
"IGHG1","IGKC",0,0.92426
"IGLC1","IGHG1",0,0.75042
"IGHG1","IGLV2-8",0,0.4296
"SEL1L","IGHM",0,-0.16655
"KCNMB1","CLCA1",0,-0.01744
"IGHM","JCHAIN",0,0.41084
"IGLC1","IGHV3-33",0,0.33498
"IGLC1","IGLV2-8",0,0.5172
"PRSS2","SLPI",0,-0.37774
"UPK3B","UPK1B",0,0.14397
"ADAMTSL1","MMP10",0,0.17712
"COMP","MATN3",0,0.6825
"ADAMTS12","COMP",0,0.6048
"GP2","AMY2A",0,0.64375
"LIPF","CLPS",0,0.17319
"CTRB1","LYPD3",0,-0.22101
"PNLIP","CLPS",0,0.86291
"TDH","GCAT",0,0.59525
"BPI","PRSS2",0,-0.19825
"PNLIPRP2","CLPS",0,0.73406
"GZMA","RYR2",0,-0.4212
"SNCG","RYR2",0,-0.2547
"TG","RYR2",0,0.07455
"CFH","RYR2",0,-0.49839
"ISG15","MX1",0,0.7764
"MX1","ISG15",0,0.7764
"TIMD4","HAVCR1",1,0.10783
"PRKCB","GAP43",0,0.06432
"HTR1B","TRPM8",1,0.03905
"DMD","NOS1",0,0.75827
"DMD","ACTA1",0,0.5963
"EGF","STMN1",0,-0.489
"CDK1","STMN1",1,0.58171
"BDNF","STMN1",0,0.34082
"AURKB","STMN1",1,0.51781
"CAMK4","STMN1",0,0.48297
"PIWIL1","STMN1",0,0.12471
"ANXA1","TGM2",0,0.71387
"PRKCB","ANXA1",1,0.07613
"ANXA1","ERBB4",0,-0.38275
"ANXA1","FPR2",1,0.3035
"ANXA1","FPR3",1,0.33988
"ANXA1","S100A11",0,0.59583
"CDK1","STMN2",0,0.19939
"RGS6","STMN2",0,0.186
"RGS20","STMN2",0,0.08638
"PRKCB","TRPV6",0,-0.26509
"MET","LCK",0,0.19605
"LCK","SH2D1A",0,0.734
"LCK","CDC25C",0,0.35085
"LCK","CD28",1,0.73453
"LCK","THY1",0,0.37821
"LCK","ITGB2",0,0.47941
"LCK","CD79A",1,0.67518
"CD4","LCK",1,0.55743
"LCK","CD4",0,0.55743
"LCK","PIK3CG",1,0.53736
"LCK","CTLA4",0,0.68597
"LCK","ESR2",0,-0.08663
"LCK","IL2RB",1,0.69512
"LCK","VAV1",1,0.61505
"VAV1","LCK",0,0.61505
"AXL","LCK",0,0.27881
"LCK","SIT1",1,0.72638
"LCK","PTPRC",0,0.69834
"PTPRC","LCK",0,0.69834
"LCK","CTNND2",0,-0.48807
"LCK","CD3E",0,0.7425
"CD3E","LCK",0,0.7425
"LCK","ITK",1,0.70486
"ITK","LCK",0,0.70486
"CCR7","LCK",0,0.6987
"LCK","CD247",1,0.74583
"CD247","LCK",0,0.74583
"LCK","FCGR3A",0,0.27775
"FCGR3A","LCK",1,0.27775
"LCK","CD55",0,0.28073
"LCK","GRAP",0,0.67183
"LCK","SKAP1",0,0.12236
"LCK","DAPP1",1,0.69256
"LCK","PTPRH",0,0.26538
"CD5","LCK",0,0.74442
"LCK","CD5",1,0.74442
"LCK","CD48",0,0.73191
"LCK","CD2",0,0.69728
"LCK","SH2D2A",0,0.31537
"SH2D2A","LCK",0,0.31537
"LCK","CD79B",1,0.64417
"LCK","THEMIS",0,0.66357
"LCK","LAX1",1,0.59298
"LCK","TRAT1",1,0.70039
"VASP","ACTB",1,0.80787
"ACTB","VASP",0,0.80787
"EGF","VASP",0,-0.57542
"VASP","ACTA1",0,-0.34592
"ROS1","VASP",0,0.17048
"GUCY2C","VASP",0,0.04499
"ADORA2B","VASP",0,0.28394
"PALLD","VASP",0,0.43122
"GUCY2C","PDZD3",0,0.00012
"PDZD3","GUCY2C",0,0.00012
"TGM2","ACTB",0,0.53779
"FN1","TGM2",0,0.46982
"TGM2","LTBP1",0,0.43539
"SPARC","TGM2",0,0.40988
"TGM2","ITGB3",0,0.5293
"ANXA2","S100A10",0,0.89309
"KCNK3","S100A10",0,-0.55646
"E2F7","E2F8",0,0.48364
"TNFSF9","TNFRSF9",1,0.18672
"TNFRSF9","TNFSF9",0,0.18672
"AURKA","NDC80",0,0.70819
"AURKB","NDC80",0,0.66388
"NEK2","NDC80",1,0.77543
"NDC80","NUF2",0,0.79211
"ARPC1B","ACTB",0,0.85397
"GAPDH","ACTB",0,0.60548
"MMP14","ACTB",0,0.79119
"ACTB","ACTN2",0,-0.63926
"IL7R","ACTB",0,0.34905
"ACTB","COTL1",0,0.82994
"CORO1A","ACTB",0,0.36612
"S100A11","ACTB",0,0.82561
"ACTB","VSNL1",0,0.60341
"ACTB","MYO1E",0,0.77122
"DLX5","RUNX2",1,0.6127
"CDK1","RUNX2",1,0.59194
"VDR","RUNX2",0,0.75942
"FHL2","RUNX2",1,0.56333
"MSX2","RUNX2",0,0.41777
"CGA","LHB",0,0.21294
"CGA","TSHB",0,0.27376
"VDR","CYP2B6",1,0.23501
"ERN1","XBP1",1,0.71729
"CDK1","FOXM1",1,0.69725
"FOXM1","CDK1",1,0.69725
"CCNB1","FOXM1",1,0.77732
"FOXM1","CCNB1",1,0.77732
"FOXM1","CDC25C",1,0.75768
"FOXM1","MMP2",1,0.1895
"FOXM1","AURKB",0,0.68396
"PLK1","FOXM1",1,0.83431
"FOXM1","PLK1",0,0.83431
"FOXM1","CENPF",1,0.73872
"SHH","GLI2",1,0.26724
"SHH","GPC5",0,0.34405
"HAS2","HMMR",1,0.3082
"LTA","LTB",0,0.87921
"LTA","UMOD",0,-0.26193
"GAPDH","SLC2A1",0,0.61714
"CDK1","MYCN",0,0.25805
"CCNB1","MYCN",0,0.30502
"PKMYT1","MYCN",0,0.23147
"MYCN","RUNX3",0,0.08844
"PRKCB","TOP2A",1,0.14357
"PRKCB","CARD11",1,0.26833
"PRKCB","ITGB2",0,0.47988
"PRKCB","VDR",0,0.14666
"PRKCB","GCNT1",0,0.09774
"PRKCB","BTK",0,0.93954
"BTK","PRKCB",0,0.93954
"PRKCB","PIK3CG",0,0.68034
"PRKCB","NCF1",1,0.89099
"VAV1","PRKCB",0,0.63131
"PRKCB","ANXA2",0,0.03782
"LCP1","PRKCB",0,0.82521
"PRKCB","LMNB1",0,0.29504
"PRKCB","GRN",0,0.15497
"PRKCB","ITGB7",0,0.83803
"ITGB7","PRKCB",0,0.83803
"PRKCB","MSX2",0,0.00409
"PRKCB","CD5",0,0.7731
"PRKCB","GRIN2D",0,0.04802
"PRKCB","SYT6",0,-0.22143
"PRKCB","AFAP1",0,0.14981
"PRKCB","MKI67",0,0.13611
"PRKCB","PDLIM7",0,0.12783
"PRKCB","LST1",0,0.53468
"CDC20","PTTG1",0,0.7879
"CDK1","PTTG1",1,0.8838
"E2F1","PTTG1",1,0.77659
"BUB1B","PTTG1",1,0.81334
"PPP2R2D","PTTG1",0,-0.42035
"PTTG1","USP44",0,-0.63411
"AURKA","CDC20",0,0.8276
"CDK1","CDC20",0,0.7498
"CCNB1","CDC20",0,0.81141
"BUB1","CDC20",0,0.75738
"CDC20","BUB1",0,0.75738
"CDC20","MAD2L1",0,0.79319
"PLK1","CDC20",0,0.88308
"E2F1","CDC20",0,0.78113
"BUB1B","CDC20",0,0.70888
"CDC20","BUB1B",0,0.70888
"CCNA1","CDC20",0,-0.00986
"CDC20","CCNA1",0,-0.00986
"UBE2C","CDC20",0,0.89315
"CDC20","UBE2C",1,0.89315
"GLI2","GLI1",1,0.79172
"GLI1","ZIC2",0,0.08066
"CDC45","MCM10",0,0.78286
"CDK1","TOP2A",0,0.87907
"UHRF1","TOP2A",1,0.84346
"PLK1","TOP2A",1,0.83045
"ISG15","TOP2A",0,0.24839
"CTSB","CCL20",0,0.32491
"CTSB","SH3KBP1",0,0.6604
"CTSB","REN",0,0.05045
"CTSB","PLAU",1,0.5779
"APOE","CTSB",0,0.58448
"CTSB","ACAN",0,0.49003
"CSTA","CTSB",0,0.48079
"AURKA","ARPC1B",0,0.53731
"AURKA","CENPA",1,0.90439
"AURKA","TPX2",1,0.93177
"TPX2","AURKA",1,0.93177
"AURKA","KIF2C",0,0.88174
"AURKA","KIF11",1,0.84113
"AURKA","AURKB",0,0.82234
"AURKA","PLK1",1,0.86432
"AURKA","SPAG5",0,0.83516
"AURKA","WDR62",0,0.76066
"AURKA","AOC1",0,0.47518
"AURKA","TIFA",0,-0.46602
"AURKA","NUSAP1",0,0.81987
"PLK4","AURKA",0,0.83401
"AURKA","TACC3",1,0.6018
"AURKA","DLGAP5",1,0.87346
"AURKA","SLA2",0,0.21103
"AURKA","KIF15",0,0.89144
"PAX2","MAPK8IP1",0,0.60475
"PAX2","EYA1",0,-0.10444
"PAX2","SFRP2",0,-0.47422
"WT1","PAX2",0,-0.35783
"IFNG","PSMB9",0,0.5
"PAK3","ARPC1B",0,-0.67534
"PMAIP1","CXCR4",0,0.29421
"CXCR4","CD4",0,0.66363
"CXCR4","PIK3CG",1,0.61318
"PIM2","CXCR4",0,0.82158
"VAV1","CXCR4",0,0.67464
"CXCR4","ITGA4",0,0.70441
"DPP4","CXCR4",0,0.05154
"PTPRC","CXCR4",0,0.85646
"CD74","CXCR4",1,0.6962
"CEL","CXCR4",0,-0.34
"ZG16B","CXCR4",1,0.10462
"CXCL14","CXCR4",1,0.21807
"CD70","CD27",1,0.14633
"CDK1","BIRC5",1,0.81397
"BIRC5","CCNB1",0,0.78187
"CCNB1","BIRC5",0,0.78187
"BIRC3","BIRC5",0,0.32785
"BIRC5","AURKB",1,0.89052
"PLK1","BIRC5",1,0.80396
"BIRC5","CDCA8",0,0.67599
"CDCA8","BIRC5",0,0.67599
"ACTA1","MAP1A",0,-0.32484
"BLM","EXO1",0,0.81749
"WNT2","FZD7",1,0.65099
"FZD9","WNT2",0,-0.16405
"WNT2","FZD10",1,0.20992
"BDNF","MET",1,0.52147
"MET","ITGB4",1,0.71413
"ITGB4","MET",0,0.71413
"MET","SHC3",0,-0.39048
"MET","VAV1",0,0.29498
"ANGPT2","MET",1,0.33478
"FGF1","MET",1,0.09983
"FGF18","MET",1,0.17435
"MET","MST1R",0,0.54861
"MST1R","MET",1,0.54861
"EFNA5","MET",1,0.71278
"MET","GRAP",1,0.05752
"AREG","MET",1,0.584
"EREG","MET",1,0.60105
"VEGFC","MET",1,0.28335
"NTF4","MET",1,0.41923
"EFNA3","MET",1,0.19629
"EFNA2","MET",1,0.32144
"FGF20","MET",1,0.20641
"FGF19","MET",1,0.27355
"FGF5","MET",1,0.25605
"MET","SHC4",0,0.18647
"MET","MUC20",0,0.42739
"MUC20","MET",0,0.42739
"SIX1","BMP4",1,0.30593
"BMP4","BGN",0,0.40854
"TLR8","TLR7",0,0.78017
"TLR7","TLR8",1,0.78017
"TLR10","TLR8",1,0.23068
"TLR8","TLR10",1,0.23068
"BTK","TLR8",0,0.49075
"COL1A1","FN1",0,0.80653
"COL1A1","MMP2",0,0.8953
"MYB","COL1A1",1,0.16036
"COL1A1","ITGA11",1,0.84911
"COL1A1","ITGA2",1,0.4213
"COL1A1","TMPRSS6",0,-0.02137
"CDK1","CENPA",0,0.86351
"CENPA","AURKB",1,0.87442
"AURKB","CENPA",1,0.87442
"DIAPH3","CENPA",1,0.78975
"CENPA","HJURP",0,0.87839
"WNT4","SFRP2",0,-0.02502
"SFRP2","WNT4",-1,-0.02502
"WNT4","FZD9",1,0.04572
"WNT4","FZD10",1,0.05337
"WNT4","LGALS3BP",0,0.13394
"IL1A","IL1R2",1,0.13169
"IL1R2","IL1A",0,0.13169
"IL1A","IL1RAP",0,0.40937
"CDT1","DTL",0,0.72148
"CDK1","DTL",0,0.87153
"E2F1","DTL",1,0.7852
"CDK1","CDT1",0,0.76447
"E2F1","CDT1",1,0.80735
"CCNA2","CDT1",1,0.69647
"CCNA1","CDT1",0,0.04527
"MAP4K1","CARD11",0,0.29712
"TG","ERN1",0,0.08538
"EGF","NOS1",0,0.68626
"EGF","PKM",0,-0.60931
"EGF","ERBB4",1,0.66792
"EGF","FGFR3",1,0.66123
"EGF","PITX1",0,-0.42514
"EGF","EFNB1",0,-0.53387
"EGF","EPHA8",1,0.4458
"EGF","CA9",0,-0.15015
"EGF","CDCA5",0,-0.47785
"EGF","PFKP",0,-0.53036
"EGF","MISP",0,-0.47995
"EGF","DDX60",0,-0.49108
"EGF","PLEKHH3",0,0.4003
"EGF","AHNAK2",0,-0.48262
"VAV1","RAC2",1,0.79761
"RAC2","NCF2",0,0.46347
"RAC2","ARHGDIB",0,0.89007
"VCAN","CCL8",0,0.25395
"CCL8","VCAN",0,0.25395
"CXCL10","VCAN",0,0.31748
"VCAN","ITGA4",0,0.50258
"VCAN","CCL20",0,0.19142
"CCL20","VCAN",0,0.19142
"VCAN","SELL",0,0.1532
"PF4","VCAN",0,0.0372
"VCAN","PF4",0,0.0372
"VCAN","SELP",0,0.35216
"VCAN","FBN1",0,0.93154
"VCAN","SELPLG",0,0.46473
"VCAN","PLA2G2A",0,-0.02295
"FN1","ITGA3",1,0.50815
"FN1","MMP9",1,0.35952
"FN1","MMP2",0,0.78748
"FN1","TIMD4",0,0.10628
"COL1A2","FN1",0,0.87617
"FN1","GZMB",0,0.21481
"FN1","LTBP1",0,0.73127
"FN1","VAV1",0,0.29122
"FN1","ITGA4",1,0.34725
"ITGA4","FN1",0,0.34725
"FN1","PLAUR",0,0.53023
"FN1","FSCN1",0,0.54266
"FN1","ITGB6",1,0.48137
"FN1","LOX",0,0.87952
"FN1","COL7A1",0,0.46242
"FN1","ITGB5",1,0.78271
"FN1","ITGB3",1,0.48629
"ITGB3","FN1",0,0.48629
"FN1","TNFRSF11B",0,0.17315
"FN1","ITGB7",1,0.28512
"FN1","COL6A2",0,0.6844
"C1QA","FN1",0,0.4363
"FN1","LPA",0,-0.41706
"FN1","TMPRSS6",0,-0.03099
"FN1","NT5E",0,0.47591
"FN1","MIA",0,0.21423
"FN1","ECM1",1,0.33301
"FN1","IGFBP5",0,0.57327
"FN1","TNFAIP6",0,0.7503
"FN1","COMP",0,0.58504
"HMGA1","PPARG",0,0.49091
"VDR","PPARG",0,0.60361
"PPARG","FGF14",0,-0.05022
"VDR","CYP2C9",1,0.37931
"ITGA3","ITGB4",0,0.8165
"FHL2","ITGA3",0,0.60184
"RELN","ITGA3",1,0.01224
"ITGA3","ITGB5",0,0.7041
"ADAM9","ITGA3",0,0.65686
"CIT","GLI2",0,0.37022
"CCL21","GLI2",0,0.18115
"GLI2","ZIC2",0,0.13083
"CDK1","CCNB1",1,0.86859
"CCNB1","CDK1",0,0.86859
"CDK1","CDC25C",0,0.89275
"CDC25C","CDK1",1,0.89275
"CDK1","RACGAP1",0,0.91763
"CDK1","UHRF1",0,0.86388
"CDK1","SFN",0,0.66651
"SFN","CDK1",0,0.66651
"CDK1","TPX2",0,0.87782
"CDK1","BUB1",1,0.90915
"CDK1","PKMYT1",0,0.77011
"CDK1","ECT2",0,0.80959
"CDK1","KIF11",1,0.93237
"BDNF","CDK1",0,0.45318
"CDK1","CKS2",0,0.88324
"CDK1","PLK1",1,0.8568
"CDK1","RRM2",0,0.86547
"CDK1","E2F1",1,0.78157
"E2F1","CDK1",1,0.78157
"CDK1","CCNA2",0,0.8922
"CCNA2","CDK1",0,0.8922
"CDK1","KIF4A",0,0.87182
"CDK1","USP17L2",0,-0.26088
"CDK1","TTK",0,0.85747
"CDK1","SPAG5",0,0.8747
"CDK1","BLM",0,0.76609
"CDK1","BUB1B",1,0.92296
"CDK1","RUNX1",0,0.64419
"CDK1","CCNA1",0,0.00909
"CCNA1","CDK1",0,0.00909
"CDK1","CDCA8",0,0.69177
"CDK1","PBK",0,0.8553
"ROS1","CDK1",0,0.19762
"CDK1","LMNB1",0,0.8519
"CDK1","ERCC6L",1,0.84461
"CDK1","NDE1",1,0.71918
"CDK1","CDKN3",0,0.86103
"CDK1","CKAP2",1,0.7808
"CDK1","DEPDC1",0,0.81361
"CDK1","NCAPG",0,0.83759
"CDK1","SKA3",0,0.88218
"CDK1","KIFC1",0,0.86545
"CDK1","CDCA5",0,0.84997
"CDK1","MKI67",0,0.88914
"CDK1","DLGAP5",0,0.89223
"CDK1","KIF18A",0,0.83996
"CDK1","ORC6",0,0.87342
"CCNB2","CDK1",0,0.86153
"CDK1","CCNB2",0,0.86153
"CDK1","FUT2",0,0.5209
"ISG15","SERPINB5",0,0.27256
"COL1A2","SERPINB5",0,0.32367
"SERPINB5","PRSS21",0,0.36971
"CDH23","USH1C",0,-0.47393
"CAMK4","NOS1",-1,-0.39446
"E2F2","CCNB1",1,0.68259
"E2F2","CDKN2A",1,0.29222
"E2F1","E2F2",1,0.75665
"E2F2","E2F1",1,0.75665
"E2F2","CDKN2A",1,0.29222
"EPO","BTK",0,-0.28449
"GZMA","LMNB1",0,0.4489
"CCNB1","CDC25C",0,0.87526
"CDC25C","CCNB1",1,0.87526
"CCNB1","ESPL1",0,0.83489
"PKMYT1","CCNB1",0,0.68956
"CCNB1","PLK1",1,0.89769
"PLK1","CCNB1",1,0.89769
"E2F1","CCNB1",1,0.76528
"CCNB1","PBK",0,0.8344
"PBK","CCNB1",1,0.8344
"CCNB1","CKAP2",0,0.79777
"E2F1","BIRC3",0,0.30608
"CXCL8","MMP9",1,0.21069
"MMP9","CXCL8",0,0.21069
"MMP9","LGALS3",0,0.29909
"MMP9","CXCL2",0,-0.18334
"MMP9","PPBP",0,-0.01834
"AREG","MMP9",1,0.27112
"MMP9","CXCL5",1,0.17567
"MMP9","KISS1",0,0.10978
"MMP9","COL4A3",0,-0.28642
"MMP9","COL4A1",0,0.47474
"MMP9","COL4A2",0,0.55415
"MMP9","LCN2",0,0.16659
"PRSS2","MMP9",0,-0.39495
"ANKS4B","USH1C",0,0.63878
"IL7R","GAPDH",0,0.04192
"CAMK4","GAPDH",0,0.28962
"GAPDH","PDIA2",0,-0.39565
"PLK1","CDC25C",1,0.87398
"BRSK2","CDC25C",0,-0.57822
"CD28","CD86",0,0.59712
"CD86","CD28",1,0.59712
"CD4","CD28",1,0.71769
"CD28","PIK3CG",1,0.72675
"CD28","VAV1",0,0.65457
"PTPRC","CD28",0,0.91625
"CD28","ITK",0,0.94135
"ITK","CD28",1,0.94135
"CD28","CD247",1,0.94414
"KIF23","RACGAP1",0,0.89286
