"source_genesymbol","target_genesymbol","interact","weight"
"PGLYRP3","PGLYRP4",0,0.66433
"GP2","AMY2A",0,0.09878
"CALML5","TGM3",0,0.2498
"LIPF","CLPS",0,0.01242
"CPB2","PZP",0,0.10765
"CTRB1","LYPD3",0,-0.09514
"MRAP2","MRAP",0,-0.22032
"PNLIP","CLPS",0,0.93297
"SCUBE3","SCUBE1",0,-0.14249
"SYT14","SYT16",0,0.18424
"CHRNA5","CHRNB2",0,0.22478
"P2RX2","P2RX1",0,0.4383
"CNGB1","ABCA4",0,0.04884
"CHRNB4","CHRNA5",0,0.46792
"PNLIPRP2","CLPS",0,0.3374
"RYR2","CACNA1C",0,0.7822
"CAMK2A","RYR2",1,0.56823
"EGFR","TRPC4",0,-0.12602
"EGFR","AGTR1",0,-0.21217
"EGFR","CDH1",1,0.19251
"CDH1","EGFR",1,0.19251
"EGFR","CAV3",0,-0.16499
"EGFR","PCNA",1,0.13884
"AURKA","EGFR",0,0.22748
"EGFR","NDRG1",0,0.21419
"EGFR","MCM7",0,0.22371
"EGFR","PDK1",0,0.18673
"EGFR","CBLC",1,0.16298
"CCNB1","EGFR",0,0.17586
"EGFR","GAPDH",0,0.18411
"IGFBP3","EGFR",1,0.13713
"EGFR","SFN",0,0.15817
"EGFR","HIST1H3J",0,0.01093
"PMAIP1","EGFR",0,0.12083
"CAMK2A","EGFR",0,-0.13123
"EGFR","CHEK1",0,0.22359
"EGFR","ACTA1",0,-0.09328
"EGFR","E2F1",1,0.13322
"EGFR","CHIA",0,-0.09546
"PAK1","EGFR",0,0.21469
"EGFR","CDC25A",0,0.22155
"CDC25A","EGFR",0,0.22155
"EGFR","PKM",0,0.22251
"EGFR","ERBB4",0,-0.11104
"ERBB4","EGFR",0,-0.11104
"PRKCE","EGFR",0,-0.1718
"EGFR","TGFA",0,0.20376
"TGFA","EGFR",1,0.20376
"EGFR","ITGB4",1,0.35757
"ITGB4","EGFR",0,0.35757
"EGFR","PLD1",0,0.21158
"EGFR","HOXC10",0,0.081
"EGFR","IRS4",0,0.01471
"EGFR","S100A7",0,0.0352
"EGFR","PTK6",0,0.1287
"PTK6","EGFR",0,0.1287
"LEP","EGFR",0,0.02453
"EGFR","PAG1",0,-0.19685
"GH1","EGFR",0,-0.07615
"EGFR","MAPK8IP2",0,0.19484
"EGFR","AGER",0,-0.15503
"EGFR","STAP2",0,0.12916
"ACKR3","EGFR",0,0.10404
"EPGN","EGFR",1,0.07152
"NTS","EGFR",1,0.0368
"L1CAM","EGFR",0,0.12266
"EGFR","WASF1",1,0.18183
"EFNA3","EGFR",1,0.13533
"EFNA2","EGFR",1,0.04636
"EGFR","JUP",0,0.24941
"JUP","EGFR",1,0.24941
"EGFR","LINGO1",0,0.01615
"EFNA4","EGFR",1,0.12046
"FGF21","EGFR",1,0.00644
"PGF","EGFR",1,0.25556
"FGF19","EGFR",1,0.03174
"EGFR","CA9",0,0.0929
"FGF5","EGFR",1,0.13054
"EGFR","RRAD",0,-0.11717
"EGFR","GPRC5A",0,-0.15259
"EGFR","KCNN1",0,0.00594
"EGFR","PFKP",0,0.18696
"EGFR","TNS4",0,0.25382
"EGFR","EPPK1",0,0.14653
"EGFR","KRT17",0,0.20875
"EGFR","GPNMB",0,0.16263
"POSTN","EGFR",0,0.08308
"REG4","EGFR",0,0.21907
"EGFR","IGFBP2",0,0.09031
"TRPC3","NTRK2",0,-0.35077
"FGF8","NTRK2",1,0.06751
"TGFA","NTRK2",1,0.16328
"NTRK2","ITGB4",1,0.22504
"NGFR","NTRK2",-1,-0.04886
"NTRK2","NGFR",0,-0.04886
"EFNA3","NTRK2",1,0.23973
"EFNA2","NTRK2",1,0.02982
"EFNA4","NTRK2",1,0.22353
"FGF21","NTRK2",1,0.05145
"PGF","NTRK2",1,0.18587
"FGF19","NTRK2",1,0.02281
"UCHL1","NTRK2",0,0.37747
"AKAP4","NTRK2",0,-0.13195
"CAV3","JPH2",0,0.6297
"TRPC3","TRPC4",0,0.43975
"TRPC3","TRPC6",0,0.65535
"EPOR","TRPC3",1,0.69119
"WNK4","TRPC3",-1,-0.17108
"GAP43","ELAVL4",0,0.80628
"SLC9A3R2","TRPC4",0,0.23654
"SLC9A3R2","ADRB2",0,0.61484
"PODXL","SLC9A3R2",0,0.65551
"SLC9A3R2","SLC9A3",-1,-0.11979
"CHRM1","TRPC6",1,0.35235
"MAP7","TRPV4",1,0.52429
"CDH1","TRPV4",0,0.5361
"AQP4","TRPV4",0,-0.33846
"ARRB1","AGTR1",1,0.5937
"GRK5","AGTR1",0,0.72975
"AGTR1","GNA14",1,0.56622
"CHRM1","GNA14",1,0.38672
"DRD2","SSTR5",0,-0.01007
"CDK1","STMN1",1,0.59011
"AURKB","STMN1",1,0.56677
"CAMK2A","STMN1",0,-0.38718
"HGF","STMN1",0,-0.35935
"PIWIL1","STMN1",0,0.12522
"KLK3","EPOR",0,0.03421
"CACNB2","CACNA1C",0,0.82162
"CACNA1C","CACNB2",0,0.82162
"CDH1","CDC20",0,0.45417
"CDH1","PTPRF",0,0.57002
"CDK1","CDH1",0,0.42788
"CDH1","HIST1H3J",0,0.12283
"CDH1","SKP2",0,0.44778
"PLK1","CDH1",0,0.52499
"CDH1","RRM2",0,0.47061
"CDH1","SIX1",0,0.46059
"CSE1L","CDH1",1,0.55584
"CSNK1A1L","CDH1",0,-0.30644
"CDH1","JUP",0,0.66837
"JUP","CDH1",0,0.66837
"CDH1","CDH3",0,0.4909
"CDH3","CDH1",0,0.4909
"CDH1","PTPRM",0,-0.59191
"TRPA1","PRKCE",0,-0.05727
"SLC9A3R1","NOS2",0,0.15418
"CDK1","SLC9A3R1",0,0.50512
"SLC9A3R1","ABCC2",0,0.18157
"SLC9A3R1","ADRB2",0,-0.43798
"ADRB2","SLC9A3R1",0,-0.43798
"SLC9A3R1","PAG1",0,-0.47814
"SLC9A3R1","CXCR2",0,-0.26157
"SLC9A3R1","FZD4",0,-0.48422
"SLC9A3R1","PTH1R",-1,-0.46949
"SLC9A3R1","OPRK1",0,0.21804
"SLC9A3R1","SLC26A3",0,-0.1027
"SLC9A3R1","SLC9A3",0,0.17742
"SLC9A3R1","RLBP1",0,-0.02029
"SYT1","SV2B",0,0.20835
"PTGIR","PDZD3",0,0.11178
"WNK4","CLDN1",0,0.13959
"NME1","TGM2",0,-0.43042
"TGM2","S100A7",0,-0.1004
"MAP3K12","TGM2",0,0.63174
"CDK5R1","DPYSL2",0,-0.53512
"E2F7","E2F8",0,0.58871
"AURKA","NDC80",0,0.72085
"AURKB","NDC80",0,0.69502
"NEK2","NDC80",1,0.71986
"NDC80","NUF2",0,0.66627
"NDC80","CENPH",0,0.65316
"UBE2T","FANCI",1,0.66899
"CDK1","FOXM1",1,0.62271
"FOXM1","CDK1",1,0.62271
"CCNB1","FOXM1",1,0.62944
"FOXM1","CCNB1",1,0.62944
"FOXM1","CDC25C",1,0.59408
"FOXM1","AURKB",0,0.72126
"PLK1","FOXM1",1,0.74114
"FOXM1","PLK1",0,0.74114
"CHEK2","FOXM1",1,0.62173
"FOXM1","CDC25A",1,0.75882
"CCNE1","FOXM1",1,0.37967
"FOXM1","CENPF",1,0.75468
"ASF1B","HIST1H3J",1,0.22241
"CHAF1A","ASF1B",0,0.67028
"ASF1B","CHAF1B",1,0.70549
"GAPDH","SLC2A1",0,0.63162
"ELANE","MMP9",1,0.02601
"ELANE","CDC25C",0,-0.20423
"ELANE","THBS1",1,0.47514
"ELANE","CSF3R",1,0.37327
"TGFA","ELANE",0,-0.16333
"ELANE","ELN",0,0.19349
"MYCN","H2AFX",0,0.05662
"MYCN","MCM2",1,0.22556
"MYCN","MCM7",1,0.17335
"CDK1","MYCN",0,0.10143
"CCNB1","MYCN",0,0.12205
"PKMYT1","MYCN",0,0.13162
"MYCN","EZH2",0,0.07129
"MYCN","MCM5",1,0.12451
"MYCN","MCM8",1,0.11233
"MYCN","MCM4",1,0.16499
"AURKA","TP73",0,0.31046
"CDK1","TP73",0,0.28075
"TP73","TP63",1,0.23576
"PLK1","TP73",0,0.34101
"CHEK1","TP73",1,0.41269
"E2F1","TP73",1,0.29024
"CHEK2","TP73",0,0.28424
"TP73","BUB1B",0,0.37228
"FBXO45","TP73",1,0.31671
"DBF4","MCM2",1,0.60312
"DBF4","MCM7",1,0.73304
"CDK1","DBF4",0,0.76655
"E2F1","DBF4",1,0.4944
"DBF4","MCM4",1,0.65281
"CHEK2","DBF4",0,0.64795
"DBF4","ORC6",0,0.7035
"SCN4B","SCN2A",0,-0.11911
"RPS6KA2","NR4A1",0,0.36009
"RPS6KA2","CDC25A",-1,-0.64578
"RPS6KA2","L1CAM",0,-0.15444
"COL1A1","DDR1",1,0.19916
"DDR1","CDK1",0,0.51233
"FGF8","DDR1",1,0.02672
"TGFA","DDR1",1,0.43975
"DDR1","ITGB4",1,0.58786
"DDR1","TTR",0,-0.07925
"EFNA3","DDR1",1,0.47422
"EFNA2","DDR1",1,0.18306
"EFNA4","DDR1",1,0.52313
"FGF21","DDR1",1,0.05033
"PGF","DDR1",1,0.40681
"COL2A1","DDR1",0,0.03645
"DDR1","COL2A1",0,0.03645
"FGF19","DDR1",1,0.0472
"FGF5","DDR1",1,0.04429
"DDR1","PEAK1",0,-0.64335
"COL11A1","DDR1",0,0.19777
"DDR1","COL11A1",0,0.19777
"RRM1","CHEK1",0,0.6657
"RRM2","RRM1",0,0.67816
"RRM1","CHEK2",0,0.60864
"HMGA2","H2AFX",0,0.28825
"BUB1","H2AFX",0,0.66105
"SUV39H2","H2AFX",0,0.59983
"BRCA1","H2AFX",1,0.56078
"AURKB","H2AFX",0,0.68002
"H2AFX","CHEK1",0,0.71539
"H2AFX","RAD51",0,0.66466
"CHEK2","H2AFX",0,0.65251
"MARK1","H2AFX",0,0.44456
"PKM","H2AFX",0,0.51042
"PBK","H2AFX",0,0.63707
"VRK1","H2AFX",0,0.59042
"ELN","H2AFX",0,-0.4215
"PI3","H2AFX",0,0.14771
"TIMM8A","H2AFX",0,0.5458
"PER1","TIMELESS",0,-0.57294
"PER1","GPRASP1",0,0.61831
"CDC20","PTTG1",0,0.74807
"CDK1","PTTG1",1,0.73789
"CHEK1","PTTG1",1,0.68815
"E2F1","PTTG1",1,0.63562
"CHEK2","PTTG1",1,0.65333
"BUB1B","PTTG1",1,0.70421
"AURKA","CDC20",0,0.82761
"CDK1","CDC20",0,0.73218
"CCNB1","CDC20",0,0.80341
"BUB1","CDC20",0,0.81289
"CDC20","BUB1",0,0.81289
"CDC20","MAD2L1",0,0.6894
"PLK1","CDC20",0,0.81275
"E2F1","CDC20",0,0.65151
"BUB1B","CDC20",0,0.76116
"CDC20","BUB1B",0,0.76116
"CCNA1","CDC20",0,0.24067
"CDC20","CCNA1",0,0.24067
"UBE2C","CDC20",0,0.80762
"CDC20","UBE2C",1,0.80762
"MCM2","MCM10",0,0.71143
"MCM7","MCM10",0,0.73584
"CDC45","MCM10",0,0.67054
"CDK1","TOP2A",0,0.64562
"UHRF1","TOP2A",1,0.71421
"PLK1","TOP2A",1,0.72831
"DTL","PCNA",0,0.72922
"PCNA","CDT1",0,0.74864
"CDK1","PCNA",0,0.75605
"E2F2","PCNA",1,0.63371
"PCNA","CDC25C",0,0.71938
"PCNA","BRCA1",0,0.63802
"PCNA","CLSPN",0,0.59474
"PCNA","RBBP8",0,0.55203
"PCNA","CHEK1",0,0.74931
"E2F1","PCNA",1,0.68038
"PCNA","RAD51",0,0.77484
"PCNA","FEN1",1,0.75477
"PCNA","TIMELESS",0,0.69889
"PCNA","CHAF1A",0,0.62556
"PCNA","CHAF1B",1,0.72799
"PCNA","HLTF",0,0.59493
"PCNA","TRAIP",0,0.74284
"PCNA","RFC4",0,0.7256
"PCNA","RFC5",0,0.74472
"AURKA","GMNN",0,0.70157
"GMNN","SIX3",0,0.15426
"GMNN","CHEK2",0,0.66148
"AURKA","CENPA",1,0.82984
"AURKA","TPX2",1,0.74924
"TPX2","AURKA",1,0.74924
"AURKA","HIST1H3J",1,0.24692
"AURKA","BRCA1",1,0.68913
"BRCA1","AURKA",0,0.68913
"AURKA","NME1",0,0.64917
"AURKA","KIF2C",0,0.8142
"AURKA","KIF11",1,0.78838
"AURKA","AURKB",0,0.80293
"AURKA","PLK1",1,0.81779
"AURKA","BORA",0,0.72181
"BORA","AURKA",1,0.72181
"PAK1","AURKA",1,0.51285
"AURKA","SPAG5",0,0.75963
"AURKA","WDR62",0,0.60633
"AURKA","AOC1",0,0.12164
"AURKA","NUSAP1",0,0.77931
"PLK4","AURKA",0,0.74173
"AURKA","DLGAP5",1,0.81695
"AURKA","KIF15",0,0.78674
"SIX1","PAX2",1,0.00774
"LMX1B","PAX2",0,0.12749
"NOS2","IL12RB2",1,0.03191
"CDK1","FOXG1",0,0.13813
"FOXG1","FOXH1",0,0.00117
"MSH2","EXO1",0,0.70264
"CHEK2","MSH2",0,0.60917
"MSH2","BLM",1,0.70152
"ALK","MSH2",0,0.13919
"CP","LTF",0,0.09132
"LTF","MUC7",0,0.24315
"LTF","CEL",0,-0.01951
"LTF","ITLN1",0,-0.03858
"CDK1","BIRC5",1,0.78965
"BIRC5","CCNB1",0,0.83526
"CCNB1","BIRC5",0,0.83526
"BIRC5","AURKB",1,0.75188
"PLK1","BIRC5",1,0.74387
"BIRC5","INCENP",0,0.55243
"INCENP","BIRC5",0,0.55243
"BIRC5","CDCA8",0,0.4885
"CDCA8","BIRC5",0,0.4885
"BLM","EXO1",0,0.79087
"TIMP3","MMP9",-1,-0.11085
"TIMP3","KDR",0,0.68834
"KDR","TIMP3",0,0.68834
"MMP13","TIMP3",0,-0.00319
"CCL2","CCR10",1,0.33421
"MMP8","CCL2",0,0.34668
"CCL26","CCL2",-1,-0.08133
"MMP3","CCL2",0,-0.0486
"MMP1","CCL2",0,-0.04611
"CCL2","ACKR1",0,0.51164
"COL1A1","TXN",0,-0.00189
"MYB","COL1A1",1,0.01061
"PAK1","COL1A1",0,0.1129
"COL1A1","CD36",0,-0.20319
"COL1A1","ITGA11",1,0.79405
"COL1A1","CD93",0,-0.22396
"MYBL2","CDK1",1,0.70104
"MYBL2","CCNB1",1,0.74595
"E2F1","MYBL2",0,0.72295
"CCNA2","MYBL2",0,0.75672
"CCNE1","MYBL2",1,0.44313
"MYBL2","CCNF",0,0.76604
"CDK1","CENPA",0,0.80354
"CENPA","AURKB",1,0.80944
"AURKB","CENPA",1,0.80944
"CENPA","HJURP",0,0.78718
"MCM7","MCM2",0,0.72834
"MCM2","MCM7",0,0.72834
"CDC45","MCM2",0,0.64816
"MCM2","CDC45",0,0.64816
"MCM2","MCM5",0,0.769
"PLK1","MCM2",0,0.74047
"MCM2","MCM4",0,0.77405
"MCM2","CDC6",0,0.7141
"CCNA1","MCM2",0,0.17307
"MCM2","ORC1",0,0.78484
"ORC1","MCM2",0,0.78484
"MRC1","MCM2",0,-0.47207
"ORC6","MCM2",0,0.63454
"MCM2","GINS4",0,0.54037
"SIX1","OTX2",1,0.18759
"FOXA2","OTX2",-1,-0.0849
"DMBX1","OTX2",-1,-0.00885
"APOA1","NDRG1",0,-0.02591
"ATAD2","E2F1",1,0.66028
"FZD6","WNT4",0,0.32717
"WNT4","FZD6",1,0.32717
"WNT4","FZD9",1,0.00484
"WNT4","FZD10",1,0.0203
"CDT1","DTL",0,0.75395
"CDK1","DTL",0,0.70874
"E2F1","DTL",1,0.61937
"CDK1","CDT1",0,0.66478
"E2F1","CDT1",1,0.71348
"CCNA2","CDT1",1,0.70033
"CDT1","MCM4",0,0.7637
"CDT1","CDC6",0,0.75398
"CCNA1","CDT1",0,0.25824
"ORC1","CDT1",0,0.78844
"GCLC","GCLM",0,0.63034
"CDK1","MCM7",0,0.65378
"MCM7","CDC45",0,0.65559
"MCM5","MCM7",0,0.71935
"MCM7","MCM5",0,0.71935
"PLK1","MCM7",0,0.75934
"MCM4","MCM7",0,0.75905
"MCM7","MCM4",0,0.75905
"MCM7","CDC6",0,0.72358
"MCM7","ORC1",0,0.76648
"MCM7","ORC6",0,0.70889
"ORC6","MCM7",0,0.70889
"CDK1","CCNB1",1,0.80517
"CCNB1","CDK1",0,0.80517
"CDK1","ZBTB16",0,-0.48626
"CDK1","CDC25C",0,0.72028
"CDC25C","CDK1",1,0.72028
"CDK1","RACGAP1",0,0.82816
"CDK1","UHRF1",0,0.59198
"CDK1","MAPK6",1,0.63414
"CDK1","SFN",0,0.48165
"SFN","CDK1",0,0.48165
"CDK1","TPX2",0,0.65797
"CDK1","BUB1",1,0.78622
"CDK1","PKMYT1",0,0.619
"CDK1","CKS1B",0,0.79231
"CKS1B","CDK1",1,0.79231
"CDK1","ECT2",0,0.69172
"CDK1","BRCA1",1,0.61942
"CDK1","NME1",1,0.72264
"CDK1","KIF11",1,0.76966
"CDK1","RECQL4",0,0.53687
"CDK1","CKS2",0,0.77427
"CDK1","PLK1",1,0.71111
"CDK1","RBBP8",0,0.4758
"CHEK1","CDK1",0,0.72072
"CDK1","CHEK1",1,0.72072
