"source_genesymbol","target_genesymbol","interact","weight"
"CCNB1","CDC20",0,0.85044
"BUB1","CDC20",0,0.84186
"CDC20","BUB1",0,0.84186
"CDC20","MAD2L1",0,0.74822
"PLK1","CDC20",0,0.85542
"BUB1B","CDC20",0,0.80606
"CDC20","BUB1B",0,0.80606
"UBE2C","CDC20",0,0.75287
"CDC20","UBE2C",1,0.75287
"MCM2","MCM10",0,0.75749
"CDC45","MCM10",0,0.77334
"CDK1","TOP2A",0,0.73326
"UHRF1","TOP2A",1,0.7771
"PLK1","TOP2A",1,0.7904
"AURKA","CENPA",1,0.66749
"AURKA","TPX2",1,0.68012
"TPX2","AURKA",1,0.68012
"AURKA","HIST1H3J",1,0.0739
"AURKA","NME1",0,0.54958
"AURKA","KIF2C",0,0.69516
"AURKA","KIF11",1,0.66958
"AURKA","AURKB",0,0.66448
"AURKA","PLK1",1,0.72503
"AURKA","SPAG5",0,0.741
"AURKA","AOC1",0,0.13823
"AURKA","NUSAP1",0,0.74126
"PLK4","AURKA",0,0.66275
"AURKA","DLGAP5",1,0.66621
"AURKA","KIF15",0,0.67899
"CDK1","BIRC5",1,0.83305
"BIRC5","CCNB1",0,0.86165
"CCNB1","BIRC5",0,0.86165
"BIRC5","AURKB",1,0.79858
"PLK1","BIRC5",1,0.81436
"BIRC5","CDCA8",0,0.81363
"CDCA8","BIRC5",0,0.81363
"HSPB6","PPP1R1B",-1,-0.25936
"PGR","PPP1R1B",0,-0.24755
"MC4R","PPP1R1B",0,0.0276
"NTS","PPP1R1B",0,-0.04357
"GRIA1","PPP1R1B",0,-0.24021
"KRT1","PPP1R1B",0,-0.14536
"PPP1R1B","CFP",0,-0.23345
"EGF","MET",1,0.09237
"PRKCE","MET",-1,-0.22831
"TGFA","MET",1,0.27521
"MET","ITGB4",1,0.21626
"ITGB4","MET",0,0.21626
"MET","PTPRB",0,-0.28007
"PTPRB","MET",-1,-0.28007
"EFNA3","MET",1,0.1318
"EFNA2","MET",1,0.02512
"EFNA4","MET",1,0.16946
"FGF5","MET",1,0.12695
"MET","MUC20",0,0.08809
"MUC20","MET",0,0.08809
"MMP13","TIMP3",0,-0.08964
"COL1A1","CD36",0,-0.28441
"COL1A1","ITGA11",1,0.81144
"COL1A1","TMPRSS6",0,0.12149
"MYBL2","CDK1",1,0.66548
"MYBL2","CCNB1",1,0.73733
"CCNA2","MYBL2",0,0.77313
"CCNE1","MYBL2",1,0.45798
"MYBL2","PLA2G4A",0,0.17087
"MYBL2","CCNF",0,0.75312
"CDK1","CENPA",0,0.83201
"CENPA","AURKB",1,0.81171
"AURKB","CENPA",1,0.81171
"CENPA","HJURP",0,0.8387
"EGF","MCM2",0,0.21843
"CDC45","MCM2",0,0.76777
"MCM2","CDC45",0,0.76777
"PLK1","MCM2",0,0.78829
"MCM2","MCM4",0,0.7947
"MCM2","CDC6",0,0.71893
"MCM2","ORC1",0,0.76928
"ORC1","MCM2",0,0.76928
"ORC6","MCM2",0,0.61558
"MCM2","GINS4",0,0.70701
"SIX1","OTX2",1,0.03616
"DMBX1","OTX2",-1,-0.01836
"CDT1","DTL",0,0.788
"CDK1","DTL",0,0.69998
"CDK1","CDT1",0,0.674
"CCNA2","CDT1",1,0.7284
"CDT1","MCM4",0,0.72067
"CDT1","CDC6",0,0.70705
"ORC1","CDT1",0,0.73619
"EGF","KRT18",0,0.12502
"EGF","EPHB2",1,0.16575
"EGF","PGR",0,-0.25137
"EGF","NR4A1",0,-0.16239
"EGF","CDC25A",0,0.16294
"EGF","RET",1,0.00906
"EGF","ABCC3",0,0.29282
"EGF","ITGB4",1,0.07087
"EGF","EPHB1",1,0.15199
"EGF","PITX1",0,0.05892
"EGF","BMX",0,0.00931
"EGF","SPTBN2",0,0.19745
"ADAM12","EGF",1,0.08272
"EGF","ITGA7",0,-0.22095
"EGF","CA9",0,0.05053
"EGF","CDCA5",0,0.18851
"EGF","PFKP",0,0.22729
"EGF","CA10",0,0.03468
"EGF","AHNAK2",0,0.11113
"CDK1","CCNB1",1,0.86104
"CCNB1","CDK1",0,0.86104
"CDK1","ZBTB16",0,-0.3587
"CDK1","KRT18",1,0.43474
"CDK1","CDC25C",0,0.77189
"CDC25C","CDK1",1,0.77189
"CDK1","UHRF1",0,0.63008
"CDK1","TPX2",0,0.71687
"CDK1","BUB1",1,0.81378
"CDK1","PKMYT1",0,0.59985
"CDK1","CKS1B",0,0.81001
"CKS1B","CDK1",1,0.81001
"CDK1","ECT2",0,0.71435
"CDK1","NME1",1,0.68086
"CDK1","KIF11",1,0.77625
"CDK1","RECQL4",0,0.52685
"CDK1","PLK1",1,0.71782
"CHEK1","CDK1",0,0.69946
"CDK1","CHEK1",1,0.69946
"CDK1","RRM2",0,0.7718
"CDK1","CCNA2",0,0.82985
"CCNA2","CDK1",0,0.82985
"CDK1","KIF4A",0,0.71157
"CDK1","TTK",0,0.79242
"CDK1","CDC25A",1,0.6953
"CDC25A","CDK1",1,0.6953
"CDK1","SPAG5",0,0.63866
"CDK1","CDC6",0,0.65114
"CDK1","CCNE1",0,0.42041
"CDK1","BUB1B",1,0.73399
"CDK1","DES",0,-0.32424
"GADD45B","CDK1",-1,-0.25255
"CDK1","GADD45B",0,-0.25255
"CDK1","KRT8",1,0.42914
"CDK1","CDCA8",0,0.7472
"CDK1","RGCC",0,-0.39749
"RGCC","CDK1",0,-0.39749
"CDK1","PBK",0,0.79517
"CDK1","MYT1",0,0.08672
"CDK1","GATA2",0,-0.38112
"CDK1","ORC1",1,0.70244
"CDK1","ERCC6L",1,0.72609
"CDK1","ASCL1",0,0.20939
"CDK1","CDKN3",0,0.83237
"CDK1","ACE2",0,-0.00959
"CDK1","DEPDC1",0,0.77523
"CDK1","NCAPG",0,0.76609
"CDK1","SKA3",0,0.80288
"CDK1","KIFC1",0,0.70566
"CDK1","CDCA5",0,0.70366
"CDK1","MKI67",0,0.64118
"CDK1","PTTG2",0,-0.25666
"CDK1","DLGAP5",0,0.76539
"CDK1","KIF18A",0,0.70971
"CDK1","ORC6",0,0.79383
"CCNB2","CDK1",0,0.78766
"CDK1","CCNB2",0,0.78766
"CDK1","FUT2",0,0.22513
"GPR37","SLC6A3",0,0.03937
"CDH23","USH1C",0,-0.1295
"CCNB1","CDC25C",0,0.87163
"CDC25C","CCNB1",1,0.87163
"CCNB1","ESPL1",0,0.75352
"PKMYT1","CCNB1",0,0.66874
"CCNB1","PLK1",1,0.81186
"PLK1","CCNB1",1,0.81186
"CCNB1","CDC25A",0,0.78628
"CDC25A","CCNB1",1,0.78628
"GADD45B","CCNB1",-1,-0.27386
"CCNB1","PBK",0,0.83031
"PBK","CCNB1",1,0.83031
"AGER","CCNB1",0,-0.35749
"CCNB1","TSPYL2",0,-0.39708
"ZBTB16","CCNA2",-1,-0.34574
"GATA1","ZBTB16",0,0.42754
"ZBTB16","RNF112",0,0.54564
"TLX1","SOX2",0,0.11446
"USH1C","USH1G",0,-0.01699
"USH1C","USHBP1",0,-0.13169
"ANKS4B","USH1C",0,0.64844
"CAMK2A","KRT18",0,-0.32883
"PRKCE","KRT18",0,-0.32972
"KRT18","KRT8",0,0.90643
"KRT8","KRT18",0,0.90643
"KRT18","DSP",0,0.4163
"DSP","KRT18",0,0.4163
"KRT18","COL17A1",0,0.13924
"KRT18","PKP2",0,0.42735
"PKP2","KRT18",0,0.42735
"PLK1","CDC25C",1,0.78645
"ROBO3","CDC25C",-1,-0.31885
"SIX3","NR4A3",0,-0.06104
"PRKCE","ACTC1",0,0.16272
"SLC4A1","ACTC1",0,0.04398
"ACTC1","SCIN",0,-0.05807
"HIST1H3J","UHRF1",0,0.06809
"HIST2H3A","UHRF1",0,0.13132
"CCNA2","UHRF1",0,0.71553
"GNRH1","CAMK2A",1,0.53293
"CTSG","IGFBP3",0,-0.1699
"F2","IGFBP3",0,0.07384
"ADAM12","IGFBP3",0,0.28935
"HSPB8","HSPB2",0,0.58124
"TPX2","HMMR",0,0.66366
"PLK1","HMMR",0,0.73011
"CDKN2A","CDKN2A",0,1
"CDKN2A","CDKN2A",0,1
"SOX2","TBX2",0,-0.23456
"PLK1","ESPL1",0,0.8578
"TFF1","FCRL4",0,0.01828
"TFF1","MUC6",0,0.13213
"POLQ","RAD51",0,0.69075
"AURKB","KIF23",1,0.74712
"PLK1","KIF23",0,0.73916
"ACTA1","KIF23",0,-0.12827
"BUB1","MAD2L1",1,0.80988
"MAD2L1","BUB1",0,0.80988
"BUB1","PLK1",1,0.83442
"PLK1","BUB1",0,0.83442
"TTK","BUB1",0,0.88817
"BUB1","BUB1B",0,0.88085
"PKMYT1","PLK1",0,0.80087
"AURKB","HIST1H3J",0,0.03647
"PADI4","HIST1H3J",-1,-0.03565
"PBK","HIST1H3J",1,0.06236
"CAMK2A","ACTN2",0,0.59396
"KCNA5","ACTN2",0,0.67149
"ADAM12","ACTN2",0,-0.24251
"TTN","ACTN2",0,0.20831
"PITX1","NEUROD1",0,0.02664
"PLK1","ECT2",1,0.73298
"ECT2","PLK1",1,0.73298
"PLK4","ECT2",0,0.7091
"UBD","MAD2L1",0,0.28772
"CHEK1","MAD2L1",0,0.65387
"MAD2L1","BUB1B",0,0.69699
"FGF11","SCN1A",-1,-0.23319
"SMAD6","HOXC8",0,-0.17178
"PMAIP1","PRKCE",0,-0.22053
"FXYD1","PMAIP1",0,-0.30392
"AURKB","KIF2C",0,0.78653
"PLK1","KIF2C",0,0.84529
"CLSPN","CDC45",0,0.67682
"PLK1","CLSPN",0,0.71698
"CHEK1","CLSPN",1,0.8344
"CLSPN","CHEK1",0,0.8344
"CDC45","MCM4",0,0.76963
"MCM4","CDC45",0,0.76963
"RECQL4","FEN1",1,0.69653
"BUB1B","CENPE",0,0.84805
"AURKB","PLK1",0,0.76892
"AURKB","HIST2H3A",0,0.07309
"CHEK1","AURKB",1,0.71785
"AURKB","CHMP4C",1,0.46515
"AURKB","KIF4A",0,0.74095
"CDCA8","AURKB",0,0.75318
"AURKB","CDCA8",0,0.75318
"AURKB","NCAPH",1,0.79238
"AURKB","PLEKHG6",1,0.35131
"AURKB","MYL2",0,-0.14909
"AURKB","SKA3",0,0.80292
"KIF20A","AURKB",1,0.7969
"AURKB","KIF20A",0,0.7969
"AURKB","SHCBP1",0,0.62391
"AURKB","CDCA5",0,0.76734
"AURKB","MKI67",0,0.63333
"AURKB","CDCA2",0,0.69503
"AURKB","ZWINT",0,0.78131
"CAMK2A","PPP1R14A",0,0.53413
"CAMK2A","PLA2G4A",0,-0.20334
"CAMK2A","CACNA1B",0,-0.11205
"GRIN2A","CAMK2A",0,-0.08375
"CAMK2A","GRIN2A",0,-0.08375
"NCAPH","CAMK2A",0,-0.34284
"CAMK2A","GRIA1",1,0.62015
"CAMK2A","SLC6A4",0,0.25343
"CAMK2A","SLN",0,0.18267
"CAMK2A","CDK5R2",0,-0.08541
"CAMK2A","TCAP",0,0.49957
"CAMK2A","CAMK2N2",0,-0.13047
"CHEK1","PLK1",0,0.79458
"PLK1","RRM2",0,0.82093
"PLK1","RAD51",0,0.81492
"PLK1","CDC6",1,0.75186
"PLK1","BUB1B",1,0.82861
"PLK1","GTSE1",1,0.8602
"PLK1","RGCC",0,-0.45081
"PLK1","STIL",0,0.76932
"PLK1","CEP55",1,0.81748
"PLK1","ERCC6L",1,0.81281
"PLK1","CENPU",0,0.71148
"PLK1","PLEKHG6",1,0.40095
"PLK1","KIF20A",0,0.81314
"PLK1","ASPM",0,0.75089
"KPNA2","CDC6",0,0.77447
"SLC2A2","KPNA2",0,0.03644
"PAX5","CD79A",1,0.6273
"CSF3","CSF3R",1,0.18439
"F12","EPAS1",0,-0.35363
"INHA","TGFBR3",0,-0.10117
"CIT","GRIN2D",0,0.00771
"RRM2","CHEK1",0,0.76004
"CHEK1","RAD51",1,0.76701
"RAD51","CHEK1",1,0.76701
"CHEK1","MCM4",0,0.82314
"CHEK1","CDC25A",0,0.82979
"CHEK1","MAGEA11",0,0.29162
"CHEK1","KIFC1",0,0.80566
"PRKCE","PPP1R14A",0,0.58389
"PRKCE","ACTA1",0,0.31227
"VIL1","ACTA1",0,-0.10004
"ACTA1","NEXN",0,0.23205
"TTN","ACTA1",0,0.17983
"SPTA1","ACTA1",0,0.08957
"CNN1","ACTA1",0,0.329
"SPRR1A","ACTA1",0,-0.03701
"ADRB2","EGLN3",0,-0.22643
"GH1","GHR",1,0.20767
"CCNA2","MCM4",0,0.74294
"CCNA2","FEN1",1,0.77001
"CCNA2","TSPYL2",0,-0.34007
"CDCA8","CHMP4C",0,0.35652
"HSPB8","HSPB6",0,0.66191
"TGFA","EPHB2",1,0.29556
"EPHB2","ITGB4",1,0.36068
"EFNA3","EPHB2",1,0.18017
"EFNA2","EPHB2",1,0.07688
"EFNA4","EPHB2",1,0.25757
"FGF5","EPHB2",1,0.24592
"EPHB2","SH2D3C",0,-0.38149
"GJB3","GJB2",0,0.43242
"GJB6","GJB2",1,0.58637
"GJB2","GJB6",1,0.58637
"GJB1","GJB2",0,0.01806
"FGF7","PGR",0,0.62794
"PGR","KLF9",0,0.61801
"RAD51","RAD51AP1",0,0.80953
"ORC6","MCM4",0,0.67422
"TTK","BUB1B",0,0.83407
"TTK","CDCA8",1,0.83599
"TTK","TUBB1",0,-0.22925
"TTK","RMI2",0,0.64646
"TTK","AZU1",0,-0.20338
"MELK","BCL2L14",0,0.13749
"CCNE1","CDC25A",1,0.41599
"CDC25A","CCNE1",1,0.41599
"FHL1","CDC25A",0,-0.45155
"KRT1","CDC25A",0,-0.24232
"CDC25A","CDKN3",0,0.58266
"INSM1","SORBS1",0,-0.06857
"IL6","TWIST1",0,-0.02103
"HOXA5","TWIST1",0,-0.1624
"PTX3","FGF2",0,0.37646
"FGF2","TEK",1,0.49903
"A2M","FGF2",0,0.46645
"FGF2","NTRK3",1,0.41758
"FGF2","FLT4",1,0.47921
"FGF2","SDC1",0,-0.32059
"CXCL13","FGF2",-1,-0.13044
"FGF2","MUSK",1,0.39985
"FGF2","TIE1",1,0.47951
"FGF2","GPC3",0,0.51159
"FGF2","FGFR4",1,0.40318
"FGFR4","FGF2",0,0.40318
"CD79A","FCAR",0,-0.16237
"IGHM","CD79A",0,0.51395
"AMBP","CD79A",0,0.0355
"MPO","APOA1",0,0.00092
"CP","MPO",0,-0.13443
"KRT1","MPO",1,0.25601
"ORC1","CDC6",0,0.74424
"PLK4","CDC6",0,0.69153
"ORC6","CDC6",0,0.64598
"MMP3","SERPINE1",1,0.00964
"SERPINE1","PLAU",-1,-0.03453
"F2","SERPINE1",0,-0.02661
"HIST1H1B","CCNE1",0,0.08971
"IL37","IL18R1",0,-0.13402
"FGF10","TEK",1,0.54926
"FGF10","NTRK3",1,0.55653
"FGF10","FLT4",1,0.6004
"FGF10","MUSK",1,0.45337
"FGF10","TIE1",1,0.63629
"FGF10","FGFR4",1,0.58897
"PRKCE","KRT8",0,-0.37827
"PRKCE","OPRD1",0,-0.1559
"PRKCE","KCNK3",0,0.50276
"PRKCE","KRT1",0,0.47662
"PRKCE","GAD1",0,-0.20732
"PRKCE","GRIN2D",0,-0.22581
"PRKCE","PECAM1",0,0.77485
"PRKCE","CLDN4",0,-0.41698
"PRKCE","MYH2",0,0.35899
"PRKCE","GABRG2",0,-0.09649
"PRKCE","CNN1",0,0.56221
"THBS1","ITGA2B",1,0.24202
"THBS1","CD36",1,0.17555
"KNG1","THBS1",0,-0.03791
"FGA","THBS1",0,-0.07318
"F2","THBS1",0,-0.04353
"TGFA","RET",1,0.03828
"RET","GDNF",0,-0.00314
"EFNA3","RET",1,0.03631
"EFNA4","RET",1,0.04915
"TTN","CAPN3",0,0.42608
"TGFA","EPHB1",1,0.03452
"TGFA","EPHA8",1,0.03889
"EPHB1","ITGB4",1,0.00463
"FERMT1","ITGB4",1,0.63793
"COL17A1","ITGB4",0,0.638
"MMP7","ITGB4",1,0.23582
"ITGB4","ALOX12",0,-0.13423
"DKK1","KREMEN2",1,0.03188
"GDNF","CDH2",0,0.07462
"CDH2","FGFR4",0,-0.14457
"FGFR4","CDH2",0,-0.14457
"KRT8","DSP",0,0.41829
"DSP","KRT8",0,0.41829
"KRT8","PKP2",0,0.49122
"PKP2","KRT8",0,0.49122
"HSPB8","CRYAB",0,0.58895
"TTN","CRYAB",0,0.10006
"HNF1A","HNF4A",0,0.5688
"HNF1A","CDX2",0,0.49572
"MME","ADM",0,0.32758
"A2M","IL6",0,0.21101
"IL6","A2M",1,0.21101
"SIX1","OTX1",1,0.22093
"EYA2","SIX1",0,0.25473
"CHRNA1","ITGA7",0,-0.08692
"FGR","CD24",0,-0.38989
"TEK","ANGPT1",0,0.70414
"ANGPT1","TEK",1,0.70414
"ANGPT1","NTRK3",1,0.54818
"ANGPT1","FLT4",1,0.59466
"ANGPT1","MUSK",1,0.55094
"ANGPT1","TIE1",1,0.67007
"ANGPT1","FGFR4",1,0.76613
"PTPRB","TEK",0,0.85776
"TEK","PTPRB",0,0.85776
"PBK","GPRASP1",0,-0.30672
"CXCR2","GPRASP1",0,0.25054
"FGF7","TEK",1,0.44474
"FGF7","NTRK3",1,0.42712
"FGF7","FLT4",1,0.55446
"FGF7","MUSK",1,0.40338
"FGF7","TIE1",1,0.53904
"FGF7","FGFR4",1,0.43059
"FGFR4","FGF7",0,0.43059
"GRK5","ADRB2",1,0.58424
"ADRB2","OPRD1",0,-0.18522
"APOA2","APOA1",0,0.92526
"SRMS","PTK6",0,0.43139
"STK39","SLC12A1",0,-0.10011
"DLK1","NOTCH4",0,-0.06685
"CNTN6","NOTCH4",1,0.24769
"FGG","ITGA2B",0,-0.08022
"FGA","ITGA2B",0,-0.07114
"VWF","ITGA2B",1,0.31452
"F2","ITGA2B",0,-0.03425
"FGB","ITGA2B",0,-0.06763
"KCNA5","FHL1",0,0.536
"SLC4A1","ATP1B1",0,-0.14224
"GDF2","ACVRL1",1,0.41662
"BMP10","ACVRL1",1,0.33507
"MMP13","COL2A1",-1,-0.01369
"KNG1","CDH5",0,-0.04985
"FGA","CDH5",0,-0.12753
"F2","CDH5",0,-0.05797
"DSP","CDH5",0,-0.42426
"CDH5","DSP",0,-0.42426
"EPHB1","CASKIN1",0,0.22221
"EFNA3","EPHB1",1,0.08248
"EFNA2","EPHB1",1,0.31382
"EFNA4","EPHB1",1,0.18295
"FGF5","EPHB1",1,0.00547
"CTSG","PPBP",1,0.19524
"KNG1","CTSG",-1,-0.0285
"IL18RAP","IL18R1",0,0.80643
"DPP10","KCND2",1,0.27448
"FGA","FGG",0,0.83333
"FGG","VWF",-1,-0.11633
"F2","FGG",1,0.09714
"FGG","FGB",0,0.82801
