"source_genesymbol","target_genesymbol","interact","weight"
"BCL11A","BCL6",0,0.62451
"TBX2","NKX2-5",0,0.05568
"ADM","MME",0,-0.12038
"SNCA","SLC6A2",0,-0.39676
"SNCA","SLC6A4",0,-0.31137
"KCNJ11","SNCA",0,-0.18513
"SNCA","GBA",0,0.4351
"IL1B","A2M",0,0.08739
"CTNNBIP1","CTNNA2",0,-0.26337
"PTK6","ERBB2",0,0.8857
"SOX10","PAX3",0,0.55855
"SIX1","EYA2",0,-0.14906
"GNGT1","RHO",0,-0.0561
"PLEKHB1","GNGT1",0,0.28452
"MBP","HLA-DRA",0,0.14729
"HLA-DRB5","HLA-DRA",0,0.65278
"MS4A1","HLA-DRA",0,0.33912
"NME2","TBXA2R",0,0.24612
"ABCC2","PDZK1",0,-0.10578
"PLOD1","PLOD3",0,0.72435
"LCP2","CD6",0,0.68939
"PKN1","KRT10",0,-0.57154
"SFTPD","DCN",0,0.19317
"PLA2G2A","DCN",0,0.46932
"DCN","C1QA",0,-0.23687
"CFTR","ADRB2",0,0.30999
"OPRD1","ADRB2",0,-0.24363
"HTR4","ADRB2",0,0.17258
"GNA15","ADRB2",0,0.58063
"CEACAM1","ITGB3",0,0.12568
"HAVCR2","CEACAM1",0,0.22148
"CFTR","ANXA5",0,-0.4798
"PDZK1","CFTR",0,0.17482
"RAB27A","CFTR",0,-0.37628
"SLC26A9","CFTR",0,0.44677
"ANO1","CFTR",0,0.40145
"FCGR2A","CRP",0,-0.10193
"VAV1","TUBB",0,0.21
"VAV1","S100B",0,0.18799
"LEP","A2M",0,-0.03327
"TUBB3","TUBA1B",0,0.39039
"ADAMTS5","MMP13",0,-0.05426
"PTX3","C1QA",0,-0.02626
"ITIH4","PTX3",0,0.08571
"SELPLG","CTSG",0,-0.1781
"CTSG","SERPINA3",0,-0.10572
"MBL2","KRT1",0,-0.2016
"IL22RA1","IL20RB",0,0.85728
"CMA1","SERPINA3",0,-0.11507
"FCGR3A","PTPRC",0,0.57749
"ITGAL","PTPRC",0,0.80715
"PTPRC","CD2",0,0.81405
"PTPRCAP","PTPRC",0,0.71032
"AHNAK","S100B",0,-0.47882
"LCAT","A2M",0,-0.32449
"APOE","A2M",0,0.20684
"ADAM19","A2M",0,0.13156
"PAEP","A2M",0,0.07684
"CTSE","A2M",0,0.01052
"RXRG","THRB",0,-0.40692
"FCN2","CRP",0,0.0841
"SLA2","PKN1",0,0.28974
"EPS8L1","CD3E",0,-0.31144
"LRP2","TTR",0,0.157
"LRP2","SLC9A3",0,0.13563
"ASCL1","BMP2",0,-0.12451
"MAP6","TUBB",0,-0.37757
"SYT9","TUBB",0,-0.13953
"CD247","CD5",0,0.92863
"CD247","CD2",0,0.93159
"LY6E","CD247",0,0.20198
"TTR","RBP4",0,-0.02225
"FCGR1A","FCGR3A",0,0.90794
"CD38","FCGR3A",0,0.72873
"GP6","FCGR3A",0,-0.34225
"FCGR3A","IGHG1",0,0.39289
"MYO5A","MLPH",0,0.46107
"POU2AF1","LGALS1",0,0.08616
"SPN","LGALS1",0,0.14164
"MUC16","LGALS1",0,-0.15096
"MFAP4","SFTPD",0,0.24121
"SFTPD","UPK1A",0,0.23124
"BSG","MMP1",0,0.02735
"TGM1","MDK",0,-0.22043
"ST14","F2RL1",0,0.67788
"CR2","CR1",0,0.76278
"SIGLEC9","LGALS3BP",0,0.40069
"SPN","ICAM1",0,0.36912
"MAP4K1","SLAMF1",0,0.26467
"WT1","AREG",0,0.15612
"OPRD1","GNA15",0,-0.25741
"PRG2","AGT",0,-0.09384
"SSTR5","SSTR1",0,0.10059
"ATRNL1","MC4R",0,0.18113
"GPHA2","GPR1",0,0.12857
"EDN3","CTSE",0,0.00745
"PTPRJ","SDCBP",0,0.62461
"CD6","SDCBP",0,0.11801
"MMP7","MBP",0,-0.24554
"SPTA1","SPTBN2",0,-0.19373
"DLGAP2","DLGAP1",0,-0.23412
"KHDRBS2","KHDRBS3",0,0.19493
"KCNAB2","KCNA2",0,-0.00985
"HLA-DPA1","HLA-DPB1",0,0.94008
"EPHB3","ASCL1",0,-0.18528
"PDZK1","PDZK1IP1",0,0.09959
"SHANK2","SLC9A3",0,-0.01414
"RARRES3","SDC4",0,-0.27966
"KIR2DL4","FCER1G",0,0.32948
"GP6","FCER1G",0,-0.20307
"CLEC4C","FCER1G",0,0.11845
"ACP5","SPP1",0,0.16888
"LTB4R","GNA15",0,0.77304
"POU5F1","ETS2",0,0.45193
"FOXD3","POU5F1",0,-0.3141
"POU5F1","NR0B1",0,-0.11615
"KCNG1","KCNB1",0,-0.05696
"KCNG4","KCNB1",0,-0.03508
"COL7A1","LAMA5",0,0.84697
"FBLN5","LPA",0,0.12572
"RHAG","SLC4A1",0,0.07431
"SNX20","SELPLG",0,0.86151
"LNX1","CXADR",0,0.56392
"FANCB","F3",0,-0.4981
"GRIK5","GRIK2",0,0.60371
"C1QA","COL2A1",0,0.02296
"LOXL4","COL2A1",0,0.14252
"MMP12","ELN",0,-0.07208
"ELN","ASS1",0,0.24583
"ELN","FCN1",0,-0.10269
"FKBP10","ELN",0,-0.18423
"APOBEC3G","APOBEC3F",0,0.84559
"GPM6B","SLC6A4",0,-0.29248
"CD2","CD5",0,0.80486
"CD6","CD5",0,0.97134
"GNG2","CACNA1H",0,-0.40528
"MMP7","SERPINA1",0,-0.11277
"KLK5","SERPINA1",0,-0.16848
"PRSS3","SERPINA1",0,-0.11119
"DERL3","SERPINA1",0,0.23101
"PRSS2","SERPINA1",0,0.03502
"CTRB1","SERPINA1",0,0.0264
"ADIPOQ","C1QA",0,-0.02615
"CLEC2A","KLRF2",0,0.59904
"PITPNM3","CCL18",0,-0.2444
"CD48","CD2",0,0.78077
"SERPINA10","F10",0,0.15619
"CD53","CD2",0,0.87302
"COL17A1","PPL",0,0.86098
"COL17A1","LAD1",0,0.77388
"BST2","LILRA4",0,0.19285
"KLK5","DSG1",0,0.69336
"DEFA1B","C1QB",0,-0.0519
"MMP12","LPA",0,-0.05443
"MYOC","MYL2",0,-0.00308
"MYOC","OLFM3",0,0.05235
"SERPINI1","PLAT",0,0.07758
"RPE65","RBP4",0,-0.0549
"BTN1A1","XDH",0,-0.14744
"KCND3","DPP10",0,-0.15184
"SKA1","SKA3",0,0.80346
"EPCAM","CLDN7",0,0.65064
"TXNIP","SCEL",0,0.56779
"SLC4A4","CA4",0,0.09563
"KIF15","MKI67",0,0.66533
"ANKRD1","CASQ2",0,0.09217
"TRDN","CASQ2",0,0.17603
"ARR3","RHO",0,0.17996
"HOOK1","ANK3",0,0.74052
"HOXB1","SERPINA3",0,-0.12706
"PKNOX2","HOXB1",0,-0.32996
"NOVA1","GABRG2",0,0.28281
"TPSAB1","TPSB2",0,0.87662
"HCN2","HCN1",0,0.16273
"ZPBP","ZP2",0,0.02869
"PCDHA1","PCDHGB1",0,0.1582
"SPINK5","CASP14",0,0.81904
"CTRC","SERPINA3",0,-0.01054
"CTRB1","SERPINA3",0,-0.00903
"EVPL","PPL",0,0.95884
"ST3GAL4","CD8B",0,0.08824
"LOXL2","MARCKSL1",0,0.15996
"SPAG4","ODF1",0,-0.02594
"LIN28B","TRIM71",0,0.63101
"MLANA","GPR143",0,0.69136
"VSTM2L","WIPF3",0,0.17464
"PEX5L","HCN1",0,0.07522
"RARRES3","TGM1",0,-0.19603
"ALX4","ALX1",0,-0.06738
"SPC25","SPC24",0,0.6966
"CIDEC","CIDEA",0,0.47761
"IGHG1","IGKC",0,0.94886
"IGLC1","IGHG1",0,0.74376
"IGHG1","IGLV2-8",0,0.61127
"KCNMB1","CLCA1",0,0.08355
"IGHM","JCHAIN",0,0.48287
"SH3YL1","SH3D19",0,0.72649
"MLPH","RAB27A",0,0.59234
"IGLC1","IGHV3-33",0,0.72437
"IGLC1","IGLV2-8",0,0.3616
"MSS51","PTGS1",0,0.20605
"MOK","S100P",0,-0.31261
"ABRA","ABLIM2",0,0.5641
"EXPH5","RAB27A",0,-0.50852
"IRX3","IRX1",0,0.43013
"PRSS2","SLPI",0,0.00825
"DEFA3","DEFA1B",0,0.91498
"UPK3B","UPK1B",0,0.12004
"KLK5","FLG",0,0.75972
"BFSP2","BFSP1",0,0.03885
"SERPINA4","KLK1",0,0.03856
"PGLYRP3","PGLYRP4",0,0.81856
"CRISP3","A1BG",0,-0.18968
"GP2","AMY2A",0,0.85861
"CALML5","TGM3",0,0.85735
"BEX1","OMP",0,0.03543
"LIPF","CLPS",0,0.00286
"SCGB2A2","SCGB1D2",0,0.94196
"OVGP1","STATH",0,-0.02669
"CTRB1","LYPD3",0,0.00802
"SYT3","SYT5",0,0.09019
"PNLIP","CLPS",0,0.95292
"CTSC","CST7",0,0.40698
"OLIG2","NKX2-2",0,0.12813
"CHRNA5","CHRNB2",0,0.23465
"BPI","PRSS2",0,-0.00972
"PNLIPRP2","CLPS",0,0.87248
"EGFR","AGTR1",0,0.44311
"EGFR","CAV3",0,0.02949
"EGFR","TRPV3",1,0.79426
"AURKA","EGFR",0,-0.68151
"EGFR","GRB14",0,0.23955
"EGFR","MET",0,-0.34885
"MET","EGFR",0,-0.34885
"EGFR","SH2D1A",0,-0.33358
"CDK1","EGFR",-1,-0.59546
"EGFR","CBLC",1,0.78153
"CCNB1","EGFR",0,-0.66718
"EGFR","GAPDH",0,-0.53117
"EGFR","SFN",0,0.35122
"STAT1","EGFR",0,-0.52079
"EGFR","NFKBIA",0,0.50621
"EGFR","AR",0,0.70112
"AR","EGFR",1,0.70112
"EGFR","NRG1",0,0.67117
"NRG1","EGFR",1,0.67117
"EGFR","ACTA1",0,0.217
"EGFR","GRB7",0,0.76875
"EGFR","CDC25A",0,-0.64746
"CDC25A","EGFR",0,-0.64746
"JUNB","EGFR",1,0.47929
"NTF3","EGFR",1,0.51215
"EDN1","EGFR",1,0.61708
"FGF10","EGFR",1,0.18937
"EGFR","FOS",0,0.40475
"FOS","EGFR",0,0.40475
"GDF15","EGFR",0,-0.39153
"EGFR","ITGB4",1,0.81867
"ITGB4","EGFR",0,0.81867
"EGFR","ERBB2",1,0.79776
"ERBB2","EGFR",1,0.79776
"NRG4","EGFR",1,0.55016
"EGFR","DCN",0,0.56417
"EGFR","PTK6",0,0.84414
"PTK6","EGFR",0,0.84414
"EGFR","SH3GL2",0,-0.12062
"SH3GL2","EGFR",0,-0.12062
"EGFR","BTC",0,0.60948
"BTC","EGFR",1,0.60948
"EGFR","PTK2B",1,0.71435
"PTK2B","EGFR",1,0.71435
"EGFR","VAV1",0,-0.3719
"LEP","EGFR",0,0.08893
"EGFR","VAV3",0,0.72429
"VAV3","EGFR",0,0.72429
"GH1","EGFR",0,0.33032
"FGF22","EGFR",1,0.72767
"EGFR","ERRFI1",0,0.58227
"EGFR","LRIG1",1,0.75411
"PKN1","EGFR",-1,-0.63729
"EGFR","ELF3",0,0.46815
"ELF3","EGFR",0,0.46815
"EGFR","STAP2",0,0.75568
"EGFR","ICAM1",0,-0.51254
"MAP4K1","EGFR",0,-0.3819
"EGFR","AREG",0,0.07984
"AREG","EGFR",1,0.07984
"ANGPT4","EGFR",1,0.51863
"ACKR3","EGFR",0,0.49191
"EREG","EGFR",1,0.509
"EGFR","EREG",0,0.509
"AGT","EGFR",0,-0.20969
"NTF4","EGFR",1,0.77239
"IL25","EGFR",0,0.15656
"L1CAM","EGFR",0,-0.36886
"EGFR","PTPRJ",0,-0.67428
"EFNA3","EGFR",1,0.82399
"EGFR","DAPP1",0,0.75196
"EFNA1","EGFR",1,0.76903
"EGFR","PIK3C2B",1,0.84072
"EGFR","JUP",0,0.78847
"JUP","EGFR",1,0.78847
"EGFR","LINGO1",0,-0.43289
"EGFR","DOK5",0,-0.24517
"EGFR","SH2B3",0,-0.50044
"EGFR","TNC",0,-0.41268
"EGFR","PDP1",0,-0.54297
"EGFR","ASAP3",0,0.86406
"EGFR","IL13RA2",0,-0.16486
"LPA","EGFR",0,0.26029
"EGFR","DCBLD2",0,-0.33621
"EFEMP1","EGFR",0,0.57025
"EGFR","KCND3",0,0.6582
"EGFR","RRAD",0,0.25885
"EGFR","KCNN1",0,-0.28548
"EGFR","SH2D2A",0,-0.4572
"EGFR","SH3GL3",0,0.22812
"EGFR","TNS4",0,0.77802
"EGFR","EPPK1",0,0.66124
"EGFR","SH2D3A",0,0.85255
"EGFR","KRT7",0,0.50653
"EGFR","MARVELD2",0,0.83827
"MGAT5","EGFR",0,-0.5981
"SHC4","EGFR",0,-0.52309
"EGFR","IGFBP2",0,-0.29178
"EGFR","DEGS1",0,0.80685
"EGFR","SLC5A1",0,0.78114
"NTRK2","CDK5",0,-0.38013
"NTF3","NTRK2",1,0.44909
"NTRK2","NTF3",0,0.44909
"FGF10","NTRK2",1,0.34066
"NTRK2","ITGB4",1,0.3318
"NTRK2","PTK2B",0,0.1447
"FGF22","NTRK2",1,0.26766
"AREG","NTRK2",1,0.05453
"ANGPT4","NTRK2",1,0.36337
"EREG","NTRK2",1,0.25224
"NTF4","NTRK2",1,0.32104
"NTRK2","NTF4",0,0.32104
"EFNA3","NTRK2",1,0.32051
"EFNA1","NTRK2",1,0.28912
"NTRK2","KCNA3",-1,-0.17798
"NTRK2","DOK5",0,-0.12985
"AKAP4","NTRK2",0,0.00451
"ISG15","MX1",0,0.69192
"MX1","ISG15",0,0.69192
"CAV3","JPH2",0,0.22717
"PTPN13","FASLG",-1,-0.3447
"PTPN13","NFKBIA",0,0.38331
"PTPN13","MBP",0,-0.42683
"PTPN13","ARHGAP29",0,0.61234
"PTPN13","EFNB1",1,0.69823
"NPHS1","NPHS2",0,-0.02354
"NPHS2","TRPC6",1,0.09614
"CDK5","TRPC6",0,-0.48864
"AGTR1","GNA15",1,0.20343
"AGTR1","PTGFR",0,0.56933
"CDK1","STMN1",1,0.66529
"AURKB","STMN1",1,0.56564
"MAPK13","STMN1",0,-0.69006
"CAMK4","STMN1",0,0.16511
"NODAL","STMN1",0,-0.58323
"CDK5","GJA1",0,-0.46695
"CDK1","GJA1",-1,-0.46685
"AGT","GJA1",0,-0.1963
"KRT1","GJA1",0,0.73389
"GJA1","GJA3",0,-0.29919
"GJA3","GJA1",0,-0.29919
"AR","FKBP5",1,0.54231
"CXCR4","HSPA8",0,0.24596
"ISG15","HSPA8",0,0.2345
"MAP3K8","HSPA8",0,-0.44062
"HSPA8","SNCA",0,0.62953
"ADRB2","HSPA8",0,-0.53263
"HSPA8","CFTR",0,-0.50584
"HSPA8","CITED1",0,0.27244
"HSPA8","SLC6A4",0,-0.378
"CDK1","STMN2",0,-0.10564
"RGS6","STMN2",0,0.22344
"RGS20","STMN2",0,-0.08197
"ABCC8","TRPM4",0,-0.02111
"CRYBB1","ABCC8",0,-0.02681
"ABCC8","KCNJ11",0,0.37968
"TRPA1","SCG3",0,0.07525
"AR","CALR",0,-0.60616
"CALR","AR",-1,-0.60616
"MBL2","CALR",0,0.21884
"APOB","CALR",0,-0.23993
"CALR","SLC6A4",0,-0.34104
"PLAT","CALR",0,0.39911
"PRF1","CALR",0,0.32548
"PDZD3","TRPV6",1,0.63296
"NOS1","CAV3",0,0.02029
"CAV3","SLC22A11",0,-0.00894
"TNNT3","TNNI2",0,0.83757
"LCK","FASLG",0,0.77689
"MET","LCK",0,0.06387
"LCK","PTPRF",0,-0.34692
"LCK","SH2D1A",0,0.87569
"LCK","CDC25C",0,0.1359
"LCK","CD28",1,0.81156
"LCK","STAT1",1,0.57163
"LCK","JUN",0,-0.19387
"LCK","ITGB2",0,0.79026
"LCK","CD79A",1,0.76272
"CD4","LCK",1,0.79845
"LCK","CD4",0,0.79845
"LCK","PRKCQ",1,0.79807
"PRKCQ","LCK",0,0.79807
"LCK","SNCA",1,0.1182
"LCK","CCR5",0,0.78359
"LCK","PIK3CG",1,0.59787
"LCK","LCP2",1,0.71066
"PTCRA","LCK",1,0.35263
"LCK","CTLA4",0,0.31504
"LCK","PTK2B",0,-0.04683
"LCK","VAV1",1,0.9489
"VAV1","LCK",0,0.9489
"LCK","WAS",0,0.91412
"LCK","SIGLEC10",1,0.81852
"LCK","SIT1",1,0.97943
"LCK","PTPRC",0,0.87796
"PTPRC","LCK",0,0.87796
"LCK","CD3E",0,0.96579
"CD3E","LCK",0,0.96579
"LCK","CD247",1,0.97986
"CD247","LCK",0,0.97986
"LCK","FCGR3A",0,0.62173
"FCGR3A","LCK",1,0.62173
"LCK","SH3BP2",0,-0.24475
"LCK","CD38",0,0.77639
"LCK","SKAP1",0,0.56731
"PTPRJ","LCK",0,0.21534
"LCK","SLAMF1",1,0.26786
"LCK","DGKA",0,-0.20573
"LCK","PTPRH",0,0.13914
"LCK","SH2B3",1,0.25329
"CD5","LCK",0,0.94464
"LCK","CD5",1,0.94464
"LCK","CD48",0,0.89078
"LCK","KIR2DL3",0,0.3023
"LCK","CD2",0,0.91984
"LCK","CD8A",0,0.78867
"LCK","SH2D2A",0,0.70146
"SH2D2A","LCK",0,0.70146
"LCK","THEMIS",0,0.85076
"LCK","TRAT1",1,0.85778
"NYX","TRPM1",1,0.09236
"PPP1R1B","CDK5",-1,-0.41115
"CDK5","CCNB1",0,0.49579
"CDK5","JUN",0,-0.33545
"CDK5R1","CDK5",1,0.4283
"CDK5","P2RX6",0,0.3283
"CDK5","PARP1",0,0.56272
"CDK5","SEPT5",0,-0.40976
"CDK5","ERBB2",0,-0.44734
"CDK5","NGEF",0,-0.3028
"CDK5","CORO1A",1,0.22744
"CDK5","PPP1R1A",0,-0.13301
"CDK5","DLGAP1",0,0.33621
"CDK5","RASGRF1",0,0.19177
"CDK5","NEFH",1,0.18342
"CDK5","DCX",0,0.0418
"CDK5","DISC1",0,0.28983
"CDK5","CABLES1",0,0.44441
"CABLES1","CDK5",0,0.44441
"SEMA3A","CDK5",0,0.06869
"CDK5","XDH",0,-0.36824
"CDK5","CDK5R2",0,0.20972
"CDK5R2","CDK5",1,0.20972
"CDK5","NES",0,0.35718
"CDK5","FSD1",0,0.27704
"GRM1","HOMER2",0,-0.12375
"KRT1","TRPM4",0,0.81446
"CFTR","PDZD3",0,0.40792
"GUCY2C","PDZD3",0,0.31371
"PDZD3","GUCY2C",0,0.31371
"WNK4","CFTR",0,-0.22406
"WNK4","CLDN1",0,-0.28979
"WNK4","CLDN3",0,-0.19655
"WNK4","CLDN4",0,-0.31754
"WNK4","CLDN7",0,-0.20963
"MAP3K15","WNK4",0,0.04837
"CDH2","GRIN1",0,-0.01123
"NLGN1","GRIN1",0,-0.02594
"PLAT","GRIN1",0,-0.04556
"FN1","TGM2",0,0.34477
"NME1","TGM2",0,0.2115
"TGM2","SDC4",0,-0.21786
"TGM2","ITGB3",0,0.4063
"CD8A","AQP2",0,-0.14713
"TNFSF9","TNFRSF9",1,0.29538
"TNFRSF9","TNFSF9",0,0.29538
"AURKA","NDC80",0,0.78439
"AURKB","NDC80",0,0.55918
"NEK2","NDC80",1,0.81459
"NDC80","NUF2",0,0.83529
"HES1","ID1",0,0.15441
"PARP1","HES1",0,-0.44294
"HES1","HES6",0,-0.23975
"HES6","HES1",-1,-0.23975
"HES1","ID4",0,0.57586
"FN1","FASLG",0,0.17604
"STAT1","FASLG",1,0.73607
"MMP7","FASLG",0,-0.19851
"ATF3","CGA",1,0.04711
"TP73","ATF3",0,0.20071
"ATF3","STAT1",0,-0.18646
"JUN","ATF3",1,0.79074
"ATF3","JUN",1,0.79074
"FGFR3","ATF3",0,0.24307
"JUN","CGA",1,0.08823
"CGA","LHCGR",1,0.0248
"FOS","CGA",1,0.03334
"CGA","CGB5",0,0.06003
"CDK1","FOXM1",1,0.58284
"FOXM1","CDK1",1,0.58284
"CCNB1","FOXM1",1,0.69394
"FOXM1","CCNB1",1,0.69394
"CDK2","FOXM1",1,0.61198
"FOXM1","CDC25C",1,0.5795
"FOXM1","AURKB",0,0.79628
"PLK1","FOXM1",1,0.89848
"FOXM1","PLK1",0,0.89848
"FOXM1","CDC25A",1,0.76005
"FOXM1","CENPF",1,0.53583
"HAS2","HMMR",1,0.19499
"LTA","LTB",0,0.93612
"CTSL","RXRA",0,-0.40057
"RXRA","ZBTB16",0,0.60966
"RXRA","STAT1",0,-0.45998
"AR","RXRA",1,0.6106
"RXRA","AR",1,0.6106
"MYOD1","RXRA",0,-0.04501
"PARP1","RXRA",0,-0.60052
"THRB","RXRA",1,0.64477
"RXRA","THRB",1,0.64477
"GAPDH","SLC2A1",0,-0.23698
"PTK2B","SLC2A1",0,0.35512
"AGT","SLC2A1",0,-0.14118
