"source_genesymbol","target_genesymbol","interact","weight"
"FGF22","NTRK3",1,0.13749
"FGF22","MUSK",1,0.10222
"VTN","PLAUR",0,-0.01047
"PLAU","PLAUR",1,0.43989
"PLAUR","PLAU",1,0.43989
"MMP12","PLAUR",1,0.33006
"IL2RG","IL2RA",0,0.34975
"NFATC4","GATA4",0,-0.19088
"ANGPT4","NTRK3",1,0.61239
"PTPRO","NTRK3",0,-0.06075
"AHR","CYP1A1",0,0.01341
"CRP","FCN2",0,-0.01701
"CRP","CFHR4",0,0.25783
"NR0B2","NR5A2",0,0.23999
"PF4","ACKR1",0,-0.10457
"MDK","LRP2",0,0.19077
"AGT","LRP2",1,0.4571
"PLAU","LRP2",0,-0.01092
"APOB","LRP2",0,0.55893
"APOE","LRP2",0,0.21715
"IHH","BOC",0,-0.35702
"GAST","TF",0,0.16874
"FCER1G","FCGR3A",0,0.85695
"FCGR3A","GP6",0,-0.23588
"IGHG1","FCGR3A",0,0.30966
"SPP1","CCR8",0,0.24203
"CCL18","CCR8",1,0.26422
"HBZ","HBB",0,0.15289
"MMP3","CCL7",0,0.41261
"NR0B2","HNF4A",1,0.36739
"FGF19","NR0B2",0,0.08426
"NR0B2","ONECUT1",0,0.41049
"FOXO6","HNF4A",0,0.08129
"HNF4A","NR0B1",0,-0.06434
"MMP1","CCL7",0,0.32853
"MMP7","MMP1",1,0.02574
"MDK","TSPAN1",0,0.29607
"MDK","TGM1",0,-0.42304
"IL12RB2","IL12A",0,-0.15065
"CXCL5","ACKR1",0,-0.07972
"CCL7","ACKR1",0,-0.12925
"CXCL13","CCL19",0,0.41173
"FGF4","EPHA8",1,0.16657
"FGF4","FGFR4",1,0.12075
"FGFR4","FGF4",0,0.12075
"PTHLH","PTH2R",0,0.25595
"ANGPT4","MUSK",1,0.32709
"RSPO1","LGR5",0,-0.2176
"GRP","GRPR",1,0.16443
"GUCY2C","GUCA2A",0,0.3239
"GUCA2A","GUCY2C",1,0.3239
"PTH","PTH1R",1,0.01788
"UTS2","UTS2R",1,0.13679
"AGT","MAS1",1,0.00791
"AGT","PRG2",0,-0.09819
"NPW","NPBWR1",1,0.13766
"NPB","NPBWR1",1,0.07718
"KISS1","KISS1R",1,0.02784
"SST","SSTR5",1,0.25397
"IAPP","CALCR",1,0.05068
"TNFSF11","TNFRSF11B",1,0.28592
"CTSE","EDN3",0,-0.18527
"IAPP","PDX1",0,-0.04473
"PCSK2","IAPP",0,0.01256
"ANK1","NRCAM",0,0.00615
"KCNJ6","KCNJ3",0,0.1989
"AGRN","MUSK",0,-0.35017
"VTN","TNFRSF11B",0,0.05698
"LAMA1","ITGA6",0,0.24887
"FGF23","EPHA7",1,0.04654
"LOX","DPT",0,-0.12482
"FCER1G","KIR2DL4",0,0.47481
"FCER1G","GP6",0,-0.23352
"FCER1G","CLEC4C",0,0.43631
"EFNA2","EPHA8",1,0.0055
"EFNA2","FGFR4",1,0.47722
"KCNB1","KCNG3",0,-0.10464
"PDX1","MAFA",0,-0.01736
"PLAU","SLURP1",0,-0.26405
"MTTP","APOB",1,0.81337
"FGF23","EPHA8",1,0.08435
"FGF23","FGFR4",1,0.16469
"FGF20","EPHA8",1,0.02177
"FGF19","EPHA8",1,0.05505
"HBB","HBG2",0,0.59998
"COL2A1","TGFBI",0,-0.00781
"DLX2","MSX2",1,0.14316
"APOB","OLR1",0,0.01167
"CREB3L3","CREB3L1",0,0.16526
"FGF20","FGFR4",1,0.27883
"FGF19","FGFR4",1,0.0935
"FGFR4","FGF19",0,0.0935
"NEK6","NECAB2",0,0.02945
"SERPINA1","MMP7",0,0.23305
"MMP11","SERPINA1",0,0.0199
"SERPINA1","CTRB1",0,-0.0817
"TNC","MEP1B",0,-0.04649
"APOC2","APOE",0,0.56997
"LAMA1","NT5E",0,0.1005
"AGRN","ATP1A3",0,0.13457
"F5","PROC",1,0.17305
"DSC1","DSG2",0,0.04945
"DSG2","DSC1",0,0.04945
"MUC2","AGR2",0,0.31585
"FBN2","MFAP2",0,0.24161
"MYL2","MYOC",0,0.08833
"OLFM3","MYOC",0,0.01549
"HAMP","SLC40A1",0,0.16127
"RBP4","STRA6",0,-0.00722
"SLC2A2","PDX1",0,0.15975
"BAAT","SLC7A11",0,0.01965
"TPM2","RRAD",0,0.09367
"ABCG8","ABCG5",0,0.91076
"PCDHGB1","PCDHA1",0,0.17452
"CASP14","SPINK5",0,0.0914
"ACAN","LUM",0,0.24505
"MSLN","MUC16",0,0.12523
"MARCKSL1","LOXL2",0,0.38704
"TRIM71","LIN28B",0,0.53999
"GABRR1","P2RX2",0,-0.20239
"ALX1","ALX4",0,0.186
"BOLL","DAZ1",0,0.07918
"CIDEA","CIDEC",0,-0.0587
"IGKC","IGHG1",0,0.94665
"IGHG1","IGLC1",0,0.81321
"APOBEC1","A1CF",0,0.35538
"IGHV3-33","IGLC1",0,0.83537
"MEP1A","MEP1B",0,0.38796
"DEFA1B","DEFA3",0,0.99844
"UPK1B","UPK3B",0,-0.05397
"MMP20","DSPP",0,0.07799
"CLPS","LIPF",0,-0.02312
"SCGB1D2","SCGB2A2",0,0.88157
"LYPD3","CTRB1",0,0.13373
"SYT16","SYT14",0,0.06534
"P2RX1","P2RX2",0,0.39843
"ABCA4","CNGB1",0,0.00584
"P2RX3","P2RX2",0,-0.09599
"GATA3","FN1",0,0.04343
"GATA3","TFF1",0,-0.01725
"GATA3","ABCC2",0,-0.01289
"GATA3","CDX2",1,0.02929
"GATA3","SLCO4C1",0,0.03202
"GATA3","SST",0,-0.00637
"GATA3","NRCAM",0,-0.02305
"GATA3","EPHA7",0,0.0243
"GATA3","NETO1",0,0.06498
"GATA3","IFNG",0,0.07225
"GATA3","FNDC3B",0,0.07782
"FOXA2","PDX1",1,0.60589
"GLI2","FOXA2",0,-0.0445
"NR1H4","FABP6",1,0.00445
"NR1H4","NR0B2",0,0.13667
"NR1H4","NR1I2",1,0.0555
"NR0B1","NR1H4",-1,-0.0184
"HNF4A","AGT",0,0.3177
"HNF4A","EPO",0,-0.0633
"HNF4A","AFP",1,0.21944
"HNF4A","UGT2B7",0,0.32352
"HNF1A","HNF4A",0,0.83838
"HNF4A","HNF1A",0,0.83838
"HNF4A","SERPINA1",0,0.35553
"HNF4A","GUCY2C",0,0.62435
"HNF4A","NPC1L1",1,0.50398
"HNF4A","APOA4",1,0.20848
"HNF4A","GH1",-1,-0.14812
"HNF4A","CYP26A1",0,-0.06205
"HNF4A","APOB",1,0.22194
"HNF4A","PCK1",1,0.53834
"HNF4A","AKR1C4",1,0.40963
"HNF4A","CYP2B6",0,0.45478
"HNF4A","SLC26A3",0,0.26266
"HNF4A","FABP2",1,0.54879
"HNF4A","NR1I2",1,0.69955
"STAT1","IRF8",1,0.25286
"IRF8","IL12A",0,-0.27744
"HOPX","FLG",1,0.42587
"TFAP2B","PTGDS",1,0.38477
"GLI1","MYCN",1,0.01283
"GLI2","GLI1",1,0.6481
"ETV4","WT1",0,0.13374
"ETV4","PLAUR",0,0.25241
"ETV4","PTGS2",1,0.10917
"ETV4","MMP7",1,0.04117
"STAT1","IFIT1",1,0.62468
"HNF1A","AGT",0,0.54502
"STAT1","PIM1",0,-0.40217
"STAT1","CD86",1,0.55157
"STAT1","TFF1",0,-0.02374
"STAT1","PSMB9",0,0.71668
"STAT1","IDO1",1,0.5108
"STAT1","KRT17",1,0.24393
"STAT1","CCL3",1,0.4156
"STAT1","IL1B",1,0.18778
"STAT1","AIM2",1,0.5679
"STAT1","MET",0,0.40703
"STAT1","ISG15",1,0.61166
"STAT1","PTGS2",1,0.18113
"STAT1","IFIT3",0,0.63346
"STAT1","IFI6",1,0.56385
"STAT1","EIF2AK2",1,0.76521
"STAT1","CXCL10",1,0.51055
"STAT1","NOS2",1,0.16405
"STAT1","CFTR",1,0.25788
"STAT1","IL2RA",1,0.4741
"HNF1B","AFP",1,0.35111
"HNF1A","MTTP",1,0.44932
"HNF1A","UGT2B7",1,0.34563
"AHR","CYP1A1",1,0.01341
"HNF1A","IGFBP1",1,0.17734
"HOXA10","IGFBP1",0,0.18606
"FOXO6","IGFBP1",1,0.00513
"PRL","KRT15",1,0.17934
"HNF4G","APOA4",0,0.0844
"HNF4G","AKR1C4",1,0.39654
"GATA1","HOXA10",-1,-0.29752
"GATA1","GP6",1,0.14016
"GATA1","HBB",0,0.27644
"GATA1","ALAS2",1,0.18191
"NR0B2","PCK1",1,0.30089
"HNF1A","PDX1",1,0.73445
"HNF1A","AKR1C4",1,0.42854
"HNF1A","SLC2A2",1,0.3371
"HNF1A","SLC22A9",1,0.29978
"HNF1A","UGT2B17",1,0.29429
"HNF1A","CRP",0,0.2809
"HNF1A","CDH17",1,0.68374
"ZIC1","APOE",0,0.06098
"HOXC11","LCT",0,0.22349
"PAX2","WT1",0,0.03378
"CDX2","GUCY2C",0,0.64304
"CDX2","VIL1",1,0.63538
"CDX2","SI",0,0.28177
"CDX2","LCT",1,0.26258
"CDX2","CFTR",1,0.46063
"CDX2","REG4",0,0.15054
"CDX2","MUC2",1,0.40111
"CDX2","MEP1A",1,0.32656
"CDX2","CDH17",1,0.7896
"PAX3","MET",0,0.16142
"CRP","CXCL8",1,0.01086
"SOX9","MIA",1,0.35789
"NEUROG3","NEUROG2",-1,-0.00926
"HOXD13","EPHA7",1,0.10697
"GLI2","FOXE1",1,0.71621
"HNF1B","AKR1C4",1,0.23973
"CDX1","VIL1",1,0.72634
"WT1","ODC1",1,0.18335
"WT1","NPHS1",0,-0.01214
"PITX1","PRL",1,0.21724
"HOXC8","TNFRSF11B",0,0.13922
"TET1","HOXA9",1,0.27639
"GLI2","COL5A2",1,0.34409
"ZIC2","DRD1",0,0.05044
"TFAP2B","DRD1",0,-0.16113
"NR1I2","CYP4F12",0,-0.1614
